"S11 Log Mag"
"Frequency (Hz)","dB",
3211000000, -1.323024e+001,
3212000000, -1.322585e+001,
3213000000, -1.321376e+001,
3214000000, -1.320872e+001,
3215000000, -1.319801e+001,
3216000000, -1.318120e+001,
3217000000, -1.317889e+001,
3218000000, -1.315742e+001,
3219000000, -1.315386e+001,
3220000000, -1.317496e+001,
3221000000, -1.319495e+001,
3222000000, -1.320143e+001,
3223000000, -1.323219e+001,
3224000000, -1.326076e+001,
3225000000, -1.330624e+001,
3226000000, -1.335629e+001,
3227000000, -1.339024e+001,
3228000000, -1.339586e+001,
3229000000, -1.343373e+001,
3230000000, -1.346212e+001,
3231000000, -1.345386e+001,
3232000000, -1.346615e+001,
3233000000, -1.343419e+001,
3234000000, -1.344707e+001,
3235000000, -1.343582e+001,
3236000000, -1.344328e+001,
3237000000, -1.344689e+001,
3238000000, -1.344874e+001,
3239000000, -1.346516e+001,
3240000000, -1.349339e+001,
3241000000, -1.352553e+001,
3242000000, -1.354976e+001,
3243000000, -1.357173e+001,
3244000000, -1.360554e+001,
3245000000, -1.365311e+001,
3246000000, -1.365170e+001,
3247000000, -1.369729e+001,
3248000000, -1.370464e+001,
3249000000, -1.373221e+001,
3250000000, -1.373677e+001,
3251000000, -1.376412e+001,
3252000000, -1.378927e+001,
3253000000, -1.380057e+001,
3254000000, -1.380368e+001,
3255000000, -1.383212e+001,
3256000000, -1.382932e+001,
3257000000, -1.383148e+001,
3258000000, -1.383015e+001,
3259000000, -1.381800e+001,
3260000000, -1.380655e+001,
3261000000, -1.380578e+001,
3262000000, -1.378726e+001,
3263000000, -1.378709e+001,
3264000000, -1.379507e+001,
3265000000, -1.380279e+001,
3266000000, -1.383282e+001,
3267000000, -1.382283e+001,
3268000000, -1.386452e+001,
3269000000, -1.387891e+001,
3270000000, -1.388706e+001,
3271000000, -1.390123e+001,
3272000000, -1.390297e+001,
3273000000, -1.391362e+001,
3274000000, -1.391302e+001,
3275000000, -1.391179e+001,
3276000000, -1.390857e+001,
3277000000, -1.389522e+001,
3278000000, -1.388703e+001,
3279000000, -1.385807e+001,
3280000000, -1.382414e+001,
3281000000, -1.377334e+001,
3282000000, -1.375298e+001,
3283000000, -1.372437e+001,
3284000000, -1.369859e+001,
3285000000, -1.368717e+001,
3286000000, -1.369407e+001,
3287000000, -1.370165e+001,
3288000000, -1.371652e+001,
3289000000, -1.373839e+001,
3290000000, -1.376185e+001,
3291000000, -1.378114e+001,
3292000000, -1.381664e+001,
3293000000, -1.383164e+001,
3294000000, -1.385128e+001,
3295000000, -1.386385e+001,
3296000000, -1.383226e+001,
3297000000, -1.385815e+001,
3298000000, -1.382608e+001,
3299000000, -1.381066e+001,
3300000000, -1.377721e+001,
3301000000, -1.376646e+001,
3302000000, -1.374913e+001,
3303000000, -1.373122e+001,
3304000000, -1.370613e+001,
3305000000, -1.368446e+001,
3306000000, -1.368196e+001,
3307000000, -1.367943e+001,
3308000000, -1.366560e+001,
3309000000, -1.366748e+001,
3310000000, -1.367548e+001,
3311000000, -1.366530e+001,
3312000000, -1.367832e+001,
3313000000, -1.366693e+001,
3314000000, -1.365951e+001,
3315000000, -1.368705e+001,
3316000000, -1.367674e+001,
3317000000, -1.366821e+001,
3318000000, -1.368990e+001,
3319000000, -1.369741e+001,
3320000000, -1.371441e+001,
3321000000, -1.371753e+001,
3322000000, -1.372475e+001,
3323000000, -1.373185e+001,
3324000000, -1.375812e+001,
3325000000, -1.376833e+001,
3326000000, -1.379652e+001,
3327000000, -1.382181e+001,
3328000000, -1.382933e+001,
3329000000, -1.386346e+001,
3330000000, -1.387977e+001,
3331000000, -1.388117e+001,
3332000000, -1.388291e+001,
3333000000, -1.390977e+001,
3334000000, -1.391289e+001,
3335000000, -1.392325e+001,
3336000000, -1.395293e+001,
3337000000, -1.395348e+001,
3338000000, -1.396038e+001,
3339000000, -1.398199e+001,
3340000000, -1.398337e+001,
3341000000, -1.401676e+001,
3342000000, -1.402562e+001,
3343000000, -1.403037e+001,
3344000000, -1.405207e+001,
3345000000, -1.406070e+001,
3346000000, -1.406880e+001,
3347000000, -1.407312e+001,
3348000000, -1.409619e+001,
3349000000, -1.409197e+001,
3350000000, -1.409593e+001,
3351000000, -1.409073e+001,
3352000000, -1.410113e+001,
3353000000, -1.409481e+001,
3354000000, -1.410544e+001,
