"S11 Log Mag"
"Frequency (Hz)","dB",
3189000000, -1.159570e+000,
3190000000, -1.164134e+000,
3191000000, -1.159628e+000,
3192000000, -1.172091e+000,
3193000000, -1.171031e+000,
3194000000, -1.169948e+000,
3195000000, -1.176782e+000,
3196000000, -1.175565e+000,
3197000000, -1.183058e+000,
3198000000, -1.185542e+000,
3199000000, -1.188166e+000,
3200000000, -1.174061e+000,
3201000000, -1.194542e+000,
3202000000, -1.188679e+000,
3203000000, -1.189386e+000,
3204000000, -1.192720e+000,
3205000000, -1.196806e+000,
3206000000, -1.192294e+000,
3207000000, -1.198225e+000,
3208000000, -1.187832e+000,
3209000000, -1.186832e+000,
3210000000, -1.202668e+000,
3211000000, -1.200217e+000,
3212000000, -1.187654e+000,
3213000000, -1.208474e+000,
3214000000, -1.204404e+000,
3215000000, -1.192612e+000,
3216000000, -1.191551e+000,
3217000000, -1.191494e+000,
3218000000, -1.206693e+000,
3219000000, -1.199168e+000,
3220000000, -1.206514e+000,
3221000000, -1.217638e+000,
3222000000, -1.213275e+000,
3223000000, -1.210680e+000,
3224000000, -1.228165e+000,
3225000000, -1.216625e+000,
3226000000, -1.236770e+000,
3227000000, -1.228803e+000,
3228000000, -1.228283e+000,
3229000000, -1.228733e+000,
3230000000, -1.228014e+000,
3231000000, -1.227729e+000,
3232000000, -1.229435e+000,
3233000000, -1.234583e+000,
3234000000, -1.229101e+000,
3235000000, -1.231635e+000,
3236000000, -1.228506e+000,
3237000000, -1.226033e+000,
3238000000, -1.236092e+000,
3239000000, -1.237180e+000,
3240000000, -1.241736e+000,
3241000000, -1.226518e+000,
3242000000, -1.239161e+000,
3243000000, -1.263054e+000,
3244000000, -1.236455e+000,
3245000000, -1.259688e+000,
3246000000, -1.248626e+000,
3247000000, -1.263426e+000,
3248000000, -1.249115e+000,
3249000000, -1.259850e+000,
3250000000, -1.257592e+000,
3251000000, -1.264968e+000,
3252000000, -1.257481e+000,
3253000000, -1.250013e+000,
3254000000, -1.259064e+000,
3255000000, -1.265737e+000,
3256000000, -1.260532e+000,
3257000000, -1.272956e+000,
3258000000, -1.266568e+000,
3259000000, -1.275227e+000,
3260000000, -1.270892e+000,
3261000000, -1.282435e+000,
3262000000, -1.275652e+000,
3263000000, -1.280310e+000,
3264000000, -1.282708e+000,
3265000000, -1.300212e+000,
3266000000, -1.302461e+000,
3267000000, -1.292421e+000,
3268000000, -1.299496e+000,
3269000000, -1.308399e+000,
3270000000, -1.308153e+000,
3271000000, -1.306781e+000,
3272000000, -1.305932e+000,
3273000000, -1.317004e+000,
3274000000, -1.318562e+000,
3275000000, -1.334663e+000,
3276000000, -1.331109e+000,
3277000000, -1.334085e+000,
3278000000, -1.323729e+000,
3279000000, -1.332224e+000,
3280000000, -1.333280e+000,
3281000000, -1.320491e+000,
3282000000, -1.331600e+000,
3283000000, -1.338738e+000,
3284000000, -1.329610e+000,
3285000000, -1.331433e+000,
3286000000, -1.334552e+000,
3287000000, -1.343301e+000,
3288000000, -1.348659e+000,
3289000000, -1.350243e+000,
3290000000, -1.359625e+000,
3291000000, -1.356051e+000,
3292000000, -1.360886e+000,
3293000000, -1.360632e+000,
3294000000, -1.365093e+000,
3295000000, -1.370867e+000,
3296000000, -1.368476e+000,
3297000000, -1.379721e+000,
3298000000, -1.377338e+000,
3299000000, -1.369983e+000,
3300000000, -1.395954e+000,
3301000000, -1.377753e+000,
3302000000, -1.377940e+000,
3303000000, -1.402793e+000,
3304000000, -1.386107e+000,
3305000000, -1.393668e+000,
3306000000, -1.390209e+000,
3307000000, -1.393968e+000,
3308000000, -1.380695e+000,
3309000000, -1.401584e+000,
3310000000, -1.400192e+000,
3311000000, -1.384661e+000,
3312000000, -1.399557e+000,
3313000000, -1.401309e+000,
3314000000, -1.392636e+000,
3315000000, -1.403893e+000,
3316000000, -1.391100e+000,
3317000000, -1.411878e+000,
3318000000, -1.411649e+000,
3319000000, -1.411001e+000,
3320000000, -1.412535e+000,
3321000000, -1.420179e+000,
3322000000, -1.423576e+000,
3323000000, -1.430604e+000,
3324000000, -1.431020e+000,
3325000000, -1.428793e+000,
3326000000, -1.439095e+000,
3327000000, -1.432992e+000,
3328000000, -1.448690e+000,
3329000000, -1.430025e+000,
3330000000, -1.450863e+000,
3331000000, -1.441074e+000,
3332000000, -1.440256e+000,
3333000000, -1.448506e+000,
3334000000, -1.439444e+000,
3335000000, -1.440544e+000,
3336000000, -1.460738e+000,
3337000000, -1.447555e+000,
3338000000, -1.472974e+000,
3339000000, -1.464472e+000,
3340000000, -1.463765e+000,
3341000000, -1.483459e+000,
3342000000, -1.494652e+000,
3343000000, -1.478268e+000,
3344000000, -1.495804e+000,
3345000000, -1.502558e+000,
3346000000, -1.494036e+000,
3347000000, -1.513401e+000,
3348000000, -1.532333e+000,
3349000000, -1.528976e+000,
3350000000, -1.522831e+000,
3351000000, -1.532698e+000,
3352000000, -1.537264e+000,
3353000000, -1.542395e+000,
3354000000, -1.547458e+000,
3355000000, -1.546904e+000,
3356000000, -1.557359e+000,
3357000000, -1.554232e+000,
3358000000, -1.559246e+000,
3359000000, -1.561659e+000,
3360000000, -1.558597e+000,
3361000000, -1.568503e+000,
3362000000, -1.578440e+000,
3363000000, -1.563086e+000,
3364000000, -1.567612e+000,
3365000000, -1.581968e+000,
3366000000, -1.582915e+000,
3367000000, -1.572228e+000,
3368000000, -1.595060e+000,
3369000000, -1.607553e+000,
3370000000, -1.565450e+000,
3371000000, -1.568197e+000,
3372000000, -1.589727e+000,
3373000000, -1.592212e+000,
3374000000, -1.586215e+000,
3375000000, -1.593057e+000,
3376000000, -1.591476e+000,
3377000000, -1.594922e+000,
3378000000, -1.598210e+000,
3379000000, -1.607493e+000,
3380000000, -1.598450e+000,
3381000000, -1.603245e+000,
3382000000, -1.605809e+000,
3383000000, -1.600484e+000,
3384000000, -1.598419e+000,
3385000000, -1.597011e+000,
3386000000, -1.599753e+000,
3387000000, -1.606384e+000,
3388000000, -1.607951e+000,
3389000000, -1.611907e+000,
3390000000, -1.615237e+000,
3391000000, -1.617559e+000,
3392000000, -1.617232e+000,
3393000000, -1.620556e+000,
3394000000, -1.628244e+000,
3395000000, -1.630682e+000,
3396000000, -1.655034e+000,
3397000000, -1.675121e+000,
3398000000, -1.679970e+000,
3399000000, -1.660941e+000,
3400000000, -1.668445e+000,
3401000000, -1.679425e+000,
3402000000, -1.701280e+000,
3403000000, -1.696546e+000,
3404000000, -1.701742e+000,
3405000000, -1.708634e+000,
3406000000, -1.717698e+000,
3407000000, -1.725475e+000,
3408000000, -1.717255e+000,
3409000000, -1.731052e+000,
3410000000, -1.734691e+000,
3411000000, -1.731549e+000,
3412000000, -1.732610e+000,
3413000000, -1.737055e+000,
3414000000, -1.738477e+000,
3415000000, -1.739309e+000,
3416000000, -1.735332e+000,
3417000000, -1.741318e+000,
3418000000, -1.750574e+000,
3419000000, -1.746069e+000,
3420000000, -1.743885e+000,
3421000000, -1.757508e+000,
3422000000, -1.765862e+000,
3423000000, -1.768122e+000,
3424000000, -1.764661e+000,
3425000000, -1.763097e+000,
3426000000, -1.781901e+000,
3427000000, -1.777075e+000,
3428000000, -1.770431e+000,
3429000000, -1.773434e+000,
3430000000, -1.772198e+000,
3431000000, -1.790892e+000,
3432000000, -1.781521e+000,
3433000000, -1.797295e+000,
3434000000, -1.771474e+000,
3435000000, -1.783662e+000,
3436000000, -1.796418e+000,
3437000000, -1.789646e+000,
3438000000, -1.789428e+000,
3439000000, -1.787334e+000,
3440000000, -1.788995e+000,
3441000000, -1.795684e+000,
3442000000, -1.796016e+000,
3443000000, -1.795313e+000,
3444000000, -1.803858e+000,
3445000000, -1.809821e+000,
3446000000, -1.819097e+000,
3447000000, -1.818778e+000,
3448000000, -1.820603e+000,
3449000000, -1.837096e+000,
3450000000, -1.850471e+000,
3451000000, -1.847668e+000,
3452000000, -1.848394e+000,
3453000000, -1.853379e+000,
3454000000, -1.865684e+000,
3455000000, -1.877676e+000,
3456000000, -1.869082e+000,
3457000000, -1.872260e+000,
3458000000, -1.878459e+000,
3459000000, -1.882166e+000,
3460000000, -1.880906e+000,
3461000000, -1.885317e+000,
3462000000, -1.862189e+000,
3463000000, -1.889157e+000,
3464000000, -1.879228e+000,
3465000000, -1.894941e+000,
3466000000, -1.886522e+000,
3467000000, -1.881598e+000,
3468000000, -1.900702e+000,
3469000000, -1.887975e+000,
3470000000, -1.905475e+000,
3471000000, -1.900692e+000,
3472000000, -1.919918e+000,
3473000000, -1.917071e+000,
3474000000, -1.928774e+000,
3475000000, -1.932179e+000,
3476000000, -1.941183e+000,
3477000000, -1.941079e+000,
3478000000, -1.944533e+000,
3479000000, -1.942432e+000,
3480000000, -1.949456e+000,
3481000000, -1.956630e+000,
3482000000, -1.959895e+000,
3483000000, -1.965135e+000,
3484000000, -1.949700e+000,
3485000000, -1.950595e+000,
3486000000, -1.960305e+000,
3487000000, -1.954717e+000,
3488000000, -1.964321e+000,
3489000000, -1.963895e+000,
3490000000, -1.961635e+000,
3491000000, -1.948196e+000,
3492000000, -1.971728e+000,
3493000000, -1.962022e+000,
3494000000, -1.981780e+000,
3495000000, -1.969769e+000,
3496000000, -1.973944e+000,
3497000000, -1.986790e+000,
3498000000, -1.975564e+000,
3499000000, -1.969951e+000,
3500000000, -1.990359e+000,
3501000000, -2.001036e+000,
3502000000, -2.003744e+000,
3503000000, -2.005979e+000,
3504000000, -2.019014e+000,
3505000000, -2.031526e+000,
3506000000, -2.034095e+000,
3507000000, -2.043771e+000,
3508000000, -2.046318e+000,
3509000000, -2.058370e+000,
3510000000, -2.054884e+000,
3511000000, -2.066721e+000,
3512000000, -2.074327e+000,
3513000000, -2.065290e+000,
3514000000, -2.073395e+000,
3515000000, -2.085596e+000,
3516000000, -2.077170e+000,
3517000000, -2.099868e+000,
3518000000, -2.086996e+000,
3519000000, -2.097204e+000,
3520000000, -2.082223e+000,
3521000000, -2.095973e+000,
3522000000, -2.071852e+000,
3523000000, -2.080932e+000,
3524000000, -2.085495e+000,
3525000000, -2.086578e+000,
3526000000, -2.094372e+000,
3527000000, -2.092625e+000,
3528000000, -2.092481e+000,
3529000000, -2.125717e+000,
3530000000, -2.104501e+000,
3531000000, -2.114257e+000,
3532000000, -2.112252e+000,
3533000000, -2.115847e+000,
3534000000, -2.122833e+000,
3535000000, -2.129054e+000,
3536000000, -2.123966e+000,
3537000000, -2.125930e+000,
3538000000, -2.125100e+000,
3539000000, -2.119496e+000,
3540000000, -2.123470e+000,
3541000000, -2.120174e+000,
3542000000, -2.118596e+000,
3543000000, -2.128267e+000,
3544000000, -2.127905e+000,
3545000000, -2.141381e+000,
3546000000, -2.142883e+000,
3547000000, -2.153323e+000,
3548000000, -2.147524e+000,
3549000000, -2.165510e+000,
3550000000, -2.181246e+000,
3551000000, -2.179923e+000,
3552000000, -2.181203e+000,
3553000000, -2.197495e+000,
3554000000, -2.214056e+000,
3555000000, -2.217448e+000,
3556000000, -2.225065e+000,
3557000000, -2.229728e+000,
3558000000, -2.259154e+000,
3559000000, -2.254686e+000,
3560000000, -2.251951e+000,
3561000000, -2.273914e+000,
3562000000, -2.279869e+000,
3563000000, -2.283649e+000,
3564000000, -2.288023e+000,
3565000000, -2.289438e+000,
3566000000, -2.293441e+000,
3567000000, -2.303780e+000,
3568000000, -2.306604e+000,
3569000000, -2.312327e+000,
3570000000, -2.311988e+000,
3571000000, -2.325327e+000,
3572000000, -2.325992e+000,
3573000000, -2.333158e+000,
3574000000, -2.334645e+000,
3575000000, -2.336946e+000,
3576000000, -2.342530e+000,
3577000000, -2.352690e+000,
3578000000, -2.359418e+000,
3579000000, -2.339885e+000,
3580000000, -2.342712e+000,
3581000000, -2.343159e+000,
3582000000, -2.343741e+000,
3583000000, -2.339538e+000,
3584000000, -2.345978e+000,
3585000000, -2.334464e+000,
3586000000, -2.338901e+000,
3587000000, -2.333632e+000,
3588000000, -2.350767e+000,
3589000000, -2.302092e+000,
3590000000, -2.309924e+000,
3591000000, -2.309281e+000,
3592000000, -2.307902e+000,
3593000000, -2.315942e+000,
3594000000, -2.309195e+000,
3595000000, -2.316380e+000,
3596000000, -2.322846e+000,
3597000000, -2.335118e+000,
3598000000, -2.329519e+000,
3599000000, -2.345550e+000,
3600000000, -2.345995e+000,
3601000000, -2.359290e+000,
3602000000, -2.368585e+000,
3603000000, -2.379866e+000,
3604000000, -2.384570e+000,
3605000000, -2.402850e+000,
3606000000, -2.404732e+000,
3607000000, -2.424012e+000,
3608000000, -2.421493e+000,
3609000000, -2.430769e+000,
3610000000, -2.427464e+000,
3611000000, -2.441087e+000,
3612000000, -2.433425e+000,
3613000000, -2.454377e+000,
3614000000, -2.465622e+000,
3615000000, -2.462420e+000,
3616000000, -2.450726e+000,
3617000000, -2.470261e+000,
3618000000, -2.473538e+000,
3619000000, -2.488043e+000,
3620000000, -2.504193e+000,
3621000000, -2.498507e+000,
3622000000, -2.504696e+000,
3623000000, -2.513582e+000,
3624000000, -2.517886e+000,
3625000000, -2.524927e+000,
3626000000, -2.525405e+000,
3627000000, -2.536661e+000,
3628000000, -2.529646e+000,
3629000000, -2.546874e+000,
3630000000, -2.546967e+000,
3631000000, -2.543636e+000,
3632000000, -2.553416e+000,
3633000000, -2.546186e+000,
3634000000, -2.551012e+000,
3635000000, -2.537332e+000,
3636000000, -2.538334e+000,
3637000000, -2.534237e+000,
3638000000, -2.527925e+000,
3639000000, -2.530765e+000,
3640000000, -2.529413e+000,
3641000000, -2.530060e+000,
3642000000, -2.538142e+000,
3643000000, -2.537429e+000,
3644000000, -2.515174e+000,
3645000000, -2.535255e+000,
3646000000, -2.535138e+000,
3647000000, -2.549989e+000,
3648000000, -2.542211e+000,
3649000000, -2.541070e+000,
3650000000, -2.551673e+000,
3651000000, -2.563932e+000,
3652000000, -2.582533e+000,
3653000000, -2.584884e+000,
3654000000, -2.600880e+000,
3655000000, -2.612079e+000,
3656000000, -2.604059e+000,
3657000000, -2.617091e+000,
3658000000, -2.612841e+000,
3659000000, -2.622538e+000,
3660000000, -2.615540e+000,
3661000000, -2.615664e+000,
3662000000, -2.606162e+000,
3663000000, -2.615785e+000,
3664000000, -2.613761e+000,
3665000000, -2.618250e+000,
3666000000, -2.611917e+000,
3667000000, -2.619481e+000,
3668000000, -2.619807e+000,
3669000000, -2.632105e+000,
3670000000, -2.635289e+000,
3671000000, -2.638243e+000,
3672000000, -2.645935e+000,
3673000000, -2.665942e+000,
3674000000, -2.657919e+000,
3675000000, -2.654567e+000,
3676000000, -2.659928e+000,
3677000000, -2.667226e+000,
3678000000, -2.673387e+000,
3679000000, -2.673697e+000,
3680000000, -2.671752e+000,
3681000000, -2.681098e+000,
3682000000, -2.679756e+000,
3683000000, -2.680776e+000,
3684000000, -2.674723e+000,
3685000000, -2.675401e+000,
3686000000, -2.675567e+000,
3687000000, -2.666622e+000,
3688000000, -2.667723e+000,
3689000000, -2.681708e+000,
3690000000, -2.674184e+000,
3691000000, -2.665717e+000,
3692000000, -2.670647e+000,
3693000000, -2.675153e+000,
3694000000, -2.666771e+000,
3695000000, -2.679744e+000,
3696000000, -2.679394e+000,
3697000000, -2.676318e+000,
3698000000, -2.672990e+000,
3699000000, -2.679499e+000,
3700000000, -2.690077e+000,
3701000000, -2.688981e+000,
3702000000, -2.673492e+000,
3703000000, -2.703311e+000,
3704000000, -2.701730e+000,
3705000000, -2.713935e+000,
3706000000, -2.714428e+000,
3707000000, -2.731083e+000,
3708000000, -2.750142e+000,
3709000000, -2.758887e+000,
3710000000, -2.748340e+000,
3711000000, -2.762453e+000,
3712000000, -2.774311e+000,
3713000000, -2.778785e+000,
3714000000, -2.776662e+000,
3715000000, -2.793103e+000,
3716000000, -2.812191e+000,
3717000000, -2.812426e+000,
3718000000, -2.811928e+000,
3719000000, -2.812551e+000,
3720000000, -2.815965e+000,
3721000000, -2.825087e+000,
3722000000, -2.833897e+000,
3723000000, -2.828370e+000,
3724000000, -2.843398e+000,
3725000000, -2.841072e+000,
3726000000, -2.837107e+000,
3727000000, -2.847054e+000,
3728000000, -2.857898e+000,
3729000000, -2.851101e+000,
3730000000, -2.853681e+000,
3731000000, -2.851891e+000,
3732000000, -2.840759e+000,
3733000000, -2.839112e+000,
3734000000, -2.839969e+000,
3735000000, -2.836876e+000,
3736000000, -2.847535e+000,
3737000000, -2.838609e+000,
3738000000, -2.830180e+000,
3739000000, -2.816701e+000,
3740000000, -2.824554e+000,
3741000000, -2.834175e+000,
3742000000, -2.825298e+000,
3743000000, -2.825978e+000,
3744000000, -2.814262e+000,
3745000000, -2.815208e+000,
3746000000, -2.814447e+000,
3747000000, -2.799629e+000,
3748000000, -2.808120e+000,
3749000000, -2.809052e+000,
3750000000, -2.800487e+000,
3751000000, -2.804804e+000,
3752000000, -2.811014e+000,
3753000000, -2.812511e+000,
3754000000, -2.819455e+000,
3755000000, -2.829777e+000,
3756000000, -2.839147e+000,
3757000000, -2.845535e+000,
3758000000, -2.867506e+000,
3759000000, -2.864440e+000,
3760000000, -2.871379e+000,
3761000000, -2.871778e+000,
3762000000, -2.876484e+000,
3763000000, -2.884112e+000,
3764000000, -2.882821e+000,
3765000000, -2.898255e+000,
3766000000, -2.899759e+000,
3767000000, -2.905606e+000,
3768000000, -2.916222e+000,
3769000000, -2.908606e+000,
3770000000, -2.929819e+000,
3771000000, -2.940109e+000,
3772000000, -2.932469e+000,
3773000000, -2.958403e+000,
3774000000, -2.957409e+000,
3775000000, -2.966686e+000,
3776000000, -2.991390e+000,
3777000000, -2.978239e+000,
3778000000, -2.983485e+000,
3779000000, -2.992239e+000,
3780000000, -2.989658e+000,
3781000000, -3.003851e+000,
3782000000, -3.005503e+000,
3783000000, -3.001242e+000,
3784000000, -3.019662e+000,
3785000000, -3.017645e+000,
3786000000, -3.025154e+000,
3787000000, -3.019560e+000,
3788000000, -3.027900e+000,
3789000000, -3.024919e+000,
3790000000, -3.022473e+000,
3791000000, -3.027838e+000,
3792000000, -3.021371e+000,
3793000000, -3.032468e+000,
3794000000, -3.036586e+000,
3795000000, -3.018813e+000,
3796000000, -3.024991e+000,
3797000000, -3.018209e+000,
3798000000, -3.015824e+000,
3799000000, -3.013115e+000,
3800000000, -3.022689e+000,
3801000000, -3.015715e+000,
3802000000, -3.015680e+000,
3803000000, -3.021355e+000,
3804000000, -3.035150e+000,
3805000000, -3.015329e+000,
3806000000, -3.019456e+000,
3807000000, -3.030785e+000,
3808000000, -3.036164e+000,
3809000000, -3.036942e+000,
3810000000, -3.046195e+000,
3811000000, -3.045873e+000,
3812000000, -3.045062e+000,
3813000000, -3.048833e+000,
3814000000, -3.053363e+000,
3815000000, -3.056869e+000,
3816000000, -3.060097e+000,
3817000000, -3.062764e+000,
3818000000, -3.071859e+000,
3819000000, -3.086065e+000,
3820000000, -3.087681e+000,
3821000000, -3.082587e+000,
3822000000, -3.098520e+000,
3823000000, -3.099669e+000,
3824000000, -3.108483e+000,
3825000000, -3.109398e+000,
3826000000, -3.120402e+000,
3827000000, -3.129029e+000,
3828000000, -3.133387e+000,
3829000000, -3.145185e+000,
3830000000, -3.146716e+000,
3831000000, -3.138182e+000,
3832000000, -3.157176e+000,
3833000000, -3.164828e+000,
3834000000, -3.162141e+000,
3835000000, -3.155578e+000,
3836000000, -3.164899e+000,
3837000000, -3.153798e+000,
3838000000, -3.143852e+000,
3839000000, -3.159111e+000,
3840000000, -3.145491e+000,
3841000000, -3.158265e+000,
3842000000, -3.164032e+000,
3843000000, -3.178062e+000,
3844000000, -3.168950e+000,
3845000000, -3.174623e+000,
3846000000, -3.186787e+000,
3847000000, -3.191345e+000,
3848000000, -3.187973e+000,
3849000000, -3.200483e+000,
3850000000, -3.199901e+000,
3851000000, -3.188088e+000,
3852000000, -3.200228e+000,
3853000000, -3.174650e+000,
3854000000, -3.181053e+000,
3855000000, -3.171603e+000,
3856000000, -3.181955e+000,
3857000000, -3.190237e+000,
3858000000, -3.191022e+000,
3859000000, -3.195650e+000,
3860000000, -3.201313e+000,
3861000000, -3.191560e+000,
3862000000, -3.204558e+000,
3863000000, -3.193103e+000,
3864000000, -3.212080e+000,
3865000000, -3.215388e+000,
3866000000, -3.226028e+000,
3867000000, -3.223388e+000,
3868000000, -3.229920e+000,
3869000000, -3.227317e+000,
3870000000, -3.244602e+000,
3871000000, -3.249511e+000,
3872000000, -3.245457e+000,
3873000000, -3.255796e+000,
3874000000, -3.256301e+000,
3875000000, -3.249639e+000,
3876000000, -3.265297e+000,
3877000000, -3.263568e+000,
3878000000, -3.268697e+000,
3879000000, -3.271635e+000,
3880000000, -3.279724e+000,
3881000000, -3.260269e+000,
3882000000, -3.263688e+000,
3883000000, -3.259288e+000,
3884000000, -3.251901e+000,
3885000000, -3.263839e+000,
3886000000, -3.253990e+000,
3887000000, -3.233979e+000,
3888000000, -3.225987e+000,
3889000000, -3.239192e+000,
3890000000, -3.224058e+000,
3891000000, -3.251397e+000,
3892000000, -3.230488e+000,
3893000000, -3.252202e+000,
3894000000, -3.255966e+000,
3895000000, -3.253147e+000,
3896000000, -3.258079e+000,
3897000000, -3.250746e+000,
3898000000, -3.246671e+000,
3899000000, -3.258696e+000,
3900000000, -3.282859e+000,
3901000000, -3.268709e+000,
3902000000, -3.265407e+000,
3903000000, -3.288035e+000,
3904000000, -3.277898e+000,
3905000000, -3.268842e+000,
3906000000, -3.289162e+000,
3907000000, -3.277295e+000,
3908000000, -3.284871e+000,
3909000000, -3.296175e+000,
3910000000, -3.299278e+000,
3911000000, -3.303766e+000,
3912000000, -3.311921e+000,
3913000000, -3.309631e+000,
3914000000, -3.309581e+000,
3915000000, -3.311004e+000,
3916000000, -3.326328e+000,
3917000000, -3.313276e+000,
3918000000, -3.310517e+000,
3919000000, -3.320381e+000,
3920000000, -3.338025e+000,
3921000000, -3.346418e+000,
3922000000, -3.345851e+000,
3923000000, -3.328821e+000,
3924000000, -3.349779e+000,
3925000000, -3.346088e+000,
3926000000, -3.371767e+000,
3927000000, -3.374772e+000,
3928000000, -3.374321e+000,
