"S11 Log Mag"
"Frequency (Hz)","dB",
3506000000, -1.902269e+001,
3507000000, -1.910676e+001,
3508000000, -1.919775e+001,
3509000000, -1.926148e+001,
3510000000, -1.933990e+001,
3511000000, -1.940484e+001,
3512000000, -1.947763e+001,
3513000000, -1.952826e+001,
3514000000, -1.961808e+001,
3515000000, -1.967822e+001,
3516000000, -1.972987e+001,
3517000000, -1.978087e+001,
3518000000, -1.980530e+001,
3519000000, -1.981963e+001,
3520000000, -1.982589e+001,
3521000000, -1.983902e+001,
3522000000, -1.984958e+001,
3523000000, -1.984425e+001,
3524000000, -1.985088e+001,
3525000000, -1.984182e+001,
3526000000, -1.987987e+001,
3527000000, -1.990856e+001,
3528000000, -1.989831e+001,
3529000000, -1.993495e+001,
3530000000, -1.991846e+001,
3531000000, -1.991547e+001,
3532000000, -1.994476e+001,
3533000000, -1.991628e+001,
3534000000, -1.992805e+001,
3535000000, -1.996124e+001,
3536000000, -1.992726e+001,
3537000000, -1.993670e+001,
3538000000, -1.992474e+001,
3539000000, -1.991941e+001,
3540000000, -1.994559e+001,
3541000000, -1.995957e+001,
3542000000, -1.998414e+001,
3543000000, -2.002511e+001,
3544000000, -2.006618e+001,
3545000000, -2.017202e+001,
3546000000, -2.026282e+001,
3547000000, -2.040445e+001,
3548000000, -2.046692e+001,
3549000000, -2.061276e+001,
3550000000, -2.076457e+001,
3551000000, -2.085225e+001,
3552000000, -2.100621e+001,
3553000000, -2.113462e+001,
3554000000, -2.132389e+001,
3555000000, -2.146414e+001,
3556000000, -2.165162e+001,
3557000000, -2.178434e+001,
3558000000, -2.194515e+001,
3559000000, -2.207149e+001,
3560000000, -2.216386e+001,
3561000000, -2.226430e+001,
3562000000, -2.232682e+001,
3563000000, -2.234312e+001,
3564000000, -2.237851e+001,
3565000000, -2.241483e+001,
3566000000, -2.246078e+001,
3567000000, -2.253823e+001,
3568000000, -2.259909e+001,
3569000000, -2.264276e+001,
3570000000, -2.270255e+001,
3571000000, -2.274048e+001,
3572000000, -2.273596e+001,
3573000000, -2.279023e+001,
3574000000, -2.279823e+001,
3575000000, -2.282176e+001,
3576000000, -2.282103e+001,
3577000000, -2.282218e+001,
3578000000, -2.281146e+001,
3579000000, -2.282318e+001,
3580000000, -2.279905e+001,
3581000000, -2.280413e+001,
3582000000, -2.278651e+001,
3583000000, -2.280566e+001,
3584000000, -2.279009e+001,
3585000000, -2.280512e+001,
3586000000, -2.279580e+001,
3587000000, -2.276924e+001,
3588000000, -2.278937e+001,
3589000000, -2.275051e+001,
3590000000, -2.275139e+001,
3591000000, -2.273377e+001,
3592000000, -2.274709e+001,
3593000000, -2.273902e+001,
3594000000, -2.280444e+001,
3595000000, -2.282340e+001,
3596000000, -2.291991e+001,
3597000000, -2.297605e+001,
3598000000, -2.309771e+001,
3599000000, -2.318814e+001,
3600000000, -2.332618e+001,
3601000000, -2.353209e+001,
3602000000, -2.371955e+001,
3603000000, -2.394258e+001,
3604000000, -2.415119e+001,
3605000000, -2.438168e+001,
3606000000, -2.457644e+001,
3607000000, -2.478879e+001,
3608000000, -2.494445e+001,
3609000000, -2.512822e+001,
3610000000, -2.523392e+001,
3611000000, -2.539023e+001,
3612000000, -2.546808e+001,
3613000000, -2.557492e+001,
3614000000, -2.560840e+001,
3615000000, -2.575397e+001,
3616000000, -2.583366e+001,
3617000000, -2.587146e+001,
3618000000, -2.599308e+001,
3619000000, -2.611593e+001,
3620000000, -2.624720e+001,
3621000000, -2.639566e+001,
3622000000, -2.653374e+001,
3623000000, -2.663012e+001,
3624000000, -2.678419e+001,
3625000000, -2.690627e+001,
3626000000, -2.701629e+001,
3627000000, -2.709136e+001,
