"S21 Log Mag"
"Frequency (Hz)","dB",
3881000000, -9.975543e-001,
3882000000, -9.993728e-001,
3883000000, -1.003849e+000,
3884000000, -1.005780e+000,
3885000000, -1.000140e+000,
3886000000, -1.005161e+000,
3887000000, -1.001729e+000,
3888000000, -9.989010e-001,
3889000000, -9.990172e-001,
3890000000, -1.005266e+000,
3891000000, -1.003765e+000,
3892000000, -9.955366e-001,
3893000000, -1.001046e+000,
3894000000, -9.934814e-001,
3895000000, -9.961466e-001,
3896000000, -9.990700e-001,
3897000000, -1.002678e+000,
3898000000, -9.987750e-001,
3899000000, -1.005762e+000,
3900000000, -9.963452e-001,
3901000000, -1.002995e+000,
3902000000, -9.996866e-001,
3903000000, -1.002339e+000,
3904000000, -1.014459e+000,
3905000000, -1.003383e+000,
3906000000, -1.010151e+000,
3907000000, -1.010145e+000,
3908000000, -1.012669e+000,
3909000000, -1.014174e+000,
3910000000, -1.015344e+000,
3911000000, -1.017388e+000,
3912000000, -1.020548e+000,
3913000000, -1.014443e+000,
3914000000, -1.017490e+000,
3915000000, -1.016046e+000,
3916000000, -1.023772e+000,
3917000000, -1.021783e+000,
3918000000, -1.021058e+000,
3919000000, -1.023829e+000,
3920000000, -1.023058e+000,
3921000000, -1.024397e+000,
3922000000, -1.023426e+000,
3923000000, -1.027590e+000,
3924000000, -1.024937e+000,
3925000000, -1.039116e+000,
3926000000, -1.033513e+000,
3927000000, -1.036964e+000,
