"S21 Log Mag"
"Frequency (Hz)","dB",
3524000000, -7.662523e-001,
3525000000, -7.703757e-001,
3526000000, -7.644787e-001,
3527000000, -7.755614e-001,
3528000000, -7.732968e-001,
3529000000, -7.743248e-001,
3530000000, -7.661647e-001,
3531000000, -7.668721e-001,
3532000000, -7.691398e-001,
3533000000, -7.727630e-001,
3534000000, -7.742767e-001,
3535000000, -7.739301e-001,
3536000000, -7.649127e-001,
3537000000, -7.792473e-001,
3538000000, -7.767907e-001,
3539000000, -7.849044e-001,
3540000000, -7.749754e-001,
3541000000, -7.704924e-001,
3542000000, -7.751665e-001,
3543000000, -7.771940e-001,
3544000000, -7.781100e-001,
3545000000, -7.832486e-001,
3546000000, -7.796330e-001,
3547000000, -7.757488e-001,
3548000000, -7.810358e-001,
3549000000, -7.787178e-001,
3550000000, -7.763627e-001,
3551000000, -7.790129e-001,
3552000000, -7.761191e-001,
3553000000, -7.746900e-001,
3554000000, -7.786155e-001,
3555000000, -7.759071e-001,
3556000000, -7.788449e-001,
3557000000, -7.775288e-001,
3558000000, -7.759520e-001,
3559000000, -7.756410e-001,
3560000000, -7.764235e-001,
3561000000, -7.788088e-001,
3562000000, -7.759073e-001,
3563000000, -7.761700e-001,
3564000000, -7.795491e-001,
3565000000, -7.802494e-001,
3566000000, -7.790906e-001,
3567000000, -7.801246e-001,
3568000000, -7.810091e-001,
3569000000, -7.825131e-001,
3570000000, -7.793501e-001,
3571000000, -7.813985e-001,
3572000000, -7.832091e-001,
3573000000, -7.835301e-001,
3574000000, -7.864205e-001,
3575000000, -7.848938e-001,
3576000000, -7.866405e-001,
3577000000, -7.848055e-001,
3578000000, -7.865294e-001,
3579000000, -7.871653e-001,
3580000000, -7.923042e-001,
3581000000, -7.890978e-001,
3582000000, -7.925046e-001,
3583000000, -7.953091e-001,
3584000000, -7.980382e-001,
3585000000, -7.938789e-001,
3586000000, -8.008568e-001,
3587000000, -8.021612e-001,
3588000000, -8.066666e-001,
3589000000, -7.993457e-001,
3590000000, -8.062974e-001,
3591000000, -8.063388e-001,
3592000000, -8.053247e-001,
3593000000, -8.058513e-001,
3594000000, -8.085938e-001,
3595000000, -8.072515e-001,
3596000000, -8.137760e-001,
3597000000, -8.144371e-001,
3598000000, -8.128694e-001,
3599000000, -8.135585e-001,
3600000000, -8.202777e-001,
3601000000, -8.184877e-001,
3602000000, -8.156626e-001,
3603000000, -8.200376e-001,
3604000000, -8.195251e-001,
3605000000, -8.235689e-001,
3606000000, -8.219333e-001,
3607000000, -8.182070e-001,
3608000000, -8.153218e-001,
3609000000, -8.138688e-001,
3610000000, -8.176495e-001,
3611000000, -8.186052e-001,
3612000000, -8.146582e-001,
3613000000, -8.101327e-001,
3614000000, -8.133674e-001,
3615000000, -8.129836e-001,
3616000000, -8.131585e-001,
3617000000, -8.076352e-001,
3618000000, -8.114728e-001,
3619000000, -8.034170e-001,
3620000000, -8.034145e-001,
3621000000, -8.046116e-001,
3622000000, -8.060912e-001,
3623000000, -7.991152e-001,
3624000000, -7.986007e-001,
3625000000, -7.997173e-001,
3626000000, -8.002180e-001,
3627000000, -7.969979e-001,
3628000000, -7.999762e-001,
3629000000, -7.936947e-001,
3630000000, -7.945883e-001,
3631000000, -7.956674e-001,
3632000000, -7.913041e-001,
3633000000, -7.910523e-001,
3634000000, -7.865453e-001,
3635000000, -7.917108e-001,
3636000000, -7.889547e-001,
3637000000, -7.887407e-001,
3638000000, -7.855350e-001,
3639000000, -7.851306e-001,
3640000000, -7.867879e-001,
3641000000, -7.866983e-001,
3642000000, -7.862854e-001,
3643000000, -7.904128e-001,
3644000000, -7.846286e-001,
3645000000, -7.868026e-001,
3646000000, -7.885391e-001,
3647000000, -7.893645e-001,
3648000000, -7.933453e-001,
3649000000, -7.905728e-001,
3650000000, -7.896140e-001,
3651000000, -7.982392e-001,
3652000000, -7.916077e-001,
3653000000, -7.931359e-001,
3654000000, -7.935642e-001,
3655000000, -7.873664e-001,
3656000000, -7.995212e-001,
3657000000, -7.976526e-001,
3658000000, -7.920934e-001,
3659000000, -8.012784e-001,
3660000000, -7.994111e-001,
3661000000, -8.013465e-001,
3662000000, -7.975020e-001,
3663000000, -8.034985e-001,
3664000000, -7.978411e-001,
3665000000, -8.020374e-001,
3666000000, -8.039434e-001,
3667000000, -7.990249e-001,
3668000000, -8.077928e-001,
3669000000, -7.987869e-001,
3670000000, -8.115045e-001,
3671000000, -8.108523e-001,
3672000000, -8.101044e-001,
3673000000, -8.091661e-001,
3674000000, -7.979555e-001,
3675000000, -8.008827e-001,
3676000000, -8.130281e-001,
3677000000, -7.993881e-001,
3678000000, -7.949882e-001,
3679000000, -7.963782e-001,
3680000000, -7.974249e-001,
3681000000, -7.951168e-001,
3682000000, -8.010901e-001,
3683000000, -7.966247e-001,
3684000000, -8.047162e-001,
3685000000, -7.961068e-001,
3686000000, -7.951350e-001,
3687000000, -8.040141e-001,
3688000000, -7.946017e-001,
3689000000, -8.002291e-001,
3690000000, -7.964357e-001,
3691000000, -7.975797e-001,
3692000000, -7.995655e-001,
3693000000, -7.989811e-001,
3694000000, -7.935733e-001,
3695000000, -7.960818e-001,
3696000000, -8.013062e-001,
3697000000, -8.008833e-001,
3698000000, -8.049428e-001,
3699000000, -7.981624e-001,
3700000000, -8.010608e-001,
3701000000, -8.038242e-001,
3702000000, -8.040849e-001,
3703000000, -8.092136e-001,
3704000000, -8.175701e-001,
3705000000, -8.092483e-001,
3706000000, -8.153015e-001,
3707000000, -8.199673e-001,
3708000000, -8.146135e-001,
3709000000, -8.226128e-001,
3710000000, -8.188864e-001,
3711000000, -8.219704e-001,
3712000000, -8.278610e-001,
3713000000, -8.311730e-001,
3714000000, -8.325734e-001,
3715000000, -8.314618e-001,
3716000000, -8.357759e-001,
3717000000, -8.360375e-001,
3718000000, -8.355953e-001,
3719000000, -8.395729e-001,
3720000000, -8.421465e-001,
3721000000, -8.398027e-001,
3722000000, -8.410682e-001,
3723000000, -8.420940e-001,
3724000000, -8.476022e-001,
3725000000, -8.464407e-001,
3726000000, -8.521957e-001,
3727000000, -8.546477e-001,
3728000000, -8.436465e-001,
3729000000, -8.479584e-001,
3730000000, -8.504542e-001,
3731000000, -8.491069e-001,
3732000000, -8.475036e-001,
3733000000, -8.456197e-001,
3734000000, -8.438092e-001,
3735000000, -8.425924e-001,
3736000000, -8.465627e-001,
3737000000, -8.412339e-001,
3738000000, -8.447834e-001,
3739000000, -8.366566e-001,
3740000000, -8.406311e-001,
3741000000, -8.382217e-001,
3742000000, -8.362597e-001,
3743000000, -8.330992e-001,
3744000000, -8.408576e-001,
3745000000, -8.380644e-001,
3746000000, -8.376900e-001,
3747000000, -8.271292e-001,
3748000000, -8.227726e-001,
3749000000, -8.268055e-001,
3750000000, -8.196625e-001,
3751000000, -8.253983e-001,
3752000000, -8.234447e-001,
