FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AVVF11.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,11,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-067.855,-119.2777,-048.966,-117.0281,
-067.082,-120.5903,-048.997,-117.0436,
-066.378,-120.9592,-049.044,-117.0634,
-065.834,-120.3446,-049.066,-117.0656,
-065.317,-119.8505,-049.058,-117.0721,
-064.862,-118.8058,-049.042,-117.0694,
-064.537,-117.6170,-049.038,-117.0700,
-064.044,-115.6284,-049.041,-117.0572,
-063.572,-112.5329,-049.048,-117.0602,
-063.260,-109.4103,-049.062,-117.0636,
-062.931,-105.2412,-049.058,-117.0495,
-062.709,-100.9647,-049.069,-117.0432,
-062.501,-097.7807,-049.079,-117.0594,
-062.272,-092.8091,-049.068,-117.0432,
-062.094,-088.0759,-049.067,-117.0570,
-062.038,-084.5661,-049.063,-117.0472,
-061.943,-078.5928,-049.086,-117.0572,
-061.876,-073.6853,-049.086,-117.0650,
-061.817,-070.1887,-049.074,-117.0574,
-061.672,-063.8756,-049.051,-117.0639,
-061.593,-058.1529,-049.048,-117.0758,
-061.546,-053.5345,-049.057,-117.0694,
-061.526,-046.0954,-049.065,-117.0803,
-061.489,-040.1917,-049.067,-117.0795,
-061.446,-036.1358,-049.065,-117.0880,
-061.301,-027.6366,-049.049,-117.0776,
-061.220,-021.1543,-049.043,-117.0642,
-061.159,-015.6858,-049.045,-117.0600,
-061.136,-006.1971,-049.042,-117.0582,
-061.126,-000.5662,-049.049,-117.0672,
-061.134,005.3495,-049.053,-117.0571,
-061.112,014.6138,-049.067,-117.0631,
-061.137,020.9009,-049.064,-117.0629,
-061.119,027.0836,-049.060,-117.0583,
-061.126,035.8660,-049.025,-117.0529,
-061.168,041.3884,-049.024,-117.0588,
-061.211,048.1829,-049.003,-117.0620,
-061.347,058.0418,-048.998,-117.0436,
-061.454,063.9568,-049.003,-117.0465,
-061.551,071.4986,-049.007,-117.0424,
-061.726,081.2797,-048.999,-117.0282,
-061.837,087.5808,-048.983,-117.0316,
-061.997,095.8829,-048.943,-117.0175,
-062.221,104.9776,-048.902,-117.0153,
-062.353,110.6803,-048.891,-117.0233,
-062.555,119.5610,-048.917,-117.0025,
-062.752,128.3675,-048.951,-117.0290,
-062.926,134.8766,-048.984,-117.0222,
-063.192,145.5888,-049.021,-117.0250,
-063.342,153.9354,-049.017,-117.0352,
-063.464,161.4462,-048.997,-117.0349,
-063.621,173.4049,-048.938,-117.0181,
-063.684,-178.0305,-048.900,-117.0127,
-063.709,-169.7482,-048.882,-117.0152,
-063.647,-157.9880,-048.894,-117.0175,
-063.537,-149.5696,-048.902,-117.0298,
-063.418,-140.1873,-048.911,-117.0098,
-063.205,-127.6419,-048.948,-117.0212,
-062.978,-118.8973,-048.967,-117.0265,
-062.742,-108.2661,-048.985,-117.0274,
-062.427,-095.9220,-049.021,-117.0181,
-062.172,-086.7344,-049.018,-117.0274,
-061.835,-074.6981,-049.031,-117.0333,
-061.460,-062.3788,-049.018,-117.0361,
-061.194,-053.5043,-048.993,-117.0339,
-060.805,-040.7677,-048.975,-117.0458,
-060.411,-029.4622,-048.979,-117.0485,
-060.119,-020.5058,-049.003,-117.0516,
-059.700,-007.3202,-049.006,-117.0371,
-059.366,002.9169,-049.027,-117.0409,
-059.052,012.6979,-049.026,-117.0408,
-058.646,026.8003,-049.035,-117.0534,
-058.386,036.8875,-049.037,-117.0553,
-058.118,047.6881,-049.036,-117.0647,
-057.812,061.5364,-049.053,-117.0778,
-057.615,071.5595,-049.066,-117.0682,
-057.436,083.5394,-049.070,-117.0710,
-057.257,097.2205,-049.106,-117.0758,
-057.097,107.1331,-049.116,-117.0815,
-056.909,119.9215,-049.107,-117.0758,
-056.724,133.3785,-049.106,-117.0836,
-056.628,143.3168,-049.109,-117.0672,
-056.548,156.7038,-049.108,-117.0610,
-056.486,170.5214,-049.129,-117.0404,
-056.453,-179.4418,-049.145,-117.0342,
-056.427,-165.3643,-049.135,-117.0311,
-056.444,-152.6804,-049.126,-117.0525,
-056.471,-142.4795,-049.117,-117.0572,
-056.498,-126.8964,-049.091,-117.0496,
-056.546,-114.7156,-049.076,-117.0462,
-056.586,-103.5101,-049.076,-117.0488,
-056.688,-087.6619,-049.118,-117.0572,
-056.773,-075.6713,-049.162,-117.0641,
-056.859,-063.4381,-049.183,-117.0618,
-056.953,-047.1482,-049.196,-117.0819,
-057.016,-035.6897,-049.185,-117.0725,
-057.051,-022.8157,-049.157,-117.0656,
-057.101,-006.9111,-049.134,-117.0494,
-057.116,004.2540,-049.129,-117.0369,
-057.119,017.5966,-049.124,-117.0611,
-057.134,032.1324,-049.128,-117.0578,
-057.155,042.1387,-049.134,-117.0424,
-057.206,055.2264,-049.140,-117.0436,
-057.299,068.3907,-049.161,-117.0325,
-057.401,077.8181,-049.170,-117.0294,
-057.598,091.0784,-049.187,-117.0312,
-057.801,103.2344,-049.172,-117.0410,
-057.980,113.0675,-049.166,-117.0494,
-058.322,127.8037,-049.130,-117.0369,
-058.656,138.9151,-049.101,-117.0119,
-059.004,148.4594,-049.096,-117.0151,
-059.566,162.7592,-049.115,-117.0152,
-060.024,173.6060,-049.129,-117.0168,
-060.538,-175.2944,-049.142,-117.0087,
-061.230,-160.2718,-049.144,-117.0228,
-061.736,-149.0597,-049.153,-117.0145,
-062.311,-136.1438,-049.152,-117.0259,
-062.941,-120.2049,-049.163,-117.0274,
-063.351,-108.2150,-049.179,-117.0167,
-063.731,-093.4493,-049.198,-117.0204,
-064.010,-077.6410,-049.214,-117.0115,
-064.197,-064.9406,-049.210,-117.0140,
-064.321,-048.5827,-049.190,-117.0103,
-064.212,-033.8920,-049.168,-117.0162,
-064.063,-023.7418,-049.160,-117.0079,
-064.059,-011.6677,-049.149,-116.9863,
-064.223,-001.6156,-049.153,-116.9760,
-064.426,007.9546,-049.166,-116.9775,
-064.634,020.0358,-049.183,-117.0108,
-064.832,027.8638,-049.193,-116.9849,
-065.125,035.3670,-049.189,-116.9953,
-065.990,045.0205,-049.189,-116.9847,
-066.827,053.4546,-049.184,-116.9915,
-067.998,066.0237,-049.188,-116.9865,
-069.349,082.9157,-049.184,-116.9959,
-070.110,096.9399,-049.205,-116.9943,
-070.555,115.2109,-049.238,-117.0128,
-070.702,132.8335,-049.278,-117.0104,
-070.591,143.7590,-049.278,-117.0219,
-070.532,157.8425,-049.262,-116.9998,
-070.339,170.6832,-049.222,-117.0049,
-070.150,179.5767,-049.200,-117.0179,
