FILENAME,E:\T_23\23_USP\ACQUIREDDATA\4AHVF063.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,6.3,
-069.159,027.2818,-040.711,-114.9450,
-069.125,028.0052,-040.728,-114.9452,
-069.166,029.2612,-040.622,-114.9137,
-069.360,028.2534,-040.748,-114.9422,
-068.299,025.1523,-040.702,-114.9520,
-067.652,027.2313,-040.721,-114.9539,
-066.980,027.7590,-040.662,-114.9258,
-066.363,030.3785,-040.768,-114.9572,
-066.042,031.2433,-040.749,-114.9533,
-065.540,033.9589,-040.775,-114.9799,
-065.390,036.2506,-040.750,-114.9584,
-065.088,038.1151,-040.744,-114.9555,
-064.346,042.3924,-040.722,-114.9577,
-063.958,046.2389,-040.707,-114.9360,
-063.733,050.0765,-040.726,-114.9636,
-063.516,053.3594,-040.710,-114.9572,
-063.283,056.5283,-040.727,-114.9614,
-063.212,060.7636,-040.700,-114.9379,
-062.950,064.8604,-040.731,-114.9373,
-062.816,067.5783,-040.745,-114.9447,
-062.632,070.9164,-040.716,-114.9442,
-062.539,072.4371,-040.715,-114.9569,
-062.421,074.2040,-040.706,-114.9439,
-062.311,075.8016,-040.722,-114.9397,
-062.213,077.6739,-040.720,-114.9222,
-062.181,079.5610,-040.739,-114.9505,
-062.098,081.7237,-040.745,-114.9527,
-062.060,083.5067,-040.705,-114.9441,
-062.091,085.5164,-040.722,-114.9338,
-062.251,087.7154,-040.720,-114.9380,
-062.380,089.4587,-040.734,-114.9488,
-062.613,091.4360,-040.754,-114.9497,
-062.791,092.7732,-040.746,-114.9366,
-062.978,093.7708,-040.732,-114.9379,
-063.204,095.2187,-040.695,-114.9369,
-063.298,095.6802,-040.678,-114.9254,
-063.382,096.4020,-040.664,-114.9202,
-063.491,096.1497,-040.686,-114.9279,
-063.467,097.0136,-040.687,-114.9343,
-063.448,098.0408,-040.647,-114.9274,
-063.394,100.2885,-040.655,-114.9094,
-063.455,101.2514,-040.700,-114.9260,
-063.577,103.1335,-040.661,-114.9306,
-063.808,104.2802,-040.668,-114.9293,
-063.909,105.3893,-040.676,-114.9212,
-064.309,105.3381,-040.658,-114.9293,
-064.573,103.8610,-040.680,-114.9495,
-064.765,102.1284,-040.663,-114.9368,
-064.891,099.4654,-040.687,-114.9410,
-064.904,096.8289,-040.684,-114.9560,
-064.781,094.8261,-040.677,-114.9469,
-064.478,092.7317,-040.672,-114.9583,
-064.319,091.6200,-040.717,-114.9540,
-064.274,089.9983,-040.755,-114.9615,
-063.816,090.4469,-040.727,-114.9634,
-063.582,091.2474,-040.726,-114.9662,
-063.280,091.9331,-040.722,-114.9669,
-062.891,093.6061,-040.717,-114.9598,
-062.681,094.4735,-040.713,-114.9732,
-062.423,095.4947,-040.742,-114.9632,
-062.209,096.4673,-040.774,-114.9934,
-062.099,097.3170,-040.753,-114.9718,
-061.937,097.8088,-040.703,-114.9698,
-061.807,097.9319,-040.696,-114.9552,
-061.751,098.5369,-040.672,-114.9649,
-061.653,099.4652,-040.703,-114.9565,
-061.770,097.5425,-040.721,-114.9811,
-061.742,096.8483,-040.729,-114.9796,
-061.771,096.6428,-040.697,-114.9768,
-061.834,095.5575,-040.722,-114.9755,
-061.914,094.1974,-040.723,-114.9755,
-061.996,093.2783,-040.731,-114.9732,
-062.083,092.6167,-040.730,-114.9383,
-062.228,092.2359,-040.721,-114.9499,
-062.431,091.7578,-040.719,-114.9601,
-062.574,090.9357,-040.740,-114.9622,
-062.790,089.7721,-040.752,-114.9567,
-063.071,087.7514,-040.766,-114.9688,
-063.291,085.9266,-040.776,-114.9716,
-063.563,083.4671,-040.778,-114.9853,
-063.756,080.5564,-040.781,-114.9820,
-063.870,078.6119,-040.791,-114.9730,
-063.983,076.8279,-040.768,-114.9757,
-064.083,074.6986,-040.774,-114.9855,
-064.227,074.0358,-040.739,-114.9791,
-064.370,072.8911,-040.738,-114.9619,
-064.586,072.1173,-040.717,-114.9665,
-064.908,071.4902,-040.678,-114.9493,
-065.335,071.1289,-040.672,-114.9497,
-065.754,070.9233,-040.691,-114.9548,
-066.219,071.0085,-040.705,-114.9648,
-066.777,072.0687,-040.718,-114.9764,
-067.305,073.8925,-040.726,-114.9695,
-067.564,076.0434,-040.736,-114.9689,
-067.773,079.8493,-040.745,-114.9741,
-067.647,080.8122,-040.777,-114.9775,
-067.982,084.0306,-040.744,-114.9768,
-068.212,088.0434,-040.742,-114.9619,
-068.224,090.5928,-040.730,-114.9561,
-068.211,093.3928,-040.746,-114.9558,
-067.974,095.7505,-040.725,-114.9717,
-067.698,097.6252,-040.759,-114.9748,
-067.256,099.8730,-040.725,-114.9605,
-067.098,105.2796,-040.753,-114.9705,
-066.627,104.3338,-040.750,-114.9824,
-066.265,106.0400,-040.750,-114.9691,
-065.810,105.2417,-040.732,-114.9644,
-065.524,103.6850,-040.770,-114.9575,
-065.139,104.0145,-040.763,-114.9606,
-064.978,104.4821,-040.764,-114.9666,
-064.700,099.9360,-040.750,-114.9751,
-064.502,097.3601,-040.753,-114.9699,
-064.336,093.0996,-040.725,-114.9604,
-064.235,091.1297,-040.691,-114.9442,
-064.251,086.6994,-040.718,-114.9623,
-064.393,083.9230,-040.757,-114.9792,
-064.521,081.9507,-040.717,-114.9731,
-064.785,080.7317,-040.721,-114.9644,
-064.889,078.1228,-040.752,-114.9768,
-064.969,076.1524,-040.714,-114.9651,
-065.037,072.7486,-040.719,-114.9701,
-065.022,070.1188,-040.720,-114.9673,
-064.836,068.1231,-040.724,-114.9931,
-064.773,063.3926,-040.704,-114.9670,
-064.755,060.4950,-040.679,-114.9458,
-064.704,057.5921,-040.691,-114.9501,
-064.592,054.1922,-040.675,-114.9400,
-064.530,051.2142,-040.649,-114.9401,
-064.636,047.2757,-040.665,-114.9372,
-064.707,043.2062,-040.679,-114.9392,
-064.792,039.6277,-040.688,-114.9374,
-064.875,034.9072,-040.696,-114.9393,
-065.016,030.4162,-040.693,-114.9385,
-065.488,026.9371,-040.683,-114.9410,
-065.851,021.4698,-040.663,-114.9264,
-065.857,018.2044,-040.712,-114.9516,
-066.037,014.9798,-040.693,-114.9511,
-066.333,009.8307,-040.723,-114.9674,
-066.695,005.9622,-040.717,-114.9632,
-066.802,002.1846,-040.727,-114.9613,
-066.899,-002.7459,-040.751,-114.9710,
-066.875,-006.6338,-040.752,-114.9507,
-066.770,-010.5059,-040.707,-114.9617,
-066.753,-014.5517,-040.715,-114.9417,
-066.786,-017.3807,-040.727,-114.9521,
-066.947,-021.1775,-040.720,-114.9315,
-067.055,-024.1875,-040.713,-114.9468,
-067.228,-027.1179,-040.732,-114.9505,
-067.200,-030.9579,-040.713,-114.9269,
-067.215,-034.3688,-040.730,-114.9315,
-067.302,-037.0939,-040.728,-114.9226,
-067.400,-041.4015,-040.728,-114.9426,
-067.480,-045.8742,-040.707,-114.9173,
-067.539,-049.3372,-040.734,-114.9281,
-067.650,-053.5598,-040.716,-114.9302,
-067.733,-056.9917,-040.695,-114.9268,
-067.769,-059.8268,-040.681,-114.9243,
-067.632,-064.0574,-040.703,-114.9372,
-067.442,-067.1366,-040.746,-114.9539,
-067.247,-070.2544,-040.727,-114.9427,
-067.159,-074.3101,-040.716,-114.9323,
-067.207,-077.0761,-040.707,-114.9240,
-067.277,-079.5944,-040.695,-114.9256,
-067.437,-081.9864,-040.711,-114.9464,
-067.442,-083.5198,-040.712,-114.9443,
-067.674,-083.5817,-040.699,-114.9427,
-067.456,-086.0221,-040.693,-114.9246,
-067.868,-086.6252,-040.695,-114.9296,
-067.661,-089.6009,-040.690,-114.9351,
-067.750,-092.5164,-040.706,-114.9355,
-067.784,-094.3935,-040.708,-114.9370,
-068.322,-093.2330,-040.688,-114.9255,
-068.416,-092.2605,-040.687,-114.9264,
-068.402,-092.1583,-040.669,-114.9279,
-068.322,-091.7725,-040.685,-114.9341,
-068.423,-092.9971,-040.653,-114.9261,
-068.340,-098.2905,-040.666,-114.9179,
-068.565,-105.8506,-040.680,-114.9318,
-068.370,-113.7706,-040.640,-114.9089,
-068.591,-118.5293,-040.679,-114.9471,
-068.836,-123.1891,-040.694,-114.9423,
-068.742,-126.0706,-040.688,-114.9560,
-068.379,-128.2630,-040.693,-114.9570,
-067.943,-131.5375,-040.693,-114.9299,
-067.631,-133.2892,-040.703,-114.9632,
-067.306,-136.1005,-040.711,-114.9722,
-066.952,-139.0435,-040.696,-114.9632,
-066.819,-141.7279,-040.711,-114.9650,
-066.678,-144.2525,-040.724,-114.9559,
-066.537,-146.7296,-040.717,-114.9394,
-066.587,-148.6409,-040.717,-114.9532,
-066.653,-151.3138,-040.680,-114.9482,
-066.683,-152.5959,-040.702,-114.9481,
-066.648,-153.6402,-040.708,-114.9384,
-066.559,-155.0276,-040.691,-114.9408,
-066.440,-156.0043,-040.677,-114.9692,
-066.350,-157.1433,-040.682,-114.9537,
-066.266,-158.3504,-040.674,-114.9453,
-066.289,-158.7075,-040.656,-114.9481,
-066.346,-158.9126,-040.686,-114.9524,
-066.500,-158.0630,-040.700,-114.9432,
-066.649,-157.7751,-040.690,-114.9312,
-066.697,-156.7917,-040.687,-114.9482,
-066.766,-156.1959,-040.696,-114.9451,
-066.728,-154.9818,-040.672,-114.9477,
-066.662,-153.7375,-040.719,-114.9476,
-066.552,-153.2555,-040.703,-114.9605,
-066.506,-152.9456,-040.740,-114.9456,
-066.376,-153.4453,-040.736,-114.9611,
-066.421,-153.9755,-040.727,-114.9501,
-066.351,-154.4718,-040.727,-114.9394,
-066.275,-156.2062,-040.675,-114.9504,
-066.177,-158.0273,-040.676,-114.9266,
-066.147,-159.7185,-040.694,-114.9429,
-066.103,-162.2391,-040.688,-114.9434,
-066.146,-164.4864,-040.661,-114.9353,
-066.234,-166.1484,-040.671,-114.9287,
-066.351,-168.3132,-040.666,-114.9184,
-066.487,-169.4883,-040.710,-114.9386,
-066.643,-170.2284,-040.658,-114.9331,
DATA_END,
