FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AVHF08.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,8,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-052.847,151.1271,-040.530,069.2139,
-053.058,152.3979,-040.526,069.2085,
-053.276,153.1603,-040.522,069.2063,
-053.467,153.8784,-040.519,069.1975,
-053.647,154.6940,-040.486,069.2191,
-053.818,155.6319,-040.462,069.2190,
-053.982,156.7621,-040.478,069.2287,
-054.198,158.5285,-040.462,069.2349,
-054.518,160.4978,-040.445,069.2518,
-054.804,162.3664,-040.462,069.2500,
-055.246,164.3871,-040.450,069.2459,
-055.758,166.5838,-040.445,069.2474,
-056.165,168.0531,-040.456,069.2404,
-056.833,169.9419,-040.459,069.2420,
-057.502,171.1502,-040.457,069.2377,
-058.008,171.7753,-040.443,069.2431,
-058.830,172.0305,-040.446,069.2427,
-059.556,171.6006,-040.445,069.2454,
-060.129,170.7988,-040.460,069.2444,
-061.073,168.6515,-040.480,069.2405,
-061.790,166.0060,-040.478,069.2497,
-062.324,163.6588,-040.469,069.2509,
-063.061,157.8616,-040.468,069.2658,
-063.493,152.1254,-040.441,069.2455,
-063.640,147.8212,-040.452,069.2648,
-063.452,140.1424,-040.438,069.2560,
-063.079,135.7280,-040.434,069.2527,
-062.635,133.0110,-040.427,069.2559,
-061.768,130.9920,-040.425,069.2610,
-061.144,131.1443,-040.411,069.2475,
-060.616,132.1771,-040.417,069.2554,
-059.829,135.0142,-040.415,069.2545,
-059.376,137.5180,-040.423,069.2489,
-058.922,140.5739,-040.431,069.2433,
-058.326,145.8373,-040.450,069.2500,
-057.989,149.7443,-040.442,069.2421,
-057.619,154.7273,-040.449,069.2621,
-057.133,162.3162,-040.437,069.2446,
-056.836,167.4693,-040.434,069.2487,
-056.479,174.3925,-040.441,069.2455,
-056.108,-177.0669,-040.449,069.2409,
-055.893,-171.5071,-040.460,069.2518,
-055.633,-163.4078,-040.454,069.2492,
-055.368,-153.9000,-040.447,069.2511,
-055.223,-147.5013,-040.457,069.2552,
-055.029,-137.6811,-040.463,069.2544,
-054.887,-128.5796,-040.468,069.2580,
-054.801,-121.5597,-040.443,069.2464,
-054.646,-109.4990,-040.464,069.2605,
-054.500,-100.3007,-040.471,069.2576,
-054.361,-092.3314,-040.478,069.2717,
-054.110,-079.9830,-040.466,069.2716,
-053.929,-071.5012,-040.449,069.2618,
-053.735,-062.6480,-040.458,069.2747,
-053.439,-050.6604,-040.454,069.2782,
-053.229,-042.4906,-040.471,069.2846,
-052.980,-033.2506,-040.478,069.2909,
-052.691,-022.0066,-040.483,069.2797,
-052.511,-014.1950,-040.501,069.2854,
-052.319,-004.7182,-040.480,069.2730,
-052.126,005.9191,-040.481,069.2713,
-052.020,013.2377,-040.481,069.2736,
-051.914,023.2640,-040.491,069.2741,
-051.832,033.6198,-040.497,069.2902,
-051.782,041.3514,-040.487,069.2826,
-051.722,052.6993,-040.488,069.2931,
-051.689,062.3015,-040.480,069.2912,
-051.681,070.1974,-040.476,069.2883,
-051.688,082.1247,-040.473,069.2670,
-051.726,091.2072,-040.475,069.2744,
-051.789,099.7156,-040.466,069.2635,
-051.859,111.7188,-040.458,069.2474,
-051.938,120.1812,-040.466,069.2533,
-052.007,129.3634,-040.481,069.2544,
-052.111,141.3253,-040.466,069.2516,
-052.175,149.8965,-040.468,069.2557,
-052.257,160.2887,-040.475,069.2707,
-052.334,171.6835,-040.478,069.2693,
-052.394,179.6732,-040.476,069.2680,
-052.524,-170.1158,-040.479,069.2689,
-052.685,-158.6901,-040.470,069.2863,
-052.842,-150.4430,-040.467,069.2884,
-053.061,-139.0158,-040.482,069.2915,
-053.293,-127.4067,-040.480,069.2892,
-053.461,-119.0224,-040.493,069.3072,
-053.696,-106.2905,-040.481,069.2983,
-053.897,-095.3061,-040.492,069.3062,
-054.040,-086.7824,-040.478,069.3010,
-054.219,-073.6468,-040.477,069.3011,
-054.353,-063.5832,-040.494,069.3018,
-054.470,-054.4777,-040.491,069.2937,
-054.659,-041.0457,-040.493,069.3086,
-054.817,-031.5264,-040.496,069.3309,
-054.964,-022.3720,-040.478,069.3149,
-055.174,-009.4768,-040.480,069.3274,
-055.306,-000.6142,-040.477,069.3196,
-055.425,009.0449,-040.472,069.3309,
-055.521,021.1134,-040.471,069.3417,
-055.563,029.0418,-040.469,069.3444,
-055.598,038.3719,-040.462,069.3259,
-055.660,049.5864,-040.455,069.3314,
-055.731,057.2309,-040.452,069.3314,
-055.853,067.2193,-040.430,069.3452,
-056.072,077.4600,-040.435,069.3461,
-056.233,084.6666,-040.429,069.3432,
-056.509,095.3262,-040.447,069.3467,
-056.755,104.8030,-040.445,069.3332,
-056.922,111.9124,-040.450,069.3365,
-057.215,122.2754,-040.466,069.3171,
-057.459,130.3111,-040.455,069.3112,
-057.721,137.6980,-040.457,069.3182,
-058.032,149.1766,-040.469,069.3204,
-058.252,157.3909,-040.458,069.3125,
-058.482,165.3093,-040.452,069.3220,
-058.800,175.7301,-040.470,069.3322,
-059.057,-176.6668,-040.439,069.3266,
-059.397,-167.3076,-040.431,069.3290,
-059.786,-155.2144,-040.428,069.3291,
-060.032,-146.4183,-040.423,069.3359,
-060.284,-135.7236,-040.427,069.3261,
-060.593,-123.4720,-040.446,069.3288,
-060.802,-113.4690,-040.440,069.3397,
-060.946,-100.2922,-040.465,069.3475,
-060.840,-087.3738,-040.462,069.3387,
-060.607,-077.6414,-040.468,069.3252,
-060.080,-065.2641,-040.473,069.3440,
-059.545,-056.3427,-040.466,069.3357,
-059.032,-049.0190,-040.465,069.3333,
-058.407,-040.5216,-040.478,069.3382,
-058.014,-034.8442,-040.489,069.3377,
-057.661,-029.6420,-040.492,069.3303,
-057.321,-023.0151,-040.495,069.3539,
-057.107,-018.2914,-040.486,069.3395,
-056.900,-013.1314,-040.488,069.3235,
-056.689,-007.4355,-040.513,069.3266,
-056.560,-003.2475,-040.500,069.3373,
-056.406,001.9174,-040.477,069.3443,
-056.281,007.5016,-040.478,069.3477,
-056.214,011.5339,-040.490,069.3526,
-056.161,017.0785,-040.480,069.3463,
-056.154,022.5914,-040.470,069.3511,
-056.170,026.5808,-040.464,069.3451,
-056.191,033.2737,-040.446,069.3514,
-056.165,039.9327,-040.465,069.3563,
-056.117,044.7004,-040.474,069.3487,
-055.951,052.0021,-040.473,069.3444,
-055.783,057.6507,-040.450,069.3375,
-055.669,062.0815,-040.466,069.3542,
-055.475,068.5459,-040.478,069.3578,
-055.349,072.6190,-040.472,069.3558,
