FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AHHF12.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,12.5,
-062.196,-169.6481,-042.179,154.7745,
-062.216,-163.6136,-042.165,154.7786,
-062.269,-158.0845,-042.196,154.7660,
-062.366,-150.6815,-042.229,154.7586,
-062.387,-144.9945,-042.196,154.7715,
-062.426,-139.4619,-042.227,154.7660,
-062.403,-133.2403,-042.204,154.7728,
-062.311,-128.5184,-042.205,154.7705,
-062.289,-122.9122,-042.206,154.7676,
-062.241,-115.7714,-042.178,154.7860,
-062.220,-110.4035,-042.196,154.7653,
-062.242,-104.9246,-042.198,154.7852,
-062.232,-098.6698,-042.211,154.7724,
-062.255,-093.8604,-042.219,154.7578,
-062.192,-088.6652,-042.240,154.7593,
-062.135,-083.2836,-042.243,154.7464,
-062.056,-078.7802,-042.200,154.7643,
-062.021,-073.6677,-042.201,154.7597,
-062.038,-068.3237,-042.218,154.7600,
-062.018,-064.4668,-042.215,154.7706,
-062.060,-059.7657,-042.210,154.7690,
-062.086,-055.4181,-042.205,154.7738,
-062.131,-051.7974,-042.221,154.7604,
-062.186,-046.3155,-042.207,154.7733,
-062.283,-041.9377,-042.215,154.7729,
-062.302,-038.6735,-042.211,154.7754,
-062.289,-034.2426,-042.246,154.7920,
-062.131,-030.7834,-042.241,154.7754,
-062.030,-027.6089,-042.220,154.7903,
-061.987,-022.8157,-042.211,154.7872,
-062.039,-019.5218,-042.212,154.7859,
-062.106,-016.5454,-042.212,154.7954,
-062.174,-013.5054,-042.195,154.7801,
-062.149,-011.8563,-042.226,154.7770,
-062.088,-010.1364,-042.243,154.7693,
-061.961,-008.0238,-042.231,154.7723,
-061.849,-006.2244,-042.220,154.7785,
-061.769,-004.2299,-042.206,154.7661,
-061.591,-002.8635,-042.210,154.7832,
-061.505,-001.8833,-042.218,154.7812,
-061.328,-000.3759,-042.226,154.7856,
-061.213,000.5916,-042.247,154.7827,
-061.189,000.7743,-042.251,154.7824,
-061.075,000.0429,-042.218,154.7915,
-060.884,-000.9260,-042.223,154.7844,
-060.658,-001.2417,-042.253,154.7819,
-060.384,-001.2775,-042.254,154.7893,
-060.251,-001.2799,-042.227,154.7913,
-060.121,-001.1986,-042.255,154.7957,
-059.980,-002.3095,-042.216,154.7929,
-059.867,-003.0112,-042.224,154.7988,
-059.694,-004.1485,-042.223,154.7891,
-059.524,-005.7531,-042.231,154.7905,
-059.440,-006.5720,-042.244,154.7972,
-059.385,-008.5387,-042.243,154.7994,
-059.316,-011.5172,-042.206,154.8047,
-059.268,-014.5532,-042.215,154.8131,
-059.224,-017.5865,-042.227,154.8222,
-059.236,-020.9100,-042.258,154.7978,
-059.336,-024.3871,-042.254,154.7971,
-059.493,-029.6084,-042.237,154.8056,
-059.691,-035.3411,-042.225,154.8069,
-059.790,-041.1693,-042.182,154.8134,
-059.812,-049.4554,-042.178,154.8277,
-059.710,-056.7533,-042.206,154.8157,
-059.604,-063.0381,-042.219,154.8106,
-059.449,-070.2876,-042.234,154.8121,
-059.326,-076.4504,-042.254,154.7995,
-059.209,-082.2137,-042.206,154.8267,
-059.037,-089.5511,-042.201,154.8408,
-058.925,-095.4896,-042.210,154.8320,
-058.891,-101.9633,-042.207,154.8293,
-058.933,-108.8968,-042.194,154.8390,
-059.012,-115.0607,-042.213,154.8302,
-059.258,-122.7409,-042.186,154.8400,
-059.490,-130.8668,-042.180,154.8335,
-059.651,-137.5002,-042.161,154.8242,
-059.842,-145.5337,-042.174,154.8145,
-060.110,-153.1295,-042.199,154.7894,
-060.406,-159.9583,-042.208,154.7790,
-060.887,-169.3339,-042.211,154.7786,
-061.342,-177.2496,-042.182,154.7874,
-061.610,176.0624,-042.171,154.7772,
-062.137,167.3839,-042.230,154.7610,
-062.686,160.9016,-042.218,154.7655,
-063.303,155.3331,-042.210,154.7683,
-064.306,148.2567,-042.188,154.7633,
-065.122,143.0614,-042.191,154.7700,
-066.038,137.5766,-042.221,154.7549,
-067.318,130.5009,-042.178,154.7680,
-068.514,125.4090,-042.198,154.7586,
-069.847,120.9920,-042.231,154.7517,
-071.558,114.9996,-042.205,154.7422,
-072.864,111.8154,-042.184,154.7336,
-074.125,109.7660,-042.177,154.7333,
-075.385,109.3771,-042.178,154.7413,
-075.903,107.3113,-042.150,154.7464,
-075.809,104.4318,-042.176,154.7434,
-074.780,098.0915,-042.192,154.7584,
-073.883,093.5891,-042.158,154.7680,
-072.512,084.2213,-042.183,154.7602,
-071.647,075.8632,-042.174,154.7525,
-070.821,067.0243,-042.200,154.7478,
-069.559,054.4492,-042.183,154.7514,
-068.454,045.3244,-042.189,154.7429,
-067.509,036.1901,-042.215,154.7697,
-066.488,025.4569,-042.200,154.7603,
-065.989,018.0860,-042.202,154.7568,
-065.622,009.4039,-042.201,154.7455,
-065.103,-003.2329,-042.220,154.7532,
-064.782,-012.9287,-042.230,154.7515,
-064.637,-022.7843,-042.220,154.7539,
-064.752,-034.6444,-042.217,154.7621,
-065.054,-043.6452,-042.244,154.7584,
-065.474,-055.7469,-042.264,154.7393,
-066.161,-070.6087,-042.234,154.7522,
-066.713,-083.2014,-042.243,154.7607,
-067.312,-099.6798,-042.241,154.7540,
-067.835,-117.9616,-042.262,154.7476,
-068.346,-132.8155,-042.253,154.7369,
-069.096,-155.4939,-042.237,154.7392,
-069.490,-178.6094,-042.251,154.7382,
-069.316,162.4792,-042.263,154.7384,
-068.746,139.6956,-042.246,154.7318,
-068.173,124.2086,-042.271,154.7316,
-067.862,112.7249,-042.249,154.7260,
-067.906,098.0756,-042.242,154.7495,
-068.227,086.6273,-042.236,154.7502,
-068.583,075.4592,-042.269,154.7369,
-069.295,060.6865,-042.283,154.7247,
-070.148,049.7124,-042.270,154.7180,
-071.416,036.9198,-042.241,154.7311,
-073.075,020.7679,-042.224,154.7294,
-074.857,009.8569,-042.242,154.7344,
-078.448,-001.7774,-042.272,154.7254,
-088.956,-034.1864,-042.256,154.7278,
-087.021,-173.2855,-042.296,154.7218,
-077.502,160.1796,-042.278,154.7246,
-073.151,144.2706,-042.249,154.7205,
-070.829,131.6136,-042.267,154.7254,
-068.529,115.5559,-042.207,154.7410,
-066.775,103.3682,-042.266,154.7427,
-065.774,094.5682,-042.272,154.7611,
-064.595,082.3620,-042.249,154.7711,
-063.862,072.2703,-042.252,154.7636,
-063.237,062.6745,-042.234,154.7632,
-062.438,047.9555,-042.217,154.7851,
-061.840,037.6192,-042.239,154.7806,
-061.396,027.8710,-042.223,154.7829,
-060.822,013.7918,-042.245,154.7759,
-060.599,003.8161,-042.261,154.7539,
-060.423,-006.8168,-042.243,154.7670,
-060.323,-019.9744,-042.241,154.7753,
-060.270,-029.0771,-042.258,154.7653,
-060.277,-039.0645,-042.243,154.7709,
-060.312,-050.7597,-042.236,154.7754,
-060.423,-059.4344,-042.249,154.7829,
-060.607,-069.7755,-042.210,154.7761,
-060.901,-081.4809,-042.222,154.7733,
-061.142,-091.3511,-042.252,154.7707,
-061.389,-105.2225,-042.218,154.7647,
-061.635,-116.6351,-042.246,154.7587,
-061.737,-125.0798,-042.224,154.7680,
-061.811,-137.2107,-042.202,154.7733,
-061.919,-148.0928,-042.226,154.7573,
-062.110,-157.5833,-042.236,154.7643,
-062.489,-170.1074,-042.226,154.7502,
-062.694,-179.3113,-042.222,154.7361,
-062.762,171.8224,-042.232,154.7463,
-062.769,158.5340,-042.242,154.7431,
-062.716,148.0664,-042.239,154.7609,
-062.638,137.4348,-042.236,154.7652,
-062.582,124.7638,-042.240,154.7800,
-062.543,115.6982,-042.252,154.7723,
-062.476,105.0690,-042.226,154.7699,
-062.450,094.0638,-042.221,154.7762,
-062.487,085.8588,-042.190,154.7903,
-062.467,076.7605,-042.199,154.7894,
-062.370,067.2207,-042.192,154.7993,
-062.200,059.4891,-042.225,154.7919,
-062.060,048.7958,-042.228,154.7954,
-062.037,038.2677,-042.233,154.7923,
-061.991,030.7715,-042.215,154.7919,
-061.945,020.8353,-042.185,154.8060,
-061.827,012.5390,-042.179,154.8020,
-061.762,006.0830,-042.213,154.7773,
-061.758,-003.6089,-042.176,154.7991,
-061.776,-011.1306,-042.196,154.7937,
-061.861,-017.9887,-042.213,154.7860,
-061.994,-026.2720,-042.227,154.7898,
-062.128,-032.5349,-042.206,154.8062,
-062.155,-038.3454,-042.204,154.7964,
-062.164,-045.4895,-042.236,154.7896,
-062.205,-050.9559,-042.264,154.7956,
-062.310,-057.2080,-042.250,154.7784,
-062.507,-064.1901,-042.247,154.7778,
-062.720,-069.1168,-042.250,154.7743,
-062.916,-074.7974,-042.255,154.7570,
-063.136,-080.2953,-042.226,154.7738,
-063.403,-084.6309,-042.260,154.7656,
-063.801,-090.1160,-042.250,154.7633,
-064.141,-093.8212,-042.225,154.7650,
-064.374,-097.3055,-042.217,154.7772,
-064.577,-100.8943,-042.250,154.7728,
-064.688,-104.0625,-042.251,154.7721,
-064.875,-106.7855,-042.234,154.7593,
-065.267,-109.3257,-042.232,154.7637,
-065.349,-110.7425,-042.248,154.7693,
-065.355,-112.4011,-042.232,154.7685,
-065.434,-114.5504,-042.253,154.7527,
-065.444,-116.3042,-042.252,154.7534,
-065.507,-116.7536,-042.254,154.7662,
DATA_END,
