FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AHVF11.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,11,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-061.320,084.2033,-048.811,-115.9299,
-061.208,086.5770,-048.818,-115.9412,
-061.085,089.5908,-048.809,-115.9578,
-061.001,093.2133,-048.795,-115.9613,
-060.880,097.6625,-048.795,-115.9588,
-060.845,102.2412,-048.780,-115.9615,
-060.796,106.4006,-048.783,-115.9655,
-060.745,111.9399,-048.773,-115.9511,
-060.678,117.7821,-048.785,-115.9654,
-060.581,122.8110,-048.787,-115.9594,
-060.458,129.3649,-048.786,-115.9636,
-060.276,136.4859,-048.784,-115.9546,
-060.096,142.0192,-048.788,-115.9601,
-059.835,149.7940,-048.781,-115.9556,
-059.601,156.8416,-048.768,-115.9372,
-059.391,162.3157,-048.782,-115.9623,
-059.100,171.0845,-048.767,-115.9390,
-058.856,178.5830,-048.768,-115.9490,
-058.663,-175.3417,-048.778,-115.9508,
-058.363,-166.2306,-048.768,-115.9708,
-058.083,-159.2019,-048.762,-115.9728,
-057.854,-153.6998,-048.775,-115.9644,
-057.463,-144.1445,-048.773,-115.9805,
-057.183,-136.5358,-048.784,-115.9806,
-056.990,-131.1602,-048.789,-115.9845,
-056.659,-122.0488,-048.804,-115.9792,
-056.400,-115.5912,-048.799,-115.9695,
-056.213,-110.3061,-048.790,-115.9608,
-055.854,-100.3371,-048.780,-115.9506,
-055.657,-093.4849,-048.755,-115.9482,
-055.481,-086.9370,-048.751,-115.9452,
-055.222,-076.4474,-048.743,-115.9541,
-055.069,-069.8869,-048.755,-115.9633,
-054.941,-062.3157,-048.756,-115.9624,
-054.807,-051.8773,-048.764,-115.9803,
-054.739,-044.9012,-048.755,-115.9992,
-054.671,-036.5641,-048.748,-116.0072,
-054.595,-025.7887,-048.750,-115.9887,
-054.537,-018.6486,-048.755,-115.9792,
-054.484,-009.4637,-048.771,-115.9689,
-054.474,002.0111,-048.770,-115.9714,
-054.491,009.2323,-048.766,-115.9692,
-054.561,019.0115,-048.789,-115.9928,
-054.736,031.5654,-048.772,-115.9931,
-054.845,039.0764,-048.766,-115.9985,
-054.991,050.7191,-048.769,-116.0159,
-055.179,062.6836,-048.788,-115.9921,
-055.336,071.0941,-048.779,-115.9893,
-055.694,084.9027,-048.787,-115.9972,
-056.050,096.4799,-048.782,-115.9765,
-056.348,105.9225,-048.784,-115.9856,
-056.795,121.3671,-048.795,-115.9992,
-057.142,133.5757,-048.789,-116.0180,
-057.422,145.8063,-048.784,-116.0016,
-057.752,162.8786,-048.802,-115.9785,
-057.920,175.6491,-048.810,-115.9746,
-058.035,-170.4337,-048.795,-115.9807,
-058.147,-153.0796,-048.789,-115.9727,
-058.238,-140.8072,-048.797,-115.9873,
-058.358,-126.8484,-048.788,-115.9870,
-058.461,-110.5427,-048.790,-115.9802,
-058.465,-098.2876,-048.778,-115.9718,
-058.379,-082.5457,-048.776,-115.9576,
-058.260,-066.7914,-048.783,-115.9882,
-058.193,-055.3529,-048.764,-115.9903,
-058.138,-040.5922,-048.768,-116.0169,
-058.117,-026.4323,-048.771,-115.9890,
-058.112,-015.0194,-048.759,-116.0007,
-058.095,000.6376,-048.761,-115.9947,
-058.096,012.4149,-048.768,-115.9833,
-058.096,023.4565,-048.771,-115.9957,
-058.202,037.6984,-048.768,-115.9967,
-058.367,047.5652,-048.764,-115.9836,
-058.630,058.2389,-048.754,-115.9692,
-059.044,070.5257,-048.717,-115.9517,
-059.415,079.4523,-048.705,-115.9451,
-059.928,090.1925,-048.718,-115.9358,
-060.583,101.1282,-048.739,-115.9385,
-061.161,109.0093,-048.775,-115.9334,
-062.096,118.6001,-048.791,-115.9213,
-063.116,127.4839,-048.793,-115.9337,
-063.991,133.5490,-048.781,-115.9212,
-065.310,139.7571,-048.755,-115.9122,
-066.459,143.7537,-048.788,-115.9156,
-067.320,142.6470,-048.703,-115.9053,
-068.347,140.1107,-048.760,-115.8984,
-068.530,136.3299,-048.773,-115.9084,
-068.256,133.4083,-048.782,-115.8992,
-067.044,131.5300,-048.802,-115.9205,
-065.991,133.4933,-048.815,-115.9144,
-065.011,136.7342,-048.801,-115.9155,
-063.752,144.4915,-048.786,-115.9191,
-062.984,150.9459,-048.809,-115.9174,
-062.211,159.5922,-048.829,-115.9117,
-061.329,170.9808,-048.836,-115.9154,
-060.845,178.8657,-048.836,-115.9314,
-060.318,-171.2470,-048.836,-115.9205,
-059.754,-158.7290,-048.850,-115.9304,
-059.456,-149.9728,-048.849,-115.9313,
-059.091,-138.3555,-048.846,-115.9443,
-058.793,-124.8833,-048.834,-115.9544,
-058.634,-115.6372,-048.830,-115.9539,
-058.473,-102.7870,-048.828,-115.9371,
-058.316,-088.9479,-048.819,-115.9352,
-058.240,-079.3814,-048.815,-115.9482,
-058.107,-064.0933,-048.816,-115.9447,
-057.943,-050.0909,-048.810,-115.9645,
-057.844,-039.8254,-048.796,-115.9646,
-057.638,-023.4031,-048.801,-115.9643,
-057.471,-010.8911,-048.803,-115.9532,
-057.296,-000.4066,-048.801,-115.9500,
-056.942,015.4285,-048.811,-115.9510,
-056.649,026.6647,-048.826,-115.9677,
-056.436,036.2418,-048.824,-115.9745,
-056.137,049.7917,-048.818,-115.9774,
-055.939,059.8960,-048.834,-115.9594,
-055.766,070.0327,-048.836,-115.9441,
-055.541,082.9391,-048.831,-115.9361,
-055.370,092.2920,-048.817,-115.9396,
-055.184,102.2648,-048.786,-115.9275,
-054.961,112.9365,-048.754,-115.9240,
-054.818,121.7572,-048.761,-115.9244,
-054.687,131.6554,-048.774,-115.9536,
-054.564,141.3239,-048.777,-115.9433,
-054.452,149.3459,-048.781,-115.9270,
-054.317,158.7282,-048.803,-115.9128,
-054.201,166.5415,-048.803,-115.8959,
-054.096,173.9357,-048.784,-115.8890,
-053.974,-177.7199,-048.780,-115.8743,
-053.939,-171.4370,-048.779,-115.8936,
-053.948,-165.2371,-048.793,-115.8976,
-054.048,-158.2588,-048.804,-115.9110,
-054.158,-153.2377,-048.803,-115.9002,
-054.355,-147.3598,-048.819,-115.9015,
-054.579,-141.2168,-048.812,-115.8952,
-054.750,-136.7287,-048.805,-115.8958,
-054.955,-131.2404,-048.817,-115.8898,
-055.158,-125.8798,-048.829,-115.8889,
-055.347,-122.4060,-048.826,-115.8824,
-055.711,-117.7694,-048.815,-115.8807,
-056.204,-112.9438,-048.792,-115.8699,
-056.582,-109.5808,-048.792,-115.8674,
-057.133,-103.9374,-048.791,-115.8776,
