FILENAME,E:\T_23\23_USP\ACQUIREDDATA\2AHVF06.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,6,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-053.898,-141.2229,-039.012,-111.5632,
-053.883,-142.4888,-039.023,-111.5670,
-053.874,-143.7981,-039.013,-111.5822,
-053.868,-145.0193,-039.036,-111.5758,
-053.852,-146.2227,-039.033,-111.5711,
-053.817,-147.0207,-039.028,-111.5805,
-053.774,-148.0340,-039.027,-111.5798,
-053.740,-148.9724,-039.063,-111.5933,
-053.694,-149.7294,-039.062,-111.5994,
-053.670,-150.4734,-039.075,-111.6183,
-053.651,-151.2844,-039.067,-111.6109,
-053.645,-152.3136,-039.054,-111.6149,
-053.648,-153.1292,-039.050,-111.6097,
-053.675,-154.1937,-039.041,-111.6081,
-053.710,-155.2972,-039.041,-111.6013,
-053.753,-156.1999,-039.035,-111.6123,
-053.789,-157.1117,-039.027,-111.6007,
-053.772,-158.4774,-039.017,-111.5901,
-053.794,-159.0754,-039.020,-111.6033,
-053.792,-159.9883,-039.021,-111.5977,
-053.756,-161.0777,-039.017,-111.5790,
-053.736,-161.2193,-039.022,-111.5807,
-053.716,-162.6102,-039.016,-111.5740,
-053.694,-161.6298,-039.037,-111.5741,
-053.714,-161.9898,-039.037,-111.5739,
-053.755,-162.5880,-039.060,-111.5927,
-053.742,-163.0797,-039.059,-111.5956,
-053.692,-164.2263,-039.071,-111.5789,
-053.789,-164.2002,-039.067,-111.6096,
-053.865,-164.8316,-039.066,-111.6287,
-053.904,-165.5228,-039.063,-111.6128,
-054.008,-165.5811,-039.071,-111.6259,
-054.095,-165.9453,-039.070,-111.6375,
-054.141,-166.2296,-039.047,-111.6077,
-054.198,-166.8064,-039.039,-111.6002,
-054.241,-167.3468,-039.024,-111.5928,
-054.231,-168.2541,-039.018,-111.5864,
-054.235,-169.7365,-039.024,-111.5949,
-054.237,-170.5189,-039.039,-111.5807,
-054.296,-171.3068,-039.039,-111.6007,
-054.411,-172.0443,-039.039,-111.5952,
-054.440,-172.4748,-039.066,-111.5971,
-054.426,-172.7969,-039.057,-111.5859,
-054.565,-172.3276,-039.052,-111.5985,
-054.524,-172.5444,-039.064,-111.6017,
-054.597,-172.6765,-039.061,-111.5847,
-054.734,-170.9279,-039.048,-111.5950,
-054.818,-171.2165,-039.050,-111.6018,
-054.982,-171.2548,-039.037,-111.5925,
-055.095,-171.6012,-039.027,-111.5796,
-055.281,-172.4319,-039.043,-111.5806,
-055.361,-169.4283,-039.041,-111.5874,
-055.438,-168.2270,-039.044,-111.5910,
-055.539,-168.0611,-039.037,-111.5907,
-055.726,-167.4152,-039.041,-111.5981,
-055.811,-166.9016,-039.040,-111.5963,
-055.926,-165.6793,-039.019,-111.5966,
-056.110,-164.4736,-039.011,-111.6011,
-056.313,-164.3143,-039.010,-111.5918,
-056.421,-163.4550,-039.012,-111.5800,
-056.580,-161.3928,-038.996,-111.5793,
-056.629,-160.0473,-039.014,-111.6028,
-056.815,-159.6282,-039.008,-111.5844,
-057.185,-159.3847,-039.016,-111.6005,
-057.479,-160.3931,-039.021,-111.6065,
-057.751,-159.0342,-039.030,-111.5904,
-057.866,-155.7770,-039.021,-111.5888,
-058.240,-157.3340,-039.000,-111.5747,
-058.437,-156.0020,-039.000,-111.5572,
-058.764,-154.1966,-039.021,-111.5648,
-059.027,-153.1359,-039.009,-111.5651,
-059.394,-151.7610,-039.004,-111.5680,
-059.705,-150.5882,-039.016,-111.5663,
-059.873,-148.8184,-039.005,-111.5718,
-060.134,-147.2325,-039.011,-111.5708,
-060.487,-148.0444,-039.004,-111.5592,
-060.880,-151.5214,-039.001,-111.5502,
-061.162,-151.6800,-038.994,-111.5572,
-061.439,-151.7224,-038.998,-111.5428,
-061.599,-150.5567,-038.975,-111.5604,
-061.916,-150.4743,-038.975,-111.5518,
-062.191,-150.4628,-038.972,-111.5529,
-062.389,-149.1168,-038.976,-111.5491,
-062.778,-148.9437,-038.974,-111.5483,
-063.028,-148.6810,-038.967,-111.5455,
-063.175,-147.5196,-038.972,-111.5375,
-063.356,-147.0588,-038.977,-111.5617,
-063.512,-146.5537,-038.986,-111.5673,
-063.392,-144.2284,-038.985,-111.5626,
-063.261,-142.2239,-038.992,-111.5507,
-063.274,-141.4830,-038.990,-111.5465,
-063.287,-139.6760,-038.982,-111.5456,
-063.271,-138.0896,-038.986,-111.5312,
-063.273,-135.9927,-038.976,-111.5318,
-063.287,-134.0110,-038.995,-111.5515,
-063.277,-131.1173,-039.014,-111.5591,
-063.248,-127.8706,-039.017,-111.5670,
-063.119,-122.7555,-039.031,-111.5777,
-062.980,-119.7329,-039.021,-111.5628,
-062.848,-117.5286,-039.007,-111.5727,
-062.686,-113.7539,-038.999,-111.5817,
-062.511,-110.1800,-039.026,-111.5780,
-062.338,-105.7217,-039.021,-111.5759,
-062.140,-101.7271,-039.008,-111.5690,
-062.000,-098.7157,-039.006,-111.5534,
-061.870,-094.8183,-039.010,-111.5545,
-061.786,-090.5520,-039.014,-111.5566,
-061.700,-086.8692,-039.003,-111.5513,
-061.588,-082.7923,-038.986,-111.5443,
-061.521,-078.9303,-038.991,-111.5546,
-061.439,-075.6094,-038.988,-111.5664,
-061.347,-071.8794,-038.975,-111.5573,
-061.240,-068.7201,-038.984,-111.5631,
-061.134,-065.7938,-038.975,-111.5552,
-060.993,-061.9160,-038.982,-111.5503,
-060.923,-058.6686,-038.985,-111.5604,
-060.834,-055.3340,-038.986,-111.5597,
-060.697,-050.8085,-039.011,-111.5836,
-060.670,-047.2675,-039.003,-111.5775,
-060.632,-043.5610,-039.000,-111.5416,
-060.572,-039.5443,-038.990,-111.5553,
-060.385,-035.7589,-039.001,-111.5654,
-060.576,-031.7276,-038.982,-111.5634,
-060.529,-027.0756,-038.990,-111.5575,
-060.676,-023.8583,-038.995,-111.5644,
-060.733,-019.5466,-038.994,-111.5746,
-060.827,-015.6841,-038.982,-111.5487,
-061.001,-012.8348,-038.972,-111.5438,
-061.222,-009.0802,-038.969,-111.5500,
-061.323,-005.8360,-038.966,-111.5562,
-061.541,-003.4775,-038.992,-111.5911,
-061.982,000.9150,-039.014,-111.5915,
-062.201,003.7702,-039.000,-111.6054,
-062.389,006.1080,-039.021,-111.6185,
-062.431,009.0355,-039.042,-111.6088,
-062.683,011.8675,-039.059,-111.6332,
-062.770,014.7712,-039.059,-111.6275,
-062.755,018.7679,-039.055,-111.6067,
-062.918,021.8582,-039.045,-111.5905,
-063.109,025.3372,-039.046,-111.5864,
