FILENAME,E:\T_23\23_USP\ACQUIREDDATA\4AHHF10.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,10.5,
-076.767,-026.4466,-051.525,-111.6023,
-076.737,-041.7880,-051.519,-111.6058,
-076.111,-052.8120,-051.519,-111.6067,
-074.488,-065.8992,-051.526,-111.5895,
-073.218,-072.1537,-051.526,-111.5976,
-072.196,-075.6442,-051.522,-111.5773,
-070.721,-077.8360,-051.536,-111.5915,
-070.026,-078.5752,-051.532,-111.5935,
-069.407,-078.5285,-051.510,-111.5914,
-068.608,-076.8279,-051.500,-111.5843,
-068.371,-075.6706,-051.494,-111.5880,
-068.177,-073.5205,-051.496,-111.5903,
-067.899,-069.9667,-051.495,-111.5951,
-067.678,-067.4326,-051.501,-111.5997,
-067.358,-063.5053,-051.500,-111.5719,
-066.785,-059.7092,-051.499,-111.5907,
-066.345,-057.6183,-051.506,-111.5903,
-065.879,-055.0701,-051.496,-111.6006,
-065.499,-053.2150,-051.504,-111.5811,
-065.211,-051.7362,-051.511,-111.5644,
-064.868,-050.1615,-051.526,-111.5951,
-064.497,-048.5534,-051.544,-111.5831,
-064.312,-047.8587,-051.544,-111.5889,
-064.007,-046.8465,-051.536,-111.5822,
-063.739,-046.2396,-051.527,-111.5835,
-063.588,-045.7583,-051.522,-111.5787,
-063.310,-045.6876,-051.520,-111.5912,
-063.158,-045.4898,-051.522,-111.5773,
-063.026,-045.6295,-051.529,-111.5726,
-062.829,-045.9783,-051.524,-111.5711,
-062.760,-045.5807,-051.481,-111.5629,
-062.701,-045.8240,-051.490,-111.5686,
-062.654,-046.0080,-051.495,-111.5806,
-062.599,-045.5961,-051.494,-111.5797,
-062.508,-045.3916,-051.509,-111.5678,
-062.334,-045.2622,-051.513,-111.5749,
-062.192,-045.2953,-051.510,-111.5602,
-062.023,-045.6615,-051.545,-111.5652,
-061.871,-046.4843,-051.549,-111.5789,
-061.796,-047.0865,-051.528,-111.5707,
-061.666,-048.2330,-051.529,-111.5762,
-061.552,-049.1152,-051.548,-111.5833,
-061.452,-050.2218,-051.546,-111.5792,
-061.264,-051.9593,-051.531,-111.5794,
-061.127,-054.3166,-051.515,-111.5755,
-061.042,-056.1252,-051.519,-111.5660,
-060.952,-059.2645,-051.515,-111.5665,
-060.895,-061.6781,-051.535,-111.5815,
-060.822,-063.8799,-051.530,-111.5751,
-060.787,-067.6157,-051.545,-111.5712,
-060.742,-070.7187,-051.548,-111.5724,
-060.787,-073.7373,-051.532,-111.5591,
-060.837,-078.3422,-051.525,-111.5459,
-060.927,-081.6008,-051.507,-111.5538,
-061.012,-085.7746,-051.512,-111.5592,
-061.105,-091.1307,-051.529,-111.5608,
-061.129,-094.6164,-051.537,-111.5591,
-061.234,-099.5477,-051.522,-111.5534,
-061.414,-105.3128,-051.527,-111.5654,
-061.566,-109.7086,-051.515,-111.5671,
-061.821,-114.7415,-051.516,-111.5561,
-062.113,-120.5127,-051.516,-111.5509,
-062.286,-124.5324,-051.531,-111.5689,
-062.627,-131.6748,-051.552,-111.5759,
-062.944,-137.3434,-051.562,-111.5761,
-063.212,-142.3614,-051.550,-111.5859,
-063.611,-150.0154,-051.551,-111.5949,
-063.990,-156.0956,-051.538,-111.5658,
-064.361,-161.7999,-051.540,-111.5866,
-065.046,-170.8633,-051.543,-111.5736,
-065.495,-177.3045,-051.538,-111.5724,
-065.993,176.1996,-051.535,-111.5751,
-066.679,166.8636,-051.549,-111.5779,
-067.213,160.9001,-051.559,-111.5910,
-067.903,153.8096,-051.557,-111.5974,
-068.808,146.4460,-051.551,-111.5812,
-069.427,142.1382,-051.551,-111.5894,
-070.454,136.5098,-051.552,-111.5916,
-071.906,130.9153,-051.543,-111.5861,
-073.138,129.0413,-051.548,-111.5969,
-074.801,127.8051,-051.525,-111.6095,
-076.288,129.3214,-051.548,-111.5941,
-076.975,132.6938,-051.554,-111.5934,
-077.437,140.3236,-051.548,-111.5975,
-076.811,146.3341,-051.555,-111.6056,
-076.072,149.7256,-051.558,-111.6005,
-073.922,151.7448,-051.564,-111.5955,
-072.381,150.9995,-051.578,-111.6099,
-071.161,149.0087,-051.570,-111.6026,
-069.779,142.2294,-051.583,-111.5889,
-068.828,135.6439,-051.596,-111.5804,
-067.903,128.6737,-051.561,-111.5937,
-066.912,119.1196,-051.540,-111.5851,
-066.224,111.4989,-051.526,-111.5765,
-065.541,102.3269,-051.542,-111.5862,
-064.814,090.8374,-051.551,-111.5709,
-064.324,082.7917,-051.534,-111.5690,
-063.801,072.3986,-051.549,-111.5632,
-063.342,060.6030,-051.552,-111.5735,
-063.076,052.2575,-051.553,-111.5714,
-062.804,041.4561,-051.545,-111.5739,
-062.597,030.2780,-051.554,-111.5828,
-062.527,021.9543,-051.548,-111.5966,
-062.497,009.7480,-051.527,-111.5757,
-062.553,-000.5738,-051.520,-111.5641,
-062.658,-009.2305,-051.517,-111.5718,
-062.933,-022.2914,-051.522,-111.5829,
-063.251,-032.8118,-051.531,-111.5759,
-063.609,-043.7010,-051.525,-111.5784,
-064.151,-059.9638,-051.545,-111.5751,
-064.580,-072.6337,-051.540,-111.5887,
-065.071,-086.7296,-051.554,-111.5876,
-065.554,-105.7940,-051.510,-111.5888,
-065.921,-119.8159,-051.493,-111.5816,
-066.241,-138.3819,-051.498,-111.5891,
-066.374,-158.6009,-051.502,-111.5752,
-066.306,-173.1906,-051.518,-111.5963,
-066.019,168.5075,-051.538,-111.5791,
-065.563,150.3415,-051.544,-111.5804,
-065.136,137.8538,-051.544,-111.5767,
-064.571,122.0562,-051.541,-111.5798,
-063.998,107.6733,-051.519,-111.5738,
-063.634,098.1391,-051.513,-111.5734,
-063.127,084.5645,-051.509,-111.5666,
-062.741,073.7454,-051.507,-111.5629,
-062.482,065.4455,-051.496,-111.5694,
-062.229,053.9136,-051.497,-111.5703,
-062.130,045.3426,-051.488,-111.5705,
-062.093,038.1128,-051.481,-111.5783,
-062.227,027.9112,-051.480,-111.5636,
-062.471,020.8485,-051.496,-111.5727,
-062.752,014.2398,-051.510,-111.5695,
-063.304,004.7788,-051.527,-111.5874,
-063.822,-002.2688,-051.540,-111.5893,
-064.509,-010.9287,-051.519,-111.5784,
-065.449,-021.0400,-051.497,-111.5791,
-066.150,-028.6195,-051.505,-111.5779,
-067.240,-037.8795,-051.503,-111.5885,
-068.738,-049.1574,-051.504,-111.5877,
-069.997,-057.5223,-051.502,-111.5830,
-072.037,-069.1136,-051.498,-111.5855,
-074.767,-082.9330,-051.507,-111.6044,
-077.197,-097.3524,-051.504,-111.5763,
-081.494,-135.9214,-051.503,-111.5940,
-081.109,172.8963,-051.514,-111.5847,
-078.853,145.8135,-051.540,-111.5802,
-075.479,120.2714,-051.542,-111.5932,
-073.610,106.5207,-051.567,-111.5919,
-072.300,096.5136,-051.575,-111.5847,
-070.894,083.8193,-051.583,-111.5847,
-070.109,074.8458,-051.572,-111.5786,
-069.458,065.7645,-051.552,-111.5775,
-068.728,053.3041,-051.575,-111.5953,
-068.343,044.9038,-051.583,-111.5941,
-067.942,034.8836,-051.589,-111.5900,
-067.766,023.7341,-051.584,-111.5924,
-067.704,015.8514,-051.576,-111.5933,
-067.645,005.8076,-051.555,-111.5838,
-067.778,-005.1796,-051.554,-111.5906,
-067.839,-012.2335,-051.546,-111.5870,
-068.095,-022.2646,-051.555,-111.5966,
-068.434,-032.5304,-051.567,-111.5773,
-068.674,-039.5726,-051.553,-111.6075,
-069.403,-050.3755,-051.557,-111.5768,
-070.391,-060.5832,-051.560,-111.5978,
-071.242,-069.3612,-051.558,-111.5999,
-072.882,-085.5458,-051.570,-111.5877,
-074.182,-101.5164,-051.571,-111.5881,
-075.352,-120.6422,-051.546,-111.5854,
-075.766,-152.7091,-051.544,-111.5819,
-075.129,-174.7495,-051.482,-111.5797,
-073.989,165.5813,-051.527,-111.5904,
-072.187,145.7016,-051.520,-111.5803,
-070.967,134.5786,-051.531,-111.5837,
-069.571,122.9139,-051.567,-111.5934,
-068.059,112.5476,-051.594,-111.6018,
-067.110,106.6991,-051.602,-111.5982,
-066.178,100.6393,-051.587,-111.5867,
-065.442,094.5037,-051.570,-111.5711,
-064.992,090.4480,-051.560,-111.5831,
-064.463,084.9408,-051.553,-111.5736,
-063.907,079.4827,-051.538,-111.5818,
-063.600,075.5432,-051.539,-111.5735,
-063.155,070.5185,-051.569,-111.5625,
-062.793,065.9193,-051.585,-111.5747,
-062.518,063.2697,-051.571,-111.5633,
-062.205,059.4888,-051.569,-111.5513,
-061.989,056.7131,-051.568,-111.5608,
-061.842,054.6780,-051.553,-111.5609,
-061.713,052.0106,-051.555,-111.5596,
-061.654,050.1865,-051.541,-111.5477,
-061.633,048.4979,-051.530,-111.5709,
-061.651,046.7116,-051.522,-111.5519,
-061.628,045.8971,-051.528,-111.5641,
-061.650,045.5709,-051.526,-111.5478,
-061.683,045.2843,-051.523,-111.5542,
-061.743,045.4914,-051.489,-111.5527,
-061.870,045.8281,-051.513,-111.5596,
-062.013,046.7053,-051.522,-111.5609,
-062.074,047.2833,-051.535,-111.5565,
-062.205,048.4509,-051.558,-111.5684,
-062.339,049.3476,-051.564,-111.5779,
-062.418,049.7985,-051.577,-111.5591,
-062.481,050.5642,-051.526,-111.5699,
-062.477,051.5307,-051.533,-111.5601,
-062.429,052.6698,-051.527,-111.5512,
-062.403,053.9561,-051.553,-111.5597,
-062.417,055.2114,-051.565,-111.5704,
-062.397,055.9870,-051.570,-111.5477,
-062.444,057.0598,-051.577,-111.5600,
-062.412,057.9151,-051.551,-111.5646,
-062.379,058.9758,-051.547,-111.5668,
-062.272,060.5480,-051.548,-111.5676,
-062.234,062.1124,-051.541,-111.5574,
-062.110,064.0814,-051.554,-111.5490,
-062.098,066.6287,-051.542,-111.5529,
-062.134,068.6401,-051.547,-111.5620,
-062.241,071.1510,-051.552,-111.5538,
DATA_END,
