FILENAME,E:\T_23\23_USP\ACQUIREDDATA\3AVVF09.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,9,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-075.375,027.0000,-047.796,-110.1194,
-081.616,021.4101,-047.778,-110.1164,
-102.467,-001.5097,-047.757,-110.1003,
-082.093,-157.4606,-047.743,-110.1030,
-075.480,-160.8382,-047.754,-110.1018,
-071.915,-163.5790,-047.775,-110.1162,
-069.497,-165.7740,-047.822,-110.1132,
-067.639,-167.4139,-047.843,-110.1143,
-066.142,-168.7756,-047.834,-110.1025,
-065.069,-169.9649,-047.817,-110.1146,
-064.158,-170.8522,-047.805,-110.1036,
-063.264,-171.5827,-047.788,-110.0987,
-062.582,-172.0159,-047.770,-110.0895,
-061.888,-172.6244,-047.771,-110.0757,
-061.187,-173.2496,-047.787,-110.0834,
-060.749,-173.9154,-047.807,-110.0867,
-060.260,-174.6685,-047.823,-110.0826,
-059.878,-175.3527,-047.854,-110.0826,
-059.649,-175.6998,-047.869,-110.0790,
-059.461,-175.6168,-047.884,-110.0891,
-059.327,-175.2849,-047.892,-110.0922,
-059.226,-174.6176,-047.892,-110.0896,
-059.162,-173.5446,-047.883,-110.0905,
-059.163,-172.2233,-047.870,-110.0902,
-059.188,-170.8381,-047.864,-110.0885,
-059.294,-168.9668,-047.866,-110.0836,
-059.435,-166.8916,-047.846,-110.0840,
-059.560,-164.9882,-047.838,-110.0876,
-059.753,-161.6149,-047.827,-110.0805,
-059.922,-158.7661,-047.836,-110.0831,
-060.059,-156.6529,-047.840,-110.0784,
-060.300,-153.2950,-047.868,-110.0873,
-060.545,-150.8997,-047.884,-110.0983,
-060.824,-148.6643,-047.892,-110.1001,
-061.300,-144.5947,-047.896,-110.0965,
-061.694,-141.5337,-047.897,-110.1020,
-062.116,-138.4866,-047.909,-110.1010,
-062.836,-133.7765,-047.918,-110.1069,
-063.461,-130.0273,-047.906,-110.1188,
-064.215,-125.9045,-047.905,-110.1157,
-065.336,-120.6414,-047.898,-110.1149,
-066.253,-116.4466,-047.903,-110.1172,
-067.593,-111.9198,-047.916,-110.1360,
-069.597,-105.6217,-047.939,-110.1349,
-071.680,-099.4413,-047.956,-110.1413,
-074.986,-089.4345,-047.967,-110.1564,
-079.355,-067.5231,-047.963,-110.1591,
-084.365,-024.7858,-047.949,-110.1560,
-080.410,049.8936,-047.930,-110.1549,
-074.843,074.4832,-047.914,-110.1554,
-072.028,084.0240,-047.901,-110.1413,
-069.163,094.5290,-047.909,-110.1497,
-067.098,101.6840,-047.906,-110.1409,
-065.673,107.6700,-047.899,-110.1202,
-063.869,115.0211,-047.871,-110.1172,
-062.786,120.7721,-047.850,-110.1078,
-061.912,126.2936,-047.838,-110.1051,
-060.841,133.3703,-047.825,-110.0926,
-060.149,138.6074,-047.825,-110.0835,
-059.517,143.9138,-047.829,-110.0939,
-058.868,150.3568,-047.833,-110.0853,
-058.492,155.4048,-047.839,-110.0863,
-058.112,161.3015,-047.833,-110.0760,
-057.783,167.9907,-047.836,-110.0845,
-057.581,173.1584,-047.818,-110.0719,
-057.439,179.5472,-047.798,-110.0542,
-057.362,-172.9403,-047.792,-110.0612,
-057.320,-167.2469,-047.781,-110.0612,
-057.304,-159.1430,-047.765,-110.0559,
-057.351,-151.1964,-047.751,-110.0524,
-057.415,-144.9066,-047.743,-110.0432,
-057.572,-134.9425,-047.732,-110.0348,
-057.765,-126.8625,-047.721,-110.0384,
-057.972,-119.6986,-047.709,-110.0368,
-058.353,-108.7850,-047.703,-110.0445,
-058.701,-100.2979,-047.701,-110.0444,
-059.044,-091.3167,-047.697,-110.0495,
-059.489,-078.4077,-047.695,-110.0585,
-059.817,-068.3723,-047.692,-110.0595,
-060.135,-057.3177,-047.683,-110.0563,
-060.461,-042.5114,-047.688,-110.0655,
-060.637,-030.5490,-047.693,-110.0854,
-060.736,-016.3984,-047.707,-110.0895,
-060.667,-000.0655,-047.694,-110.0950,
-060.545,011.1747,-047.685,-110.0702,
-060.312,024.9935,-047.674,-110.0685,
-059.980,039.0041,-047.664,-110.0595,
-059.673,049.6563,-047.657,-110.0595,
-059.196,063.5213,-047.645,-110.0350,
-058.761,075.1414,-047.642,-110.0283,
-058.386,083.8850,-047.643,-110.0270,
-057.909,096.1111,-047.651,-110.0227,
-057.542,106.1693,-047.659,-110.0133,
-057.246,114.4223,-047.665,-110.0241,
-056.908,125.6981,-047.677,-110.0190,
-056.703,133.9426,-047.687,-110.0226,
-056.536,141.7319,-047.696,-110.0102,
-056.364,152.4823,-047.692,-110.0165,
-056.268,160.5851,-047.688,-110.0138,
-056.166,168.6830,-047.681,-110.0243,
-056.099,178.1458,-047.680,-110.0267,
-056.107,-174.6497,-047.678,-110.0187,
-056.129,-166.5812,-047.681,-110.0172,
-056.253,-157.2745,-047.701,-110.0142,
-056.400,-150.0728,-047.722,-110.0131,
-056.619,-141.5619,-047.732,-110.0259,
-056.874,-132.3453,-047.753,-110.0306,
-057.131,-124.9874,-047.757,-110.0419,
-057.481,-115.3958,-047.763,-110.0474,
-057.921,-106.3795,-047.752,-110.0535,
-058.240,-099.6007,-047.742,-110.0576,
-058.838,-089.6739,-047.758,-110.0684,
-059.424,-080.3090,-047.770,-110.0738,
-059.939,-071.8519,-047.777,-110.0763,
-060.644,-059.7850,-047.789,-110.0876,
-061.202,-050.3200,-047.789,-110.0912,
-061.718,-041.0299,-047.773,-110.0942,
-062.425,-028.4775,-047.778,-110.0933,
-063.013,-018.6677,-047.793,-110.1141,
-063.624,-008.3999,-047.798,-110.1056,
-064.463,004.5216,-047.794,-110.1172,
-065.081,015.4629,-047.777,-110.1098,
-065.725,027.8812,-047.784,-110.1059,
-066.458,043.0416,-047.793,-110.1076,
-066.958,055.3761,-047.801,-110.1070,
-067.375,069.7754,-047.831,-110.1163,
-067.675,084.4707,-047.851,-110.1111,
-067.901,095.4027,-047.873,-110.1181,
-068.248,109.3292,-047.894,-110.1283,
-068.508,121.6000,-047.906,-110.1369,
-068.667,130.8955,-047.900,-110.1215,
-068.763,142.2731,-047.900,-110.1400,
-068.790,150.5639,-047.906,-110.1270,
-068.814,157.1834,-047.916,-110.1355,
-068.852,166.4784,-047.930,-110.1367,
-068.886,172.9672,-047.925,-110.1376,
-068.956,179.2493,-047.901,-110.1185,
-069.186,-172.9033,-047.890,-110.1256,
-069.445,-167.1930,-047.884,-110.1287,
-069.889,-161.5495,-047.898,-110.1427,
-070.720,-155.3289,-047.926,-110.1375,
