FILENAME,E:\T_23\23_USP\ACQUIREDDATA\2AVHF09.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,9,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-080.655,-156.3719,-046.665,-110.0491,
-091.366,-154.1460,-046.650,-110.0472,
-088.523,016.8576,-046.630,-110.0381,
-079.473,013.9846,-046.617,-110.0330,
-074.866,010.2070,-046.609,-110.0427,
-071.977,008.0947,-046.593,-110.0297,
-070.009,005.8065,-046.593,-110.0252,
-068.502,004.4488,-046.594,-110.0266,
-067.157,003.1039,-046.601,-110.0245,
-066.215,001.6219,-046.624,-110.0422,
-065.481,000.7963,-046.627,-110.0287,
-064.740,-000.1100,-046.632,-110.0373,
-064.191,-000.3493,-046.622,-110.0293,
-063.645,-000.7239,-046.612,-110.0286,
-063.032,-001.6316,-046.595,-110.0190,
-062.616,-002.1572,-046.598,-110.0086,
-062.230,-002.8673,-046.602,-110.0237,
-061.961,-003.6855,-046.606,-110.0149,
-061.839,-003.7836,-046.601,-110.0272,
-061.769,-003.7975,-046.609,-110.0093,
-061.791,-003.0650,-046.614,-110.0247,
-061.809,-002.3206,-046.614,-110.0253,
-061.873,-000.8484,-046.616,-110.0232,
-062.014,000.9774,-046.608,-110.0185,
-062.197,002.5008,-046.606,-110.0173,
-062.460,004.5595,-046.623,-110.0221,
-062.811,007.1470,-046.632,-110.0263,
-063.068,009.3348,-046.641,-110.0340,
-063.488,013.4509,-046.647,-110.0330,
-063.834,016.4564,-046.649,-110.0414,
-064.142,018.8890,-046.653,-110.0446,
-064.654,022.5844,-046.654,-110.0477,
-065.086,025.0838,-046.651,-110.0310,
-065.655,027.7183,-046.653,-110.0446,
-066.562,032.1520,-046.655,-110.0411,
-067.379,035.2724,-046.646,-110.0437,
-068.209,038.7308,-046.629,-110.0347,
-069.741,043.7362,-046.619,-110.0387,
-071.076,047.3235,-046.625,-110.0387,
-072.915,052.0397,-046.626,-110.0352,
-076.148,059.4570,-046.637,-110.0390,
-079.602,064.0824,-046.647,-110.0478,
-087.707,081.0617,-046.653,-110.0392,
-086.642,-129.6588,-046.657,-110.0372,
-079.304,-116.8584,-046.657,-110.0303,
-074.797,-109.6587,-046.650,-110.0369,
-071.536,-102.7084,-046.657,-110.0351,
-069.685,-098.0471,-046.662,-110.0310,
-067.744,-092.8161,-046.665,-110.0340,
-066.178,-087.4575,-046.656,-110.0286,
-065.259,-082.9270,-046.652,-110.0268,
-064.039,-076.9712,-046.643,-110.0091,
-063.022,-070.8856,-046.630,-110.0034,
-062.240,-066.2311,-046.638,-110.0074,
-061.275,-059.5239,-046.652,-110.0107,
-060.637,-054.2338,-046.661,-109.9991,
-060.110,-049.1001,-046.667,-110.0025,
-059.436,-041.9753,-046.666,-110.0088,
-059.002,-036.9287,-046.664,-110.0126,
-058.638,-031.4817,-046.669,-110.0093,
-058.282,-025.4396,-046.654,-110.0043,
-058.063,-020.1438,-046.646,-110.0021,
-057.890,-014.3338,-046.649,-110.0081,
-057.759,-007.2039,-046.661,-110.0211,
-057.747,-001.6088,-046.674,-110.0051,
-057.739,005.1379,-046.699,-110.0219,
-057.814,012.9414,-046.713,-110.0189,
-057.914,019.1459,-046.724,-110.0172,
-058.077,027.7965,-046.723,-110.0232,
-058.251,036.0496,-046.709,-110.0002,
-058.444,042.7999,-046.693,-110.0011,
-058.765,052.9891,-046.678,-109.9949,
-059.078,062.2303,-046.671,-109.9846,
-059.375,070.8214,-046.672,-109.9925,
-059.856,083.7141,-046.684,-110.0028,
-060.204,094.0830,-046.697,-110.0064,
-060.475,104.8766,-046.717,-110.0211,
-060.737,119.9771,-046.734,-110.0193,
-060.858,131.8344,-046.733,-110.0156,
-060.868,144.7769,-046.734,-110.0183,
-060.787,160.2339,-046.734,-110.0242,
-060.580,172.1880,-046.732,-110.0233,
-060.271,-174.2318,-046.705,-110.0166,
-059.810,-160.0794,-046.698,-110.0015,
-059.459,-149.8257,-046.698,-110.0036,
-059.040,-138.3575,-046.720,-109.9991,
-058.580,-126.8713,-046.731,-109.9974,
-058.264,-117.6945,-046.743,-110.0098,
-057.800,-106.1790,-046.751,-110.0048,
-057.402,-095.9918,-046.761,-110.0094,
-057.100,-087.9212,-046.761,-110.0107,
-056.761,-077.1218,-046.756,-110.0065,
-056.543,-068.4414,-046.743,-110.0024,
-056.362,-060.3322,-046.746,-109.9995,
-056.138,-049.9335,-046.759,-109.9980,
-056.021,-042.2817,-046.757,-110.0065,
-055.962,-034.6207,-046.750,-110.0044,
-055.923,-024.7835,-046.756,-110.0062,
-055.914,-017.0327,-046.758,-110.0203,
-055.913,-008.3455,-046.768,-110.0257,
-055.977,001.0442,-046.765,-110.0282,
-056.038,008.4479,-046.755,-110.0149,
-056.160,017.0128,-046.751,-110.0041,
-056.357,026.2869,-046.755,-110.0034,
-056.541,033.6615,-046.744,-109.9910,
-056.846,043.0515,-046.727,-109.9834,
-057.164,052.6097,-046.723,-109.9878,
-057.463,060.2434,-046.731,-109.9894,
-057.855,070.8895,-046.755,-109.9986,
-058.272,080.9401,-046.778,-110.0065,
-058.620,089.0388,-046.799,-110.0135,
-059.175,100.9632,-046.805,-110.0262,
-059.682,111.4300,-046.809,-110.0221,
-060.129,120.5616,-046.809,-110.0255,
-060.671,133.9616,-046.804,-110.0343,
-061.068,143.8793,-046.795,-110.0317,
-061.424,153.7786,-046.784,-110.0341,
-061.897,167.0375,-046.761,-110.0396,
-062.214,177.3096,-046.747,-110.0276,
-062.585,-171.9546,-046.762,-110.0343,
-062.985,-158.4367,-046.786,-110.0483,
-063.253,-148.2950,-046.795,-110.0460,
-063.554,-136.4653,-046.819,-110.0498,
-063.860,-122.1855,-046.843,-110.0541,
-064.028,-112.0827,-046.848,-110.0601,
-064.193,-100.5734,-046.831,-110.0530,
-064.406,-088.0982,-046.808,-110.0508,
-064.601,-079.1149,-046.797,-110.0578,
-064.846,-067.7528,-046.790,-110.0599,
-065.126,-057.4118,-046.786,-110.0588,
-065.326,-049.6842,-046.792,-110.0556,
-065.544,-039.4707,-046.810,-110.0678,
-065.772,-031.3713,-046.820,-110.0757,
-065.916,-024.7744,-046.824,-110.0808,
-066.113,-015.2690,-046.834,-110.0785,
-066.313,-007.9505,-046.831,-110.0720,
-066.571,-000.9516,-046.829,-110.0766,
-066.911,008.0273,-046.814,-110.0631,
-067.235,014.0805,-046.803,-110.0745,
-067.770,020.8423,-046.788,-110.0761,
-068.513,028.3876,-046.767,-110.0699,
-069.317,034.4768,-046.760,-110.0613,
