FILENAME,E:\T_23\23_USP\ACQUIREDDATA\4AHVF13.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,13,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-067.205,-038.5278,-044.193,155.5392,
-067.360,-039.0475,-044.203,155.5437,
-067.516,-040.3164,-044.238,155.5302,
-067.708,-042.1543,-044.226,155.5482,
-068.100,-045.2623,-044.215,155.5455,
-068.316,-047.3107,-044.213,155.5361,
-068.584,-048.1806,-044.199,155.5545,
-068.454,-048.2916,-044.191,155.5506,
-067.897,-049.3109,-044.195,155.5426,
-067.321,-050.3948,-044.227,155.5343,
-066.883,-051.5372,-044.245,155.5189,
-066.752,-052.9154,-044.261,155.5007,
-066.768,-053.5775,-044.206,155.5156,
-066.791,-054.3580,-044.178,155.5138,
-066.706,-055.1080,-044.177,155.5116,
-066.547,-056.0916,-044.191,155.5080,
-066.356,-056.7269,-044.216,155.4911,
-066.342,-057.3710,-044.233,155.4842,
-066.300,-057.4281,-044.229,155.4802,
-066.220,-057.0921,-044.201,155.4854,
-065.948,-057.8388,-044.181,155.4956,
-065.718,-058.8434,-044.188,155.4943,
-065.384,-061.2594,-044.208,155.4932,
-065.270,-064.9494,-044.211,155.5037,
-065.243,-067.3014,-044.215,155.4988,
-065.007,-069.9252,-044.219,155.5028,
-064.735,-070.7282,-044.226,155.5134,
-064.490,-071.1483,-044.230,155.5142,
-064.191,-071.0375,-044.246,155.5001,
-064.044,-070.3847,-044.220,155.5218,
-063.948,-069.1880,-044.214,155.5273,
-063.757,-067.0846,-044.201,155.5371,
-063.545,-065.7786,-044.212,155.5378,
-063.346,-065.7693,-044.208,155.5458,
-063.026,-066.4970,-044.215,155.5435,
-062.882,-067.4788,-044.218,155.5392,
-062.819,-068.3120,-044.229,155.5200,
-062.722,-068.1906,-044.257,155.5089,
-062.624,-066.9057,-044.241,155.5000,
-062.420,-065.2666,-044.216,155.5040,
-062.063,-063.0825,-044.203,155.4979,
-061.829,-062.1162,-044.188,155.4874,
-061.641,-061.7531,-044.184,155.4894,
-061.724,-062.1375,-044.199,155.4682,
-061.950,-062.1157,-044.204,155.4555,
-062.349,-062.8385,-044.215,155.4432,
-062.811,-062.9758,-044.210,155.4470,
-063.082,-062.1238,-044.201,155.4597,
-063.209,-061.1262,-044.220,155.4514,
-063.242,-060.5244,-044.216,155.4294,
-063.289,-060.4127,-044.238,155.4276,
-063.438,-060.3695,-044.236,155.4182,
-063.797,-060.0659,-044.244,155.4161,
-064.280,-059.3996,-044.217,155.4159,
-065.118,-057.2102,-044.209,155.4230,
-065.579,-055.2364,-044.217,155.4347,
-065.896,-054.9200,-044.232,155.4222,
-065.994,-056.0843,-044.222,155.4229,
-066.077,-057.2428,-044.206,155.4352,
-066.144,-058.1198,-044.222,155.4278,
-066.223,-058.5384,-044.226,155.4279,
-066.307,-057.8470,-044.229,155.4146,
-066.494,-057.4678,-044.252,155.4069,
-066.681,-055.8807,-044.252,155.4119,
-066.819,-055.2596,-044.233,155.4245,
-067.022,-054.2933,-044.214,155.4311,
-067.181,-051.0945,-044.216,155.4246,
-067.232,-047.3159,-044.218,155.4259,
-067.130,-042.2964,-044.224,155.4264,
-067.045,-038.2115,-044.219,155.4312,
-067.010,-035.4725,-044.219,155.4262,
-066.993,-031.4479,-044.217,155.4059,
-067.058,-027.8447,-044.212,155.4127,
-067.069,-024.5788,-044.222,155.4140,
-066.687,-020.1607,-044.223,155.4092,
-066.330,-016.7991,-044.236,155.4032,
-066.223,-013.7781,-044.239,155.3940,
-066.118,-009.2216,-044.226,155.3991,
-066.201,-005.3769,-044.227,155.3972,
-066.363,-000.6204,-044.237,155.3975,
-066.546,005.0172,-044.237,155.3925,
-066.786,008.8960,-044.247,155.4088,
-067.125,012.9564,-044.266,155.3880,
-067.499,016.7111,-044.283,155.3929,
-067.738,018.2783,-044.272,155.3985,
-068.050,019.1931,-044.233,155.4185,
-068.398,018.0450,-044.207,155.4186,
-068.731,016.1365,-044.199,155.4148,
-069.218,013.8256,-044.192,155.4142,
-069.407,012.1680,-044.203,155.4195,
-069.479,011.4630,-044.219,155.4241,
-069.201,011.0888,-044.221,155.4127,
-068.749,011.4836,-044.218,155.4279,
-068.171,012.7063,-044.200,155.4279,
-067.260,016.0260,-044.222,155.4209,
-066.863,019.1915,-044.224,155.4195,
-066.720,023.0377,-044.258,155.4092,
-066.659,029.5102,-044.202,155.3957,
-066.685,034.6574,-044.207,155.4105,
-066.691,041.2097,-044.211,155.4056,
-066.702,049.3807,-044.220,155.4086,
-066.690,056.3846,-044.215,155.4016,
-066.788,064.0180,-044.217,155.4069,
-066.953,071.2702,-044.205,155.4013,
-067.106,076.9976,-044.206,155.3983,
-067.343,083.2743,-044.230,155.3988,
-067.601,089.7358,-044.256,155.3899,
-067.794,094.9011,-044.256,155.4089,
-068.109,102.3390,-044.247,155.3957,
-068.355,110.2198,-044.232,155.4073,
-068.598,117.2175,-044.208,155.4226,
-069.086,127.4896,-044.213,155.4249,
-069.632,133.7327,-044.201,155.4251,
-070.503,138.6083,-044.208,155.4267,
-071.848,143.8679,-044.213,155.4317,
-072.928,145.2016,-044.208,155.4367,
-073.684,144.1724,-044.231,155.4370,
-074.936,141.6796,-044.259,155.4304,
-076.039,138.5935,-044.285,155.4345,
-077.100,134.4347,-044.260,155.4347,
-077.529,124.3916,-044.231,155.4398,
-076.814,118.2307,-044.225,155.4306,
-075.687,118.1489,-044.243,155.4059,
-074.017,119.5758,-044.251,155.4116,
-072.852,123.1285,-044.256,155.4047,
-071.534,130.5740,-044.249,155.4062,
-070.412,136.4204,-044.249,155.4053,
-069.846,139.3039,-044.249,155.4141,
-069.422,146.2595,-044.261,155.3950,
-068.349,152.3715,-044.266,155.3922,
-067.510,151.1147,-044.247,155.3927,
-067.020,147.7806,-044.230,155.3869,
-067.434,151.1700,-044.211,155.3877,
-067.712,156.6811,-044.208,155.3979,
-067.806,160.5221,-044.214,155.4002,
-068.005,164.4043,-044.223,155.3864,
-067.899,171.4126,-044.219,155.3844,
-067.445,178.0924,-044.237,155.3695,
-067.107,-177.2131,-044.236,155.3595,
-066.839,-170.4718,-044.252,155.3390,
-066.823,-165.0153,-044.262,155.3432,
-067.017,-161.5817,-044.232,155.3456,
-067.227,-158.1897,-044.218,155.3346,
-067.521,-154.3526,-044.190,155.3414,
-067.725,-151.3958,-044.196,155.3447,
-068.034,-147.7041,-044.221,155.3352,
-068.263,-143.8958,-044.212,155.3522,
-068.583,-140.9397,-044.199,155.3581,
