FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AHHF05.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,5,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-050.573,014.4934,-033.802,075.7502,
-050.562,013.5070,-033.802,075.7365,
-050.578,012.8531,-033.798,075.7477,
-050.590,012.2042,-033.795,075.7536,
-050.627,011.3607,-033.798,075.7496,
-050.672,010.5242,-033.797,075.7444,
-050.733,009.8875,-033.803,075.7430,
-050.813,009.1561,-033.805,075.7378,
-050.903,008.3043,-033.804,075.7495,
-050.981,007.7105,-033.800,075.7405,
-051.099,007.0572,-033.801,075.7307,
-051.215,006.3960,-033.807,075.7332,
-051.297,005.8216,-033.808,075.7364,
-051.398,005.4548,-033.808,075.7461,
-051.477,004.8994,-033.802,075.7463,
-051.505,004.5545,-033.798,075.7457,
-051.560,004.2237,-033.796,075.7613,
-051.533,003.7567,-033.786,075.7732,
-051.507,003.6356,-033.778,075.7792,
-051.496,003.1343,-033.779,075.7753,
-051.458,002.7072,-033.779,075.7805,
-051.464,002.3220,-033.774,075.7767,
-051.448,002.0860,-033.778,075.7851,
-051.456,001.9056,-033.777,075.7754,
-051.481,001.7918,-033.774,075.7826,
-051.515,001.8188,-033.770,075.7839,
-051.567,001.8934,-033.768,075.7853,
-051.625,002.0376,-033.767,075.7956,
-051.719,002.2011,-033.764,075.7950,
-051.777,002.4188,-033.766,075.8028,
-051.846,002.4984,-033.766,075.8079,
-051.958,002.6341,-033.767,075.8002,
-052.038,002.8024,-033.766,075.8125,
-052.130,002.9804,-033.762,075.8138,
-052.264,003.2368,-033.760,075.8255,
-052.328,003.5716,-033.752,075.8256,
-052.394,003.8709,-033.750,075.8250,
-052.466,004.3892,-033.756,075.8172,
-052.497,004.7422,-033.755,075.7985,
-052.551,005.0593,-033.757,075.7958,
-052.617,005.6402,-033.761,075.7970,
-052.635,006.0103,-033.764,075.7996,
-052.685,006.5324,-033.766,075.8041,
-052.716,007.4103,-033.766,075.8066,
-052.695,007.9727,-033.764,075.8034,
-052.719,008.7490,-033.765,075.7925,
-052.714,009.6466,-033.765,075.8022,
-052.700,010.3799,-033.763,075.7977,
-052.731,011.5918,-033.763,075.7983,
-052.755,012.8830,-033.762,075.8041,
-052.799,013.9806,-033.767,075.7956,
-052.872,015.9338,-033.769,075.7853,
-052.873,017.7711,-033.773,075.7910,
-052.906,019.3168,-033.776,075.7870,
-052.886,021.7272,-033.781,075.7831,
-052.870,023.3387,-033.783,075.7824,
-052.881,024.7646,-033.782,075.7837,
-052.852,026.6361,-033.787,075.7726,
-052.889,027.9042,-033.785,075.7707,
-052.881,029.1971,-033.787,075.7764,
-052.896,030.6934,-033.789,075.7596,
-052.953,031.8436,-033.790,075.7809,
-052.983,033.0428,-033.790,075.7770,
-053.044,034.3887,-033.792,075.7848,
-053.109,035.4174,-033.789,075.7855,
-053.139,036.4489,-033.791,075.7854,
-053.221,037.6079,-033.787,075.7778,
-053.262,038.3362,-033.788,075.7946,
-053.317,039.0193,-033.791,075.7991,
-053.373,039.7330,-033.792,075.7919,
-053.418,040.3202,-033.787,075.7888,
-053.518,041.0788,-033.789,075.7868,
-053.569,041.6050,-033.789,075.8004,
-053.598,042.0624,-033.787,075.7998,
-053.644,042.6435,-033.784,075.7985,
-053.687,042.9810,-033.787,075.8043,
-053.736,043.0813,-033.784,075.7953,
-053.801,043.1377,-033.787,075.7991,
-053.845,042.8763,-033.786,075.7985,
-053.921,042.3067,-033.785,075.8011,
-053.997,041.6782,-033.788,075.8030,
-054.107,041.3364,-033.793,075.7938,
-054.185,040.3180,-033.790,075.7958,
-054.264,039.6183,-033.787,075.7907,
-054.343,038.9621,-033.790,075.7887,
-054.418,038.4955,-033.788,075.7875,
-054.445,037.9564,-033.789,075.7861,
-054.465,037.7624,-033.791,075.7816,
-054.478,037.5857,-033.787,075.7914,
-054.434,037.5914,-033.785,075.8011,
-054.412,037.8977,-033.782,075.7921,
-054.366,038.2929,-033.779,075.7941,
-054.261,038.8849,-033.779,075.7909,
-054.172,039.6618,-033.776,075.7955,
-054.029,040.5413,-033.773,075.8007,
-053.899,041.2208,-033.770,075.8130,
-053.793,042.0952,-033.771,075.8091,
-053.645,043.1907,-033.778,075.7948,
-053.530,044.0816,-033.783,075.7927,
-053.462,045.0819,-033.789,075.7874,
-053.388,046.1494,-033.788,075.7849,
-053.346,047.0973,-033.785,075.7856,
-053.341,048.0596,-033.786,075.7797,
-053.346,049.3157,-033.788,075.7797,
-053.399,050.4656,-033.791,075.7829,
-053.454,052.0065,-033.787,075.7784,
-053.516,053.6945,-033.789,075.7790,
-053.592,055.2270,-033.785,075.7830,
-053.701,057.4521,-033.779,075.7954,
-053.805,059.3893,-033.775,075.7981,
-053.904,060.9835,-033.775,075.8039,
-054.027,063.4334,-033.774,075.8117,
-054.149,065.3750,-033.772,075.8098,
-054.257,067.0000,-033.767,075.8099,
-054.395,069.2691,-033.761,075.8261,
-054.508,070.6598,-033.756,075.8340,
-054.596,071.9233,-033.757,075.8301,
-054.779,073.2866,-033.759,075.8333,
-054.961,073.8840,-033.766,075.8163,
-055.165,074.6696,-033.779,075.7870,
-055.468,075.2918,-033.792,075.7893,
-055.754,075.7301,-033.794,075.7847,
-056.136,076.3932,-033.787,075.7888,
-056.546,077.4755,-033.781,075.7993,
-056.832,077.9748,-033.774,075.7975,
-057.107,078.6475,-033.764,075.8035,
-057.337,078.5603,-033.764,075.8325,
-057.444,078.0755,-033.768,075.8208,
-057.635,077.2161,-033.769,075.8169,
-057.848,076.3885,-033.769,075.8176,
-058.096,075.7249,-033.771,075.8143,
-058.546,075.6807,-033.772,075.8124,
-058.904,076.0214,-033.767,075.8150,
-059.205,076.2502,-033.771,075.8150,
-059.443,076.7422,-033.771,075.8137,
-059.470,076.2942,-033.776,075.8026,
-059.464,075.6016,-033.775,075.7955,
-059.225,073.6115,-033.780,075.7980,
-058.991,071.3326,-033.779,075.7922,
-058.833,069.7403,-033.784,075.7849,
-058.552,067.5449,-033.788,075.7745,
-058.308,066.3623,-033.789,075.7725,
-058.069,065.2890,-033.792,075.7822,
-057.769,064.3045,-033.796,075.7808,
-057.541,063.9827,-033.798,075.7743,
-057.222,063.9497,-033.795,075.7808,
-056.950,063.9316,-033.793,075.7874,
-056.765,064.1927,-033.791,075.7971,
-056.448,065.0433,-033.789,075.7952,
-056.284,066.1809,-033.788,075.7998,
-056.160,067.1605,-033.782,075.7973,
-055.915,068.7284,-033.782,075.8096,
