FILENAME,E:\T_23\23_USP\ACQUIREDDATA\4AVVF10.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,10.5,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-068.303,-128.2944,-053.203,-111.6527,
-068.487,-117.9944,-053.227,-111.6637,
-068.580,-108.8169,-053.222,-111.6551,
-068.496,-100.7686,-053.217,-111.6494,
-068.269,-091.0776,-053.198,-111.6474,
-067.923,-081.2910,-053.197,-111.6457,
-067.626,-073.2356,-053.175,-111.6459,
-067.165,-064.1981,-053.146,-111.6456,
-066.675,-055.3585,-053.137,-111.6401,
-066.230,-048.3293,-053.151,-111.6357,
-065.665,-040.2205,-053.153,-111.6398,
-065.109,-032.7945,-053.147,-111.6344,
-064.671,-027.4634,-053.117,-111.6300,
-064.065,-020.4705,-053.111,-111.6498,
-063.495,-014.1892,-053.103,-111.6452,
-063.080,-009.2964,-053.082,-111.6288,
-062.564,-001.6198,-053.086,-111.6142,
-062.170,003.9055,-053.073,-111.6087,
-061.852,008.6868,-053.060,-111.6129,
-061.334,016.3962,-053.079,-111.6072,
-060.963,022.3004,-053.078,-111.6201,
-060.688,026.6866,-053.095,-111.6233,
-060.320,033.9539,-053.114,-111.6230,
-060.098,039.0587,-053.086,-111.6179,
-059.901,042.8710,-053.069,-111.6201,
-059.500,050.4960,-053.095,-111.6012,
-059.293,055.6761,-053.070,-111.5907,
-059.104,060.0360,-053.050,-111.5883,
-058.839,068.2073,-053.071,-111.5851,
-058.702,073.4050,-053.082,-111.5895,
-058.577,078.2245,-053.102,-111.5862,
-058.493,086.2351,-053.129,-111.5839,
-058.441,091.2442,-053.108,-111.5750,
-058.428,096.7779,-053.087,-111.5711,
-058.416,105.4789,-053.087,-111.5830,
-058.434,110.9392,-053.084,-111.5762,
-058.494,117.2817,-053.086,-111.5698,
-058.623,125.9334,-053.092,-111.5601,
-058.746,131.6161,-053.114,-111.5750,
-058.918,138.6161,-053.126,-111.5919,
-059.202,147.4488,-053.179,-111.5987,
-059.382,153.0751,-053.198,-111.5910,
-059.693,161.1353,-053.197,-111.5760,
-060.106,171.2319,-053.167,-111.5841,
-060.369,177.5667,-053.165,-111.5839,
-060.872,-171.5571,-053.106,-111.5826,
-061.362,-161.7738,-053.107,-111.5824,
-061.751,-154.4355,-053.096,-111.5750,
-062.543,-141.1617,-053.097,-111.5993,
-063.175,-130.6766,-053.066,-111.5880,
-063.754,-121.8997,-053.067,-111.5964,
-064.697,-106.1875,-053.094,-111.6033,
-065.403,-094.3775,-053.107,-111.6291,
-066.099,-080.8850,-053.147,-111.6216,
-066.934,-060.2107,-053.170,-111.6256,
-067.381,-045.5423,-053.146,-111.6267,
-067.634,-028.0052,-053.176,-111.6384,
-067.646,-005.5371,-053.167,-111.6456,
-067.367,009.6523,-053.156,-111.6213,
-066.892,026.3498,-053.136,-111.6400,
-066.250,043.5667,-053.136,-111.6119,
-065.857,054.9602,-053.131,-111.6125,
-065.330,069.3044,-053.124,-111.6211,
-064.862,083.2976,-053.134,-111.6252,
-064.534,092.6021,-053.126,-111.6104,
-064.104,105.1377,-053.105,-111.5991,
-063.706,116.7417,-053.101,-111.6088,
-063.527,126.1128,-053.095,-111.6178,
-063.321,139.3132,-053.118,-111.5866,
-063.244,149.1556,-053.137,-111.6082,
-063.166,158.2166,-053.125,-111.6056,
-063.092,170.9882,-053.109,-111.6022,
-063.122,-179.9676,-053.092,-111.5810,
-063.228,-171.0725,-053.075,-111.5891,
-063.435,-160.2249,-053.076,-111.5982,
-063.613,-152.8840,-053.093,-111.5841,
-063.953,-143.7266,-053.111,-111.5996,
-064.436,-132.8283,-053.117,-111.5884,
-064.832,-124.2910,-053.120,-111.6154,
-065.357,-113.5223,-053.146,-111.6136,
-065.982,-101.4965,-053.122,-111.6026,
-066.436,-092.4434,-053.099,-111.5927,
-067.131,-080.0673,-053.122,-111.5976,
-067.940,-068.0558,-053.107,-111.6048,
-068.575,-058.7850,-053.128,-111.6262,
-069.610,-043.8939,-053.136,-111.6157,
-070.575,-029.4418,-053.129,-111.6292,
-071.393,-017.9158,-053.144,-111.6355,
-072.507,001.6005,-053.150,-111.6155,
-073.113,017.9884,-053.152,-111.6299,
-073.518,034.6248,-053.125,-111.6258,
-073.712,058.0131,-053.115,-111.6196,
-073.548,073.0883,-053.117,-111.6129,
-073.562,086.9536,-053.117,-111.5960,
-073.487,104.0822,-053.130,-111.6105,
-073.554,115.2288,-053.132,-111.6176,
-073.659,127.8631,-053.139,-111.6228,
-073.749,144.5848,-053.116,-111.6320,
-073.719,155.8626,-053.127,-111.6167,
-073.711,170.4732,-053.151,-111.6175,
-073.652,-171.9995,-053.147,-111.6140,
-073.534,-161.1964,-053.142,-111.5960,
-073.585,-146.0115,-053.139,-111.6113,
-073.985,-128.6225,-053.143,-111.6226,
-074.188,-115.9275,-053.152,-111.6172,
-074.467,-096.1869,-053.179,-111.6158,
-074.888,-079.8239,-053.190,-111.6335,
-075.362,-066.0953,-053.206,-111.6172,
-075.932,-040.7604,-053.172,-111.6204,
-075.813,-021.8637,-053.188,-111.6286,
-075.605,-006.1574,-053.187,-111.6386,
-075.218,015.7887,-053.199,-111.6185,
-074.870,034.2345,-053.170,-111.6318,
-074.024,051.7098,-053.230,-111.6334,
-072.500,071.9251,-053.190,-111.6281,
-071.353,083.3630,-053.173,-111.6121,
-070.039,094.6947,-053.124,-111.6109,
-068.370,107.0952,-053.111,-111.6231,
-067.415,114.4350,-053.114,-111.5966,
-066.384,122.8807,-053.094,-111.6073,
-065.496,131.5856,-053.101,-111.5984,
-064.931,137.8470,-053.119,-111.6106,
-064.189,145.3855,-053.117,-111.5956,
-063.598,152.7416,-053.138,-111.5976,
-063.232,158.3157,-053.110,-111.5936,
-062.798,166.3730,-053.147,-111.6049,
-062.475,172.9096,-053.136,-111.6091,
-062.178,178.5717,-053.099,-111.6086,
-061.880,-173.9662,-053.125,-111.6041,
-061.765,-168.6288,-053.135,-111.5908,
-061.676,-162.9976,-053.113,-111.5879,
-061.596,-156.1301,-053.145,-111.5906,
-061.560,-151.3370,-053.121,-111.5841,
-061.571,-145.4113,-053.113,-111.5951,
-061.747,-138.7141,-053.100,-111.5805,
-061.887,-133.7020,-053.053,-111.5829,
-062.058,-126.5197,-053.040,-111.5843,
-062.268,-119.6768,-053.032,-111.5782,
-062.381,-114.8533,-053.047,-111.5887,
-062.532,-108.4946,-053.082,-111.5781,
-062.668,-102.6347,-053.081,-111.5728,
-062.779,-098.1406,-053.118,-111.6040,
