FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AHVF03.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,3,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-050.844,064.5474,-039.744,-024.9977,
-050.834,065.4621,-039.756,-025.0110,
-050.802,066.3697,-039.742,-024.9993,
-050.784,067.4292,-039.741,-024.9934,
-050.757,068.6432,-039.753,-024.9925,
-050.734,069.8052,-039.743,-024.9955,
-050.703,070.8900,-039.770,-024.9978,
-050.674,071.9552,-039.754,-025.0315,
-050.623,073.3136,-039.736,-025.0193,
-050.573,074.3907,-039.741,-025.0030,
-050.525,075.7245,-039.749,-025.0230,
-050.464,077.1906,-039.751,-025.0297,
-050.422,078.3021,-039.759,-025.0200,
-050.374,079.8711,-039.765,-025.0273,
-050.339,081.3452,-039.762,-025.0195,
-050.306,082.4754,-039.751,-025.0238,
-050.264,084.2792,-039.772,-025.0332,
-050.219,085.7658,-039.757,-025.0429,
-050.199,086.9315,-039.767,-025.0280,
-050.147,088.8136,-039.765,-025.0379,
-050.102,090.2508,-039.769,-025.0205,
-050.063,091.2399,-039.776,-025.0253,
-049.997,093.1865,-039.773,-025.0199,
-049.951,094.6899,-039.782,-025.0337,
-049.910,095.8148,-039.773,-025.0425,
-049.859,097.8317,-039.751,-025.0250,
-049.816,099.0492,-039.769,-025.0265,
-049.772,100.1503,-039.794,-025.0162,
-049.693,102.0921,-039.772,-025.0236,
-049.634,103.3853,-039.753,-024.9855,
-049.582,104.7247,-039.735,-024.9981,
-049.497,106.7558,-039.767,-025.0007,
-049.439,108.3379,-039.775,-024.9969,
-049.363,109.9173,-039.765,-024.9891,
-049.265,112.2063,-039.763,-024.9657,
-049.214,113.7908,-039.751,-024.9727,
-049.145,115.5084,-039.744,-024.9585,
-049.057,117.8355,-039.757,-024.9621,
-048.997,119.3510,-039.736,-024.9588,
-048.926,121.3343,-039.726,-024.9465,
-048.795,123.9451,-039.712,-024.9468,
-048.722,125.4547,-039.717,-024.9435,
-048.593,127.6528,-039.723,-024.9506,
-048.464,129.9346,-039.728,-024.9711,
-048.390,131.5021,-039.722,-024.9614,
-048.265,134.2720,-039.742,-024.9649,
-048.171,136.4181,-039.745,-024.9679,
-048.100,138.0560,-039.747,-024.9758,
-047.984,141.0174,-039.781,-024.9742,
-047.913,143.1128,-039.775,-024.9814,
-047.862,145.0383,-039.793,-024.9745,
-047.783,148.5076,-039.796,-024.9645,
-047.736,150.8996,-039.795,-025.0052,
-047.683,153.2071,-039.782,-024.9789,
-047.622,156.6850,-039.743,-024.9683,
-047.575,158.8548,-039.746,-024.9464,
-047.511,161.4722,-039.696,-024.9438,
-047.450,164.6505,-039.691,-024.9636,
-047.416,166.7605,-039.674,-024.9997,
-047.361,169.4830,-039.712,-025.0000,
-047.312,172.2848,-039.705,-025.0271,
-047.272,174.1440,-039.710,-025.0345,
-047.228,176.9839,-039.731,-025.0593,
-047.200,179.6620,-039.746,-025.0697,
-047.179,-178.4713,-039.753,-025.0685,
-047.142,-175.5483,-039.760,-025.0816,
-047.131,-172.8141,-039.809,-025.0767,
-047.132,-170.7470,-039.789,-025.0600,
-047.121,-167.3564,-039.774,-025.0471,
-047.111,-164.8308,-039.764,-025.0500,
-047.113,-162.4449,-039.751,-025.0393,
-047.115,-158.8379,-039.767,-025.0233,
-047.121,-156.3307,-039.767,-025.0054,
-047.132,-153.5197,-039.749,-025.0193,
-047.148,-149.9013,-039.748,-025.0255,
-047.150,-147.3783,-039.728,-025.0147,
-047.166,-144.5486,-039.684,-024.9956,
-047.201,-141.1701,-039.669,-024.9935,
-047.222,-138.6650,-039.705,-024.9976,
-047.233,-135.3643,-039.704,-024.9990,
-047.253,-131.8158,-039.693,-025.0034,
-047.277,-129.2930,-039.688,-025.0042,
-047.304,-125.7293,-039.709,-025.0147,
-047.331,-122.3881,-039.723,-025.0074,
-047.358,-119.8526,-039.745,-025.0070,
-047.399,-115.9780,-039.749,-025.0313,
-047.433,-112.8469,-039.744,-025.0310,
-047.465,-110.2989,-039.753,-025.0127,
-047.531,-106.3391,-039.750,-025.0358,
-047.578,-103.2506,-039.765,-025.0332,
-047.617,-100.2891,-039.735,-025.0302,
-047.675,-096.1785,-039.743,-025.0335,
-047.724,-093.4870,-039.747,-025.0554,
-047.780,-090.4678,-039.742,-025.0550,
-047.848,-086.4569,-039.747,-025.0624,
-047.888,-083.7581,-039.740,-025.0364,
-047.942,-080.2030,-039.727,-025.0209,
-048.001,-076.5089,-039.693,-025.0033,
-048.044,-073.9976,-039.722,-024.9935,
-048.104,-070.5231,-039.725,-024.9786,
-048.190,-066.9075,-039.700,-024.9774,
-048.246,-064.3261,-039.682,-024.9653,
-048.335,-060.6541,-039.691,-024.9707,
-048.428,-057.0993,-039.744,-024.9823,
-048.508,-054.7019,-039.759,-025.0045,
-048.609,-050.7668,-039.750,-024.9930,
-048.712,-047.2799,-039.759,-024.9938,
-048.790,-044.7502,-039.772,-025.0069,
-048.921,-040.5161,-039.754,-025.0113,
-049.022,-037.4698,-039.753,-025.0009,
-049.102,-034.6003,-039.740,-024.9841,
-049.247,-030.2016,-039.728,-024.9687,
-049.352,-027.0035,-039.721,-024.9841,
-049.451,-023.6430,-039.706,-024.9857,
-049.574,-019.6046,-039.734,-025.0043,
-049.647,-016.7175,-039.713,-025.0234,
-049.760,-012.9916,-039.717,-025.0227,
-049.883,-008.8776,-039.704,-025.0321,
-049.952,-005.9534,-039.674,-025.0314,
-050.044,-001.9760,-039.677,-025.0299,
-050.119,001.9822,-039.646,-025.0423,
-050.172,004.7994,-039.657,-025.0239,
-050.231,008.8331,-039.679,-025.0223,
-050.278,012.4113,-039.665,-025.0119,
-050.312,015.1923,-039.688,-025.0148,
-050.346,019.1151,-039.674,-024.9938,
-050.355,022.4338,-039.651,-024.9780,
-050.375,025.4092,-039.690,-024.9956,
-050.380,029.3361,-039.704,-024.9670,
-050.370,032.1944,-039.684,-024.9567,
-050.366,034.9555,-039.668,-024.9666,
-050.366,038.5242,-039.664,-024.9556,
-050.356,041.0968,-039.650,-024.9536,
-050.357,044.0801,-039.628,-024.9494,
-050.356,047.3414,-039.638,-024.9452,
-050.375,049.7142,-039.629,-024.9351,
-050.377,052.9149,-039.640,-024.9390,
-050.385,055.9896,-039.654,-024.9458,
-050.392,058.2174,-039.660,-024.9622,
-050.398,061.2622,-039.647,-024.9446,
-050.401,064.4112,-039.621,-024.9355,
-050.405,066.5150,-039.607,-024.9487,
-050.389,069.7554,-039.608,-024.9578,
