FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AVHF05.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,5,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-051.000,-063.5921,-032.583,076.2013,
-051.497,-068.3620,-032.575,076.2044,
-051.978,-072.8178,-032.569,076.2122,
-052.440,-077.4791,-032.569,076.2071,
-052.920,-082.7539,-032.566,076.2070,
-053.359,-087.9617,-032.574,076.1994,
-053.713,-093.0925,-032.586,076.1873,
-054.028,-098.4239,-032.598,076.1650,
-054.249,-104.6168,-032.618,076.1411,
-054.334,-109.6277,-032.626,076.1220,
-054.305,-114.8634,-032.629,076.1129,
-054.144,-121.3505,-032.633,076.1096,
-053.951,-126.1728,-032.630,076.1124,
-053.648,-131.5100,-032.629,076.1135,
-053.218,-137.5061,-032.622,076.1230,
-052.887,-141.5751,-032.615,076.1314,
-052.476,-146.0801,-032.606,076.1533,
-051.972,-150.9929,-032.599,076.1554,
-051.600,-154.1991,-032.593,076.1632,
-051.174,-157.7092,-032.587,076.1670,
-050.751,-160.8961,-032.587,076.1675,
-050.459,-163.1066,-032.590,076.1648,
-050.093,-165.6651,-032.595,076.1739,
-049.776,-167.6804,-032.595,076.1836,
-049.563,-168.9330,-032.599,076.1707,
-049.276,-170.3770,-032.601,076.1645,
-049.040,-171.0903,-032.601,076.1707,
-048.849,-171.7246,-032.595,076.1892,
-048.583,-172.2377,-032.588,076.1907,
-048.399,-172.5927,-032.595,076.1773,
-048.261,-172.7820,-032.602,076.1622,
-048.067,-172.9061,-032.622,076.1372,
-047.953,-172.8073,-032.630,076.1300,
-047.880,-172.7171,-032.636,076.1273,
-047.809,-172.2300,-032.642,076.1115,
-047.778,-171.6353,-032.643,076.1228,
-047.777,-171.0125,-032.645,076.1212,
-047.803,-169.6113,-032.643,076.1280,
-047.816,-168.4055,-032.639,076.1347,
-047.852,-167.0274,-032.633,076.1465,
-047.906,-164.7852,-032.627,076.1498,
-047.958,-163.1923,-032.622,076.1480,
-048.023,-161.3094,-032.618,076.1575,
-048.102,-158.8210,-032.611,076.1715,
-048.188,-156.9614,-032.602,076.1837,
-048.312,-154.6122,-032.592,076.2083,
-048.481,-151.6992,-032.585,076.2138,
-048.622,-149.2145,-032.587,076.2099,
-048.841,-145.8958,-032.592,076.2015,
-049.041,-142.3286,-032.595,076.1937,
-049.205,-139.4348,-032.599,076.1837,
-049.442,-134.9398,-032.604,076.1826,
-049.616,-130.8992,-032.612,076.1761,
-049.756,-127.3298,-032.620,076.1491,
-049.946,-122.0912,-032.635,076.1386,
-050.073,-118.0292,-032.645,076.1229,
-050.196,-114.2377,-032.650,076.1048,
-050.367,-109.0833,-032.646,076.1093,
-050.533,-105.4719,-032.644,076.1132,
-050.734,-102.0138,-032.644,076.1132,
-051.066,-097.9096,-032.640,076.1160,
-051.409,-094.7671,-032.634,076.1272,
-051.873,-091.1412,-032.625,076.1441,
-052.536,-086.8951,-032.618,076.1507,
-053.108,-083.2149,-032.615,076.1529,
-053.890,-078.2677,-032.617,076.1586,
-054.837,-071.7612,-032.620,076.1570,
-055.621,-065.6930,-032.622,076.1570,
-056.656,-056.7282,-032.622,076.1570,
-057.529,-046.9354,-032.627,076.1367,
-058.172,-038.0138,-032.633,076.1289,
-058.947,-024.2163,-032.634,076.1340,
-059.394,-011.3792,-032.634,076.1340,
-059.632,000.1570,-032.638,076.1279,
-059.570,016.5730,-032.650,076.1213,
-059.275,028.8648,-032.655,076.1225,
-058.790,040.6796,-032.660,076.1083,
-057.862,054.4316,-032.665,076.1198,
-057.041,063.3307,-032.673,076.1029,
-056.165,071.1334,-032.676,076.1023,
-055.165,079.1968,-032.680,076.0990,
-054.421,084.5187,-032.680,076.1041,
-053.653,090.0995,-032.678,076.1052,
-052.954,095.5134,-032.677,076.1006,
-052.491,099.2062,-032.673,076.1046,
-052.007,103.7980,-032.663,076.1209,
-051.600,108.3629,-032.655,076.1282,
-051.347,112.0609,-032.649,076.1269,
-051.052,116.9281,-032.644,076.1342,
-050.832,121.3702,-032.637,076.1443,
-050.677,124.8857,-032.637,076.1403,
-050.462,130.0208,-032.638,076.1222,
-050.314,134.3681,-032.642,076.1137,
-050.215,137.8945,-032.645,076.1115,
-050.082,143.2103,-032.647,076.1223,
-050.018,147.4206,-032.647,076.1275,
-049.979,151.3916,-032.650,076.1252,
-049.978,157.0341,-032.659,076.1089,
-050.018,161.4395,-032.670,076.1057,
-050.064,166.1595,-032.679,076.0995,
-050.168,172.0878,-032.687,076.0922,
-050.300,176.9179,-032.688,076.0814,
-050.489,-177.7839,-032.687,076.0865,
-050.757,-171.1709,-032.690,076.0786,
-051.004,-166.0467,-032.692,076.0740,
-051.274,-159.7835,-032.692,076.0877,
-051.606,-152.4936,-032.684,076.1048,
-051.864,-146.7639,-032.676,076.1103,
-052.182,-139.1505,-032.663,076.1306,
-052.449,-131.6534,-032.655,076.1344,
-052.638,-125.7988,-032.647,076.1439,
-052.892,-117.2388,-032.642,076.1569,
-053.117,-109.2244,-032.642,076.1603,
-053.286,-102.6542,-032.642,076.1677,
-053.539,-092.9824,-032.646,076.1706,
-053.753,-084.9466,-032.650,076.1616,
-053.952,-077.0079,-032.656,076.1566,
-054.160,-065.6661,-032.660,076.1516,
-054.284,-056.6719,-032.661,076.1437,
-054.319,-047.0721,-032.665,076.1415,
-054.232,-035.8559,-032.668,076.1392,
-053.997,-027.1795,-032.672,076.1353,
-053.674,-018.2084,-032.679,076.1263,
-053.229,-008.7251,-032.683,076.1321,
-052.871,-002.1216,-032.691,076.1129,
-052.433,005.3893,-032.686,076.1248,
-052.016,013.3782,-032.678,076.1366,
-051.720,019.2715,-032.672,076.1507,
-051.367,026.8748,-032.666,076.1705,
-051.075,033.8040,-032.667,076.1666,
-050.859,038.9849,-032.667,076.1700,
-050.547,046.5014,-032.665,076.1688,
-050.301,053.0071,-032.653,076.1930,
-050.079,058.5639,-032.643,076.2012,
-049.741,066.1663,-032.638,076.2085,
-049.449,072.1388,-032.637,076.2039,
-049.150,077.8133,-032.638,076.2091,
-048.739,085.1338,-032.641,076.2080,
-048.424,090.5510,-032.644,076.1979,
-048.108,096.0423,-032.647,076.1928,
-047.756,102.3818,-032.656,076.1743,
-047.506,107.1755,-032.659,076.1527,
-047.213,112.5663,-032.666,076.1364,
-046.909,118.0486,-032.675,076.1246,
-046.695,122.2536,-032.670,076.1256,
-046.459,127.0843,-032.663,076.1460,
-046.241,131.9442,-032.653,076.1458,
-046.056,135.7206,-032.640,076.1671,
