FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AHHF09.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,9,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-071.862,-136.0065,-049.567,-115.5174,
-071.951,-138.3705,-049.548,-115.5399,
-072.043,-139.7468,-049.598,-115.5598,
-072.271,-141.6425,-049.598,-115.5616,
-072.452,-144.4819,-049.544,-115.5605,
-072.687,-146.1191,-049.593,-115.5788,
-072.784,-148.9310,-049.575,-115.5753,
-073.018,-151.5170,-049.507,-115.5547,
-073.208,-155.4460,-049.559,-115.5799,
-073.469,-158.2063,-049.559,-115.5789,
-073.963,-162.2620,-049.568,-115.5881,
-074.597,-165.8815,-049.531,-115.5903,
-075.049,-169.1405,-049.518,-115.5763,
-075.666,-171.7250,-049.572,-115.5895,
-076.643,-173.6100,-049.576,-115.5862,
-077.309,-176.3428,-049.562,-115.5795,
-078.223,178.8549,-049.515,-115.5793,
-078.967,173.5238,-049.468,-115.5647,
-079.691,165.4707,-049.470,-115.5808,
-080.574,154.1509,-049.488,-115.5924,
-081.335,138.2163,-049.453,-115.5800,
-081.449,126.6243,-049.457,-115.5859,
-081.098,111.6730,-049.479,-115.5879,
-080.614,101.4162,-049.463,-115.5662,
-079.933,096.0785,-049.461,-115.5864,
-078.920,088.9366,-049.481,-115.5959,
-077.620,084.0069,-049.488,-115.6152,
-076.850,080.2440,-049.479,-115.5907,
-075.397,075.9717,-049.497,-115.5932,
-074.380,072.8549,-049.545,-115.6191,
-073.620,071.0412,-049.531,-115.6123,
-072.933,068.9321,-049.533,-115.6204,
-072.409,067.9217,-049.549,-115.6141,
-072.140,067.4521,-049.555,-115.6180,
-071.705,068.3862,-049.527,-115.6210,
-071.413,069.2019,-049.504,-115.6153,
-071.129,070.5592,-049.479,-115.5871,
-070.622,071.4133,-049.506,-115.5741,
-070.258,072.5634,-049.473,-115.5842,
-070.079,073.6285,-049.479,-115.5625,
-069.863,075.6885,-049.500,-115.5591,
-069.726,077.9468,-049.521,-115.5650,
-069.624,080.4892,-049.477,-115.5618,
-069.551,083.6328,-049.492,-115.5574,
-069.486,086.2278,-049.505,-115.5704,
-069.471,089.1285,-049.461,-115.5610,
-069.569,092.5622,-049.501,-115.5719,
-069.674,095.5286,-049.535,-115.5798,
-069.940,099.0256,-049.559,-115.5716,
-070.260,103.5626,-049.549,-115.5865,
-070.556,107.0051,-049.576,-115.5715,
-071.063,111.5275,-049.491,-115.5629,
-071.584,116.4136,-049.492,-115.5446,
-072.033,119.8613,-049.567,-115.5514,
-072.716,124.4834,-049.582,-115.5709,
-073.422,128.7183,-049.583,-115.5541,
-074.114,133.1296,-049.572,-115.5673,
-075.294,138.9804,-049.576,-115.5577,
-076.034,144.6830,-049.580,-115.5573,
-076.960,149.9954,-049.582,-115.5726,
-078.522,156.7937,-049.593,-115.5640,
-079.612,162.0263,-049.586,-115.5685,
-081.554,168.9460,-049.576,-115.5623,
-083.889,177.4588,-049.549,-115.5746,
-086.450,-174.6226,-049.569,-115.5713,
-090.279,-157.0336,-049.615,-115.5716,
-094.617,-121.0366,-049.585,-115.5778,
-094.844,-059.6201,-049.566,-115.5782,
-090.845,-023.1921,-049.593,-115.5824,
-086.849,-005.9781,-049.581,-115.5755,
-085.587,004.0303,-049.549,-115.5774,
-083.491,014.3148,-049.538,-115.5777,
-082.454,019.1134,-049.527,-115.5753,
-081.723,025.2659,-049.518,-115.5662,
-080.891,034.4861,-049.539,-115.5638,
-080.302,040.3194,-049.534,-115.5735,
-079.741,045.6724,-049.525,-115.5819,
-079.146,054.3335,-049.541,-115.5938,
-079.010,058.3608,-049.548,-115.5756,
-078.808,065.2318,-049.539,-115.5739,
-078.714,074.2992,-049.535,-115.5679,
-078.536,078.3721,-049.543,-115.5697,
-078.423,085.5730,-049.529,-115.5915,
-078.198,092.3367,-049.543,-115.5909,
-078.289,097.0761,-049.545,-115.5778,
-078.333,102.6492,-049.533,-115.5920,
-078.505,109.3734,-049.504,-115.5670,
-078.686,113.7495,-049.488,-115.5670,
-078.688,119.2425,-049.467,-115.5802,
-078.763,123.3209,-049.460,-115.5837,
-078.849,126.4773,-049.470,-115.6081,
-078.933,128.8131,-049.482,-115.5977,
-079.516,130.6580,-049.488,-115.6079,
-079.770,129.4439,-049.490,-115.6141,
-080.234,129.8800,-049.495,-115.6126,
-080.713,128.0517,-049.492,-115.6129,
-081.006,127.4508,-049.476,-115.6028,
-081.090,123.5797,-049.482,-115.6040,
-080.609,123.5726,-049.478,-115.6054,
-080.473,125.0895,-049.490,-115.5831,
-079.910,127.6756,-049.526,-115.5845,
-079.488,130.1606,-049.537,-115.5952,
-078.758,131.4118,-049.543,-115.5891,
-077.951,137.0782,-049.561,-115.5815,
-077.292,140.8357,-049.567,-115.5872,
-076.500,146.2941,-049.558,-115.6020,
-076.086,152.9678,-049.641,-115.6039,
-075.660,159.2960,-049.576,-115.5991,
-075.071,168.8354,-049.598,-115.5939,
-074.600,178.4920,-049.603,-115.6090,
-074.294,-173.5934,-049.592,-115.5937,
-073.690,-162.3645,-049.504,-115.5633,
-073.274,-153.9947,-049.586,-115.5768,
-073.049,-147.0022,-049.590,-115.5690,
-072.672,-136.2284,-049.614,-115.5718,
-072.553,-128.7133,-049.598,-115.5634,
-072.351,-120.4773,-049.605,-115.5728,
-072.183,-109.9399,-049.608,-115.5568,
-072.014,-101.1653,-049.604,-115.5600,
-071.887,-091.9058,-049.608,-115.5586,
-071.428,-080.5602,-049.603,-115.5749,
-071.235,-073.2580,-049.611,-115.5647,
-071.024,-064.4688,-049.577,-115.5667,
-070.837,-054.2688,-049.558,-115.5524,
-070.781,-048.4556,-049.551,-115.5523,
-070.803,-040.2011,-049.587,-115.5472,
-071.016,-029.8561,-049.619,-115.5564,
-071.071,-022.6257,-049.610,-115.5547,
-071.108,-012.9813,-049.599,-115.5550,
-071.205,-004.4040,-049.556,-115.5435,
-071.413,003.0517,-049.598,-115.5754,
-071.731,013.9555,-049.557,-115.5553,
-072.071,023.6220,-049.515,-115.5529,
-072.339,030.2575,-049.490,-115.5275,
-072.814,041.7238,-049.494,-115.5453,
-073.235,049.2138,-049.496,-115.5223,
-073.707,057.3042,-049.502,-115.5288,
-074.128,068.7899,-049.623,-115.5550,
-074.727,078.2224,-049.589,-115.5414,
-075.143,090.2453,-049.535,-115.5304,
-075.718,105.0178,-049.554,-115.5318,
-076.094,115.1085,-049.557,-115.5397,
-076.265,128.4226,-049.531,-115.5291,
-076.558,141.0800,-049.492,-115.5310,
