FILENAME,E:\T_23\23_USP\ACQUIREDDATA\3AVHF09.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,9,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-072.550,125.2735,-046.771,-109.9386,
-071.604,142.0594,-046.775,-109.9478,
-070.395,154.0731,-046.787,-109.9414,
-069.233,163.6396,-046.804,-109.9468,
-067.923,172.0099,-046.793,-109.9388,
-066.743,179.4419,-046.777,-109.9364,
-065.859,-174.9002,-046.761,-109.9216,
-065.014,-169.6570,-046.781,-109.9453,
-064.287,-164.1990,-046.815,-109.9513,
-063.695,-160.0250,-046.840,-109.9541,
-063.064,-155.3033,-046.856,-109.9406,
-062.527,-150.6440,-046.848,-109.9409,
-062.092,-147.3127,-046.825,-109.9295,
-061.549,-142.7746,-046.807,-109.9308,
-061.135,-138.7687,-046.807,-109.9248,
-060.794,-135.3903,-046.813,-109.9283,
-060.399,-129.9466,-046.823,-109.9268,
-060.181,-125.5081,-046.831,-109.9259,
-060.029,-121.9346,-046.831,-109.9242,
-059.883,-116.0203,-046.817,-109.9238,
-059.777,-111.1774,-046.811,-109.9141,
-059.704,-107.9595,-046.805,-109.9162,
-059.662,-102.1371,-046.800,-109.9160,
-059.663,-097.5606,-046.804,-109.9149,
-059.665,-094.1050,-046.817,-109.9143,
-059.768,-087.6155,-046.850,-109.9200,
-059.888,-083.0615,-046.823,-109.9174,
-060.037,-079.3342,-046.801,-109.9099,
-060.368,-071.8608,-046.779,-109.9101,
-060.586,-067.1193,-046.747,-109.9104,
-060.882,-062.4984,-046.730,-109.9055,
-061.411,-054.7304,-046.732,-109.9094,
-061.866,-049.6076,-046.740,-109.9082,
-062.345,-044.5176,-046.756,-109.9282,
-063.158,-036.0181,-046.772,-109.9309,
-063.724,-031.0517,-046.772,-109.9389,
-064.424,-025.6767,-046.770,-109.9237,
-065.697,-016.4566,-046.750,-109.9259,
-066.655,-009.7934,-046.735,-109.9277,
-067.871,-002.0927,-046.718,-109.9268,
-070.216,014.4639,-046.698,-109.9296,
-071.908,026.9516,-046.688,-109.9376,
-074.376,048.6121,-046.674,-109.9266,
-076.809,085.7913,-046.676,-109.9116,
-076.917,115.0045,-046.706,-109.9308,
-074.800,154.4537,-046.734,-109.9360,
-071.821,176.4158,-046.734,-109.9385,
-070.001,-173.2310,-046.744,-109.9319,
-067.849,-157.6076,-046.728,-109.9271,
-066.361,-148.6017,-046.695,-109.9184,
-065.300,-141.2187,-046.680,-109.9134,
-063.961,-128.4812,-046.676,-109.9085,
-063.092,-120.2729,-046.701,-109.9114,
-062.328,-112.6154,-046.704,-109.9136,
-061.559,-102.8716,-046.716,-109.9131,
-061.024,-095.5789,-046.715,-109.9042,
-060.499,-087.0317,-046.702,-109.9038,
-059.932,-075.8569,-046.699,-109.9057,
-059.553,-068.5737,-046.701,-109.8986,
-059.158,-059.7486,-046.694,-109.8985,
-058.756,-048.9456,-046.695,-109.8929,
-058.439,-041.1133,-046.682,-109.8956,
-058.078,-031.1860,-046.688,-109.8979,
-057.750,-021.4489,-046.693,-109.8940,
-057.522,-014.4217,-046.699,-109.8977,
-057.208,-004.4785,-046.676,-109.8932,
-057.036,004.7328,-046.661,-109.8841,
-056.890,012.5057,-046.662,-109.8885,
-056.734,023.3345,-046.665,-109.8779,
-056.684,031.2902,-046.678,-109.8772,
-056.649,038.9588,-046.710,-109.8803,
-056.652,049.7150,-046.710,-109.8720,
-056.655,057.5596,-046.706,-109.8653,
-056.704,066.6133,-046.695,-109.8621,
-056.811,077.5074,-046.694,-109.8653,
-056.906,085.2764,-046.701,-109.8693,
-057.081,094.9783,-046.702,-109.8685,
-057.287,106.5760,-046.700,-109.8652,
-057.465,114.8504,-046.730,-109.8753,
-057.631,125.6858,-046.744,-109.8860,
-057.891,136.8767,-046.743,-109.8763,
-058.099,144.9781,-046.742,-109.8771,
-058.392,157.3478,-046.747,-109.8871,
-058.639,169.4707,-046.712,-109.9006,
-058.821,178.2413,-046.700,-109.8880,
-058.987,-168.3957,-046.680,-109.8875,
-059.117,-156.7907,-046.671,-109.8771,
-059.205,-147.7929,-046.684,-109.8889,
-059.297,-133.6046,-046.708,-109.8950,
-059.335,-123.1676,-046.721,-109.8916,
-059.411,-113.9016,-046.733,-109.8952,
-059.451,-099.9446,-046.743,-109.9014,
-059.445,-090.2985,-046.763,-109.8946,
-059.423,-080.5692,-046.768,-109.9103,
-059.367,-067.8559,-046.738,-109.8996,
-059.373,-059.4648,-046.736,-109.8911,
-059.352,-050.1695,-046.729,-109.9038,
-059.339,-039.0051,-046.760,-109.9085,
-059.332,-031.4158,-046.761,-109.9143,
-059.344,-021.9042,-046.770,-109.9258,
-059.342,-011.3931,-046.779,-109.9318,
-059.360,-004.5655,-046.767,-109.9246,
-059.412,004.6579,-046.780,-109.9240,
-059.499,014.1567,-046.756,-109.9174,
-059.558,020.0899,-046.750,-109.9155,
-059.675,028.8843,-046.734,-109.9048,
-059.793,036.4164,-046.741,-109.9067,
-059.909,041.8310,-046.753,-109.9079,
-060.110,050.3501,-046.752,-109.8986,
-060.284,056.5947,-046.750,-109.8981,
-060.459,062.0904,-046.727,-109.8980,
-060.813,070.1581,-046.698,-109.8878,
-061.113,075.2840,-046.702,-109.8899,
-061.459,080.6577,-046.708,-109.8992,
-061.962,087.4375,-046.712,-109.8957,
-062.388,092.0936,-046.734,-109.9083,
-062.943,097.6208,-046.741,-109.8970,
-063.681,104.6981,-046.736,-109.9157,
-064.250,109.8027,-046.725,-109.9138,
-065.010,116.8302,-046.721,-109.9179,
-065.842,123.8715,-046.722,-109.9154,
-066.467,129.9206,-046.733,-109.9101,
-067.325,137.8929,-046.734,-109.9246,
-068.074,146.0223,-046.762,-109.9316,
-068.696,152.9819,-046.769,-109.9419,
-069.429,163.2385,-046.778,-109.9409,
-069.985,171.6641,-046.784,-109.9388,
-070.333,179.4735,-046.766,-109.9331,
-070.852,-169.5781,-046.748,-109.9431,
-070.992,-160.8596,-046.732,-109.9438,
-071.089,-151.3965,-046.741,-109.9435,
-070.900,-139.6084,-046.739,-109.9364,
-070.661,-132.4922,-046.751,-109.9387,
-070.297,-124.3658,-046.786,-109.9435,
-069.851,-116.6054,-046.798,-109.9472,
-069.500,-111.7744,-046.836,-109.9495,
-069.116,-106.1749,-046.843,-109.9444,
-068.634,-101.1080,-046.821,-109.9410,
-068.400,-097.7233,-046.803,-109.9360,
-067.935,-093.8716,-046.753,-109.9218,
-067.668,-090.2346,-046.742,-109.9156,
-067.450,-087.4095,-046.734,-109.9142,
