FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AHVF05.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,5,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-055.110,-013.2362,-033.925,076.0533,
-054.982,-013.9647,-033.923,076.0526,
-054.886,-014.8619,-033.923,076.0619,
-054.760,-015.7110,-033.929,076.0566,
-054.589,-016.6917,-033.930,076.0441,
-054.436,-017.4962,-033.931,076.0323,
-054.246,-018.3879,-033.942,076.0251,
-054.065,-019.5870,-033.948,076.0205,
-053.829,-020.7597,-033.945,076.0298,
-053.578,-021.9611,-033.944,076.0377,
-053.358,-023.1430,-033.947,076.0278,
-053.073,-024.4002,-033.941,076.0383,
-052.850,-025.5914,-033.936,076.0409,
-052.616,-026.7086,-033.943,076.0271,
-052.349,-027.7854,-033.947,076.0291,
-052.185,-028.4448,-033.941,076.0396,
-051.961,-029.1518,-033.932,076.0428,
-051.754,-029.3380,-033.924,076.0579,
-051.595,-029.4041,-033.912,076.0729,
-051.398,-029.2552,-033.907,076.0847,
-051.216,-028.9078,-033.915,076.0631,
-051.072,-028.6441,-033.915,076.0558,
-050.885,-028.0305,-033.923,076.0586,
-050.716,-027.3476,-033.914,076.0571,
-050.570,-026.8539,-033.908,076.0656,
-050.429,-026.1327,-033.914,076.0617,
-050.291,-025.6580,-033.912,076.0690,
-050.187,-025.2928,-033.911,076.0742,
-050.040,-024.5677,-033.907,076.0689,
-049.924,-023.8254,-033.905,076.0663,
-049.837,-023.0763,-033.905,076.0807,
-049.690,-021.9096,-033.899,076.0957,
-049.544,-020.7729,-033.904,076.0748,
-049.442,-019.7436,-033.901,076.0813,
-049.207,-017.9879,-033.897,076.0852,
-049.043,-016.5243,-033.894,076.0871,
-048.906,-015.1457,-033.898,076.0655,
-048.683,-013.0311,-033.908,076.0617,
-048.497,-011.2346,-033.905,076.0498,
-048.344,-009.5138,-033.903,076.0531,
-048.103,-007.1827,-033.903,076.0564,
-047.855,-005.2844,-033.904,076.0498,
-047.645,-003.4475,-033.900,076.0498,
-047.448,-001.1120,-033.903,076.0314,
-047.269,000.6274,-033.910,076.0288,
-047.133,002.7321,-033.904,076.0360,
-047.020,005.3417,-033.895,076.0451,
-046.952,007.5162,-033.894,076.0550,
-046.887,010.2649,-033.892,076.0589,
-046.821,013.3663,-033.888,076.0674,
-046.754,015.9205,-033.889,076.0634,
-046.670,019.3958,-033.894,076.0687,
-046.580,022.5504,-033.900,076.0642,
-046.527,024.9304,-033.903,076.0537,
-046.479,028.4111,-033.912,076.0499,
-046.459,031.0843,-033.919,076.0355,
-046.465,033.5896,-033.918,076.0375,
-046.508,037.0459,-033.919,076.0322,
-046.586,039.7358,-033.922,076.0256,
-046.684,042.4177,-033.926,076.0204,
-046.847,045.7054,-033.927,076.0165,
-047.020,048.3376,-033.928,076.0244,
-047.333,051.9273,-033.928,076.0323,
-047.681,055.2921,-033.924,076.0230,
-048.040,058.7008,-033.923,076.0270,
-048.410,062.0191,-033.922,076.0276,
-048.964,066.5872,-033.916,076.0513,
-049.395,070.6811,-033.911,076.0499,
-049.991,075.0479,-033.902,076.0531,
-050.617,076.9025,-033.902,076.0380,
-051.231,080.7664,-033.906,076.0295,
-052.169,084.1605,-033.907,076.0314,
-053.104,087.8682,-033.902,076.0406,
-054.076,091.6163,-033.900,076.0380,
-055.662,097.0399,-033.899,076.0399,
-057.110,101.7601,-033.897,076.0294,
-058.846,107.3373,-033.899,076.0228,
-061.768,115.7113,-033.892,076.0189,
-064.864,127.4059,-033.889,076.0123,
-069.859,150.8632,-033.894,075.9913,
-072.963,-131.4383,-033.898,075.9992,
-067.796,-091.9496,-033.889,076.0143,
-063.292,-074.2460,-033.887,076.0300,
-060.146,-064.0088,-033.887,076.0392,
-058.207,-057.5791,-033.902,076.0353,
-056.235,-050.9694,-033.905,076.0439,
-054.730,-044.5893,-033.907,076.0459,
-053.659,-039.9173,-033.902,076.0662,
-052.367,-033.8333,-033.902,076.0780,
-051.400,-028.4687,-033.899,076.0800,
-050.711,-024.4154,-033.900,076.0734,
-049.771,-018.6465,-033.904,076.0629,
-049.094,-013.9957,-033.909,076.0459,
-048.572,-009.9433,-033.907,076.0505,
-047.864,-004.1996,-033.919,076.0315,
-047.386,-000.0080,-033.915,076.0282,
-046.970,004.1451,-033.911,076.0321,
-046.460,009.8691,-033.917,076.0394,
-046.130,014.1161,-033.920,076.0546,
-045.832,018.5375,-033.918,076.0671,
-045.496,023.8852,-033.919,076.0552,
-045.273,028.0552,-033.917,076.0539,
-045.055,032.9720,-033.919,076.0552,
-044.841,038.5354,-033.920,076.0519,
-044.718,042.8095,-033.927,076.0408,
-044.582,047.9446,-033.934,076.0303,
-044.449,053.5487,-033.928,076.0303,
-044.382,057.7987,-033.920,076.0414,
-044.299,063.7336,-033.906,076.0577,
-044.240,069.0978,-033.908,076.0735,
-044.219,073.2082,-033.907,076.0623,
-044.198,079.1569,-033.918,076.0460,
-044.195,084.0546,-033.913,076.0361,
-044.204,088.2941,-033.906,076.0393,
-044.256,094.5194,-033.897,076.0497,
-044.308,099.1130,-033.896,076.0629,
-044.377,103.6206,-033.895,076.0556,
-044.514,109.7955,-033.905,076.0419,
-044.640,114.4030,-033.912,076.0473,
-044.796,119.4429,-033.917,076.0394,
-044.999,125.7589,-033.923,076.0276,
-045.124,131.0522,-033.919,076.0322,
-045.379,135.9726,-033.912,076.0387,
-045.587,142.5797,-033.899,076.0695,
-045.733,147.5035,-033.891,076.0694,
-045.892,153.5216,-033.891,076.0674,
-046.095,159.6120,-033.889,076.0805,
-046.274,164.0867,-033.891,076.0582,
-046.526,170.4018,-033.898,076.0484,
-046.798,176.7030,-033.898,076.0261,
-046.984,-177.9536,-033.894,076.0373,
-047.181,-169.8829,-033.893,076.0471,
-047.288,-163.2393,-033.895,076.0530,
-047.351,-157.7409,-033.901,076.0564,
-047.445,-150.3124,-033.899,076.0708,
-047.570,-144.7696,-033.895,076.0609,
-047.718,-139.4446,-033.892,076.0615,
-047.992,-132.0002,-033.891,076.0707,
-048.258,-125.9126,-033.894,076.0661,
-048.425,-119.4356,-033.897,076.0668,
-048.642,-111.2032,-033.900,076.0609,
-048.777,-104.8094,-033.901,076.0675,
-048.865,-098.0257,-033.908,076.0347,
-048.961,-090.2502,-033.912,076.0427,
-048.990,-084.0998,-033.911,076.0473,
-049.019,-077.2482,-033.908,076.0512,
-048.968,-069.9331,-033.911,076.0690,
-048.869,-064.2558,-033.911,076.0808,
-048.736,-057.5971,-033.918,076.0697,
