FILENAME,E:\T_23\23_USP\ACQUIREDDATA\4AVHF085.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,180,-179,1,REVERSE,
FREQ,SINGLE,1,8.45,
-048.689,-151.9995,-041.989,-109.5623,
-048.665,-142.8382,-041.988,-109.5600,
-048.657,-136.0285,-041.984,-109.5609,
-048.653,-127.6716,-041.978,-109.5680,
-048.665,-119.3933,-041.974,-109.5642,
-048.691,-113.0509,-041.984,-109.5486,
-048.761,-104.4273,-041.969,-109.5809,
-048.840,-097.1618,-041.966,-109.5846,
-048.931,-091.4283,-041.963,-109.5912,
-049.077,-083.3043,-041.961,-109.5893,
-049.220,-076.7055,-041.966,-109.5828,
-049.368,-071.0719,-041.958,-109.5921,
-049.589,-063.2267,-041.970,-109.5837,
-049.761,-057.7242,-041.959,-109.5846,
-049.961,-052.1517,-041.969,-109.5991,
-050.252,-044.9638,-041.974,-109.6064,
-050.487,-039.8448,-041.990,-109.5893,
-050.773,-034.5725,-041.974,-109.5978,
-051.151,-028.5793,-041.973,-109.5974,
-051.473,-024.3238,-041.968,-109.6056,
-051.880,-019.3104,-041.979,-109.6060,
-052.385,-013.8942,-041.969,-109.6093,
-052.812,-009.8071,-041.948,-109.6227,
-053.371,-005.0435,-041.963,-109.6256,
-053.993,-000.6040,-041.975,-109.6183,
-054.525,002.5963,-041.977,-109.6207,
-055.313,006.5667,-041.974,-109.6181,
-056.138,009.9308,-041.978,-109.6220,
-056.913,012.5081,-041.965,-109.6262,
-058.154,015.9151,-041.958,-109.6233,
-059.412,018.4751,-041.951,-109.6187,
-060.730,020.2887,-041.954,-109.6222,
-063.023,022.4074,-041.931,-109.6412,
-065.325,023.0774,-041.939,-109.6302,
-068.139,021.9799,-041.923,-109.6387,
-074.583,015.3610,-041.935,-109.6420,
-084.934,-039.3652,-041.937,-109.6470,
-076.042,-124.3754,-041.932,-109.6553,
-068.905,-134.3352,-041.926,-109.6429,
-065.753,-136.0725,-041.911,-109.6357,
-063.180,-136.8887,-041.902,-109.6293,
-060.984,-137.5470,-041.896,-109.6043,
-059.621,-138.0750,-041.902,-109.6045,
-058.214,-138.7195,-041.902,-109.6037,
-056.934,-139.7014,-041.915,-109.5872,
-056.090,-140.4102,-041.928,-109.5905,
-055.099,-141.2813,-041.932,-109.5844,
-054.316,-142.0582,-041.917,-109.5785,
-053.788,-142.8538,-041.926,-109.5689,
-053.070,-144.2328,-041.924,-109.5719,
-052.566,-145.5476,-041.921,-109.5675,
-052.170,-146.8967,-041.921,-109.5517,
-051.653,-149.4368,-041.897,-109.5577,
-051.315,-151.5499,-041.891,-109.5504,
-050.997,-153.7935,-041.889,-109.5497,
-050.591,-157.3423,-041.900,-109.5454,
-050.315,-160.0471,-041.888,-109.5699,
-050.028,-163.0295,-041.894,-109.5590,
-049.707,-166.6784,-041.893,-109.5749,
-049.485,-169.5789,-041.907,-109.5706,
-049.261,-173.0620,-041.909,-109.5690,
-049.049,-177.2475,-041.915,-109.5853,
-048.930,179.4268,-041.916,-109.5841,
-048.814,175.3569,-041.939,-109.5748,
-048.717,170.7965,-041.954,-109.5827,
-048.649,166.8453,-041.955,-109.5801,
-048.582,161.6985,-041.949,-109.5755,
-048.526,156.9162,-041.947,-109.5536,
-048.518,152.7932,-041.946,-109.5568,
-048.535,146.9820,-041.948,-109.5602,
-048.578,141.8970,-041.952,-109.5678,
-048.642,136.8264,-041.964,-109.5762,
-048.731,129.7458,-041.975,-109.5757,
-048.797,124.1699,-041.971,-109.5700,
-048.877,118.2492,-041.967,-109.5657,
-048.980,110.7990,-041.982,-109.5747,
-049.060,104.6301,-041.979,-109.5824,
-049.131,097.5262,-041.974,-109.5888,
-049.187,089.7070,-041.978,-109.5810,
-049.218,083.3380,-041.977,-109.5976,
-049.212,075.8547,-041.981,-109.5906,
-049.214,068.4664,-041.985,-109.5881,
-049.217,062.5558,-041.987,-109.5846,
-049.276,055.2720,-041.980,-109.5802,
-049.360,048.1330,-041.975,-109.5756,
-049.458,042.6016,-041.963,-109.5695,
-049.667,034.8640,-041.977,-109.5669,
-049.904,028.0746,-041.964,-109.5704,
-050.119,022.5299,-041.951,-109.5815,
-050.486,014.0484,-041.974,-109.5948,
-050.818,006.6991,-041.979,-109.6087,
-051.083,000.5794,-041.994,-109.6243,
-051.471,-008.5643,-041.997,-109.6115,
-051.779,-015.8052,-041.994,-109.5929,
-052.074,-022.5408,-041.983,-109.5846,
-052.453,-031.5077,-041.977,-109.5665,
-052.774,-038.8330,-041.963,-109.5723,
-053.066,-045.9782,-041.966,-109.5775,
-053.383,-053.9206,-041.967,-109.5768,
-053.650,-060.8491,-041.972,-109.5834,
-053.949,-067.6964,-041.983,-109.5740,
-054.283,-074.6411,-041.984,-109.5731,
-054.617,-080.7105,-041.984,-109.5747,
-055.001,-087.2325,-041.966,-109.5804,
-055.414,-093.5188,-041.954,-109.5875,
-055.770,-098.9295,-041.956,-109.5824,
-056.238,-105.4254,-041.973,-109.5757,
-056.616,-110.8650,-041.964,-109.5921,
-056.982,-115.7406,-041.965,-109.5920,
-057.429,-122.3306,-041.960,-109.6083,
-057.738,-127.5790,-041.975,-109.6006,
-058.030,-132.7427,-041.986,-109.6049,
-058.385,-139.7925,-041.989,-109.6118,
-058.628,-145.1934,-041.965,-109.6072,
-058.878,-151.6281,-041.965,-109.5920,
-059.108,-160.7011,-041.952,-109.6034,
-059.221,-168.6128,-041.964,-109.6038,
-059.263,-178.4644,-041.955,-109.6149,
-059.155,169.9824,-041.953,-109.6145,
-059.036,161.2913,-041.949,-109.6188,
-058.821,150.5216,-041.957,-109.6134,
-058.586,139.2301,-041.977,-109.6286,
-058.383,130.1863,-041.987,-109.6237,
-058.106,118.4972,-041.980,-109.6304,
-057.811,107.3496,-041.980,-109.6222,
-057.584,098.2207,-041.982,-109.6051,
-057.283,086.2024,-041.971,-109.6158,
-057.063,075.6023,-041.967,-109.6107,
-056.951,066.6526,-041.966,-109.6062,
-056.802,053.6949,-041.956,-109.6019,
-056.731,043.2925,-041.951,-109.5947,
-056.727,033.8889,-041.951,-109.5958,
-056.787,020.1761,-041.938,-109.6163,
-056.881,009.3153,-041.936,-109.6235,
-056.946,-001.6771,-041.946,-109.6138,
-057.038,-017.3067,-041.936,-109.6235,
-057.029,-029.2923,-041.939,-109.6072,
-056.976,-041.9213,-041.945,-109.5915,
-056.905,-057.3267,-041.940,-109.5935,
-056.854,-068.9954,-041.931,-109.6021,
-056.770,-082.7231,-041.937,-109.6047,
-056.676,-097.9773,-041.942,-109.5938,
-056.554,-109.5222,-041.948,-109.5864,
-056.358,-123.5786,-041.938,-109.5854,
-056.125,-138.1904,-041.925,-109.5770,
-055.951,-149.1516,-041.925,-109.5722,
-055.719,-163.7627,-041.945,-109.5737,
-055.587,-176.7466,-041.934,-109.5900,
-055.513,173.2955,-041.939,-109.5848,
-055.434,159.0468,-041.922,-109.5827,
-055.388,147.0995,-041.928,-109.5673,
-055.374,137.0901,-041.927,-109.5780,
-055.377,122.5630,-041.932,-109.5762,
-055.376,111.7791,-041.940,-109.5863,
-055.384,101.2701,-041.952,-109.5930,
-055.389,086.2644,-041.967,-109.5831,
-055.390,074.9898,-041.954,-109.5805,
-055.385,063.0758,-041.953,-109.5869,
-055.335,049.0017,-041.943,-109.5836,
-055.305,038.7515,-041.950,-109.5670,
-055.286,026.9245,-041.917,-109.5867,
-055.298,013.3401,-041.912,-109.5920,
-055.341,003.1491,-041.924,-109.5895,
-055.407,-009.2635,-041.919,-109.5832,
-055.478,-022.5916,-041.915,-109.5853,
-055.500,-032.6553,-041.939,-109.5742,
-055.511,-046.4880,-041.955,-109.5755,
-055.519,-058.5798,-041.958,-109.5786,
-055.553,-068.1448,-041.954,-109.5849,
-055.637,-081.5783,-041.961,-109.5731,
-055.726,-092.2141,-041.966,-109.5832,
-055.809,-101.6587,-041.969,-109.5628,
-055.926,-115.5054,-041.969,-109.5787,
-055.984,-125.5874,-041.980,-109.5698,
-056.015,-135.7159,-041.961,-109.5685,
-056.029,-148.9404,-041.980,-109.5649,
-056.046,-158.1115,-041.967,-109.5743,
-056.038,-167.9956,-041.962,-109.5816,
-056.058,-179.7979,-041.972,-109.5777,
-056.066,171.8669,-041.969,-109.5779,
-056.090,161.8401,-041.981,-109.5749,
-056.097,150.7630,-041.979,-109.5763,
-056.115,142.7047,-041.979,-109.5817,
-056.145,132.3359,-041.990,-109.5823,
-056.180,121.4637,-041.988,-109.5715,
-056.235,113.6687,-041.987,-109.5802,
-056.294,103.2578,-041.981,-109.5933,
-056.360,094.2074,-041.990,-109.5833,
-056.419,087.5189,-041.982,-109.5844,
-056.514,077.7261,-041.986,-109.5882,
-056.580,069.7422,-041.994,-109.5887,
-056.639,063.4007,-041.982,-109.5989,
-056.735,054.4622,-041.973,-109.6007,
-056.819,047.9097,-041.968,-109.6078,
-056.933,041.5619,-041.975,-109.5944,
-057.120,033.5738,-041.957,-109.6026,
-057.337,027.6622,-041.949,-109.6142,
-057.564,022.0158,-041.958,-109.6197,
-057.910,015.3373,-041.970,-109.6307,
-058.230,010.3290,-042.001,-109.6248,
-058.612,005.0693,-042.008,-109.6404,
-059.109,-000.7367,-042.014,-109.6421,
-059.540,-004.7606,-042.014,-109.6440,
-060.111,-009.1008,-042.011,-109.6501,
-060.800,-013.1857,-042.022,-109.6514,
-061.464,-015.9987,-042.021,-109.6450,
-062.474,-019.5704,-041.986,-109.6368,
-063.593,-022.3702,-041.972,-109.6433,
-064.633,-024.3534,-041.961,-109.6256,
-066.317,-026.9586,-041.958,-109.6286,
-068.105,-028.3700,-041.961,-109.6264,
-070.070,-029.4070,-041.964,-109.6338,
-073.901,-028.1091,-041.975,-109.6500,
-078.646,-020.9579,-041.974,-109.6393,
-086.260,018.1269,-041.977,-109.6335,
-079.689,106.3260,-041.963,-109.6581,
-074.399,115.9489,-041.974,-109.6466,
-070.500,118.3635,-041.969,-109.6399,
DATA_END,
