FILENAME,E:\T_23\23_USP\ACQUIREDDATA\4AHHF18.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,18,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-062.941,-157.2034,-048.012,154.6682,
-062.843,-153.5907,-048.003,154.6639,
-062.681,-150.1703,-048.033,154.6635,
-062.556,-146.5743,-048.035,154.6669,
-062.559,-141.6406,-048.056,154.6737,
-062.795,-135.3781,-048.081,154.6617,
-063.233,-129.8776,-048.052,154.6747,
-063.989,-125.0283,-048.057,154.6808,
-064.870,-122.1330,-048.046,154.6962,
-065.532,-120.2728,-048.044,154.6813,
-066.310,-116.9504,-048.062,154.6668,
-067.190,-111.5779,-048.043,154.6780,
-068.032,-106.1835,-048.030,154.6800,
-069.950,-099.4323,-048.034,154.6868,
-072.175,-097.0710,-048.035,154.6861,
-074.461,-100.3806,-048.033,154.7105,
-077.510,-122.8158,-048.043,154.6965,
-076.878,-148.4738,-048.055,154.7014,
-075.295,-159.4980,-048.043,154.6950,
-072.900,-167.4933,-048.043,154.6872,
-070.926,-167.5470,-048.046,154.6893,
-069.803,-163.5580,-048.040,154.6829,
-068.367,-153.7951,-048.040,154.6821,
-067.540,-146.3824,-048.033,154.6797,
-067.022,-140.2236,-048.053,154.6594,
-066.025,-128.4920,-048.067,154.6489,
-065.452,-118.4786,-048.060,154.6419,
-065.129,-109.6899,-048.065,154.6324,
-064.874,-093.2231,-048.066,154.6326,
-064.674,-082.8547,-048.080,154.6229,
-064.557,-073.2586,-048.074,154.6368,
-064.612,-057.0884,-048.065,154.6433,
-064.741,-047.0971,-048.039,154.6481,
-064.975,-035.8256,-048.064,154.6463,
-065.542,-017.2464,-048.041,154.6554,
-065.999,-005.3930,-048.046,154.6476,
-066.755,008.7935,-048.034,154.6443,
-067.847,031.0704,-048.049,154.6419,
-068.760,045.4535,-048.046,154.6284,
-070.437,063.4121,-048.050,154.6312,
-072.801,093.5832,-048.063,154.6175,
-074.330,119.4176,-048.069,154.6214,
-074.758,162.7489,-048.091,154.6221,
-071.922,-147.8306,-048.088,154.6100,
-069.778,-124.3657,-048.041,154.6222,
-066.725,-096.7830,-048.062,154.6151,
-064.711,-076.7965,-048.090,154.5979,
-063.615,-063.5218,-048.063,154.5943,
-061.662,-041.5534,-048.052,154.5906,
-060.544,-025.7545,-048.044,154.5848,
-059.749,-012.3381,-048.066,154.5808,
-058.582,008.3207,-048.050,154.5848,
-058.007,023.0225,-048.052,154.5828,
-057.438,037.9094,-048.099,154.5541,
-056.739,058.4943,-048.085,154.5654,
-056.284,073.0964,-048.098,154.5811,
-055.891,089.4850,-048.100,154.5799,
-055.559,111.5344,-048.181,154.5561,
-055.453,127.5153,-048.170,154.5563,
-055.342,146.1695,-048.168,154.5341,
-055.308,168.2765,-048.181,154.5467,
-055.334,-175.9582,-048.172,154.5479,
-055.456,-154.8888,-048.163,154.5256,
-055.636,-131.4939,-048.164,154.5273,
-055.750,-113.8599,-048.155,154.5535,
-055.879,-090.3952,-048.168,154.5630,
-055.943,-067.5741,-048.165,154.5517,
-055.955,-048.9790,-048.170,154.5515,
-056.013,-021.9210,-048.169,154.5858,
-056.051,000.5734,-048.186,154.5975,
-055.913,021.0242,-048.173,154.5801,
-055.573,048.6769,-048.170,154.5515,
-055.243,069.1518,-048.168,154.5833,
-054.947,090.7763,-048.171,154.5657,
-054.529,116.7082,-048.162,154.5489,
-054.187,135.4959,-048.150,154.5232,
-053.828,156.9748,-048.146,154.5602,
-053.514,-179.1725,-048.160,154.5776,
-053.379,-161.4156,-048.164,154.5532,
-053.323,-139.6501,-048.142,154.5277,
-053.352,-116.9224,-048.136,154.5557,
-053.392,-099.5822,-048.130,154.5869,
-053.504,-076.2288,-048.125,154.5738,
-053.715,-053.4730,-048.137,154.5558,
-053.934,-035.8931,-048.132,154.5832,
-054.265,-010.5200,-048.140,154.6124,
-054.462,012.8580,-048.155,154.6270,
-054.595,031.1792,-048.144,154.6060,
-054.764,059.0846,-048.135,154.5876,
-054.822,079.4275,-048.135,154.5969,
-054.841,097.7451,-048.125,154.5894,
-054.801,123.6005,-048.132,154.5483,
-054.807,142.1590,-048.128,154.5392,
-054.826,160.7558,-048.151,154.5616,
-054.841,-175.3240,-048.119,154.5917,
-054.845,-159.0763,-048.149,154.5778,
-054.925,-140.5091,-048.143,154.5699,
-055.014,-117.0253,-048.147,154.5868,
-055.009,-101.2759,-048.162,154.6138,
-054.963,-083.1869,-048.148,154.6120,
-054.918,-062.1757,-048.152,154.5953,
-054.940,-047.5375,-048.162,154.5982,
-054.933,-028.9162,-048.164,154.6126,
-054.972,-009.6256,-048.142,154.6408,
-055.035,003.4873,-048.142,154.6548,
-055.242,022.4611,-048.148,154.6244,
-055.563,039.8161,-048.145,154.5976,
-055.877,053.6982,-048.162,154.5740,
-056.518,074.7589,-048.130,154.5839,
-057.026,092.7906,-048.147,154.5946,
-057.422,108.1235,-048.137,154.5964,
-057.992,131.1645,-048.139,154.5593,
-058.457,147.9807,-048.141,154.5751,
-058.809,164.6998,-048.119,154.5909,
-059.112,-173.1102,-048.151,154.5780,
-059.270,-158.6873,-048.142,154.5714,
-059.536,-143.2146,-048.120,154.5918,
-059.952,-127.2374,-048.105,154.5945,
-060.393,-116.7760,-048.101,154.5940,
-061.018,-105.1655,-048.125,154.5910,
-061.644,-094.6304,-048.134,154.6031,
-062.044,-087.5670,-048.121,154.6215,
-062.372,-080.7125,-048.138,154.6231,
-062.307,-075.5290,-048.170,154.6157,
-061.914,-071.7485,-048.154,154.6253,
-061.112,-067.0114,-048.133,154.6013,
-060.448,-062.1814,-048.147,154.6001,
-059.792,-056.2235,-048.148,154.5901,
-058.817,-045.9157,-048.172,154.5909,
-058.083,-038.0762,-048.165,154.5783,
-057.463,-030.4167,-048.173,154.5801,
-056.817,-018.8585,-048.186,154.5724,
-056.295,-010.4592,-048.193,154.5811,
-055.688,-000.9652,-048.162,154.5967,
-055.065,010.3855,-048.144,154.5842,
-054.562,018.3148,-048.149,154.5676,
-053.972,027.9653,-048.162,154.5513,
-053.647,036.8170,-048.179,154.5315,
-053.564,043.9548,-048.187,154.5380,
-053.469,054.3423,-048.159,154.5446,
-053.310,064.4248,-048.168,154.5615,
-053.217,071.5942,-048.175,154.5671,
-053.113,081.7175,-048.185,154.5864,
-053.025,091.2879,-048.180,154.5795,
-052.944,097.7657,-048.167,154.5769,
-052.801,109.0576,-048.158,154.5532,
-052.686,117.2665,-048.177,154.5446,
-052.613,123.4129,-048.148,154.5331,
