FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AVHF03.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,3,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-051.552,-040.6362,-036.289,-022.5912,
-051.413,-040.7723,-036.287,-022.5857,
-051.284,-040.9216,-036.289,-022.6129,
-051.181,-041.2022,-036.290,-022.6090,
-051.030,-041.0352,-036.294,-022.6162,
-050.922,-041.0133,-036.274,-022.5885,
-050.796,-040.9955,-036.272,-022.5853,
-050.660,-040.9264,-036.285,-022.5945,
-050.524,-040.6040,-036.258,-022.5797,
-050.416,-040.3789,-036.265,-022.5750,
-050.297,-039.9979,-036.258,-022.5830,
-050.173,-039.5635,-036.246,-022.5710,
-050.083,-039.1165,-036.251,-022.5649,
-049.963,-038.3411,-036.239,-022.5600,
-049.867,-037.7080,-036.256,-022.5808,
-049.782,-037.2250,-036.258,-022.5768,
-049.673,-036.3981,-036.245,-022.5738,
-049.591,-035.5489,-036.212,-022.5344,
-049.529,-034.9664,-036.205,-022.5347,
-049.463,-033.7661,-036.201,-022.5294,
-049.407,-032.8018,-036.211,-022.5427,
-049.380,-031.9547,-036.205,-022.5274,
-049.327,-030.4979,-036.196,-022.5371,
-049.280,-029.0535,-036.197,-022.5255,
-049.251,-028.0043,-036.201,-022.5260,
-049.207,-026.0220,-036.210,-022.5354,
-049.166,-024.4690,-036.207,-022.5368,
-049.136,-023.1247,-036.205,-022.5456,
-049.110,-020.7028,-036.217,-022.5622,
-049.083,-019.2078,-036.233,-022.5851,
-049.068,-017.7017,-036.253,-022.6166,
-049.036,-015.2576,-036.258,-022.6223,
-049.026,-013.5877,-036.266,-022.6111,
-049.023,-011.8632,-036.287,-022.6347,
-049.031,-009.5646,-036.299,-022.6580,
-049.030,-007.9600,-036.293,-022.6511,
-049.048,-005.8512,-036.296,-022.6520,
-049.071,-003.3756,-036.307,-022.6656,
-049.092,-001.7230,-036.297,-022.6652,
-049.120,000.7548,-036.300,-022.6510,
-049.152,003.6729,-036.293,-022.6603,
-049.179,005.5651,-036.315,-022.6761,
-049.203,008.5159,-036.325,-022.6686,
-049.242,011.2877,-036.329,-022.6741,
-049.280,013.1953,-036.333,-022.6707,
-049.328,016.3544,-036.337,-022.6761,
-049.390,018.9628,-036.356,-022.6906,
-049.440,021.0569,-036.374,-022.6980,
-049.556,024.2149,-036.388,-022.7121,
-049.668,026.5567,-036.394,-022.6983,
-049.765,028.5359,-036.384,-022.7027,
-049.951,031.7017,-036.373,-022.6863,
-050.112,033.9859,-036.386,-022.7025,
-050.288,036.0224,-036.392,-022.6899,
-050.545,039.1914,-036.388,-022.7046,
-050.737,041.7265,-036.387,-022.7245,
-050.956,044.4135,-036.394,-022.6988,
-051.262,047.7835,-036.438,-022.7546,
-051.471,050.2003,-036.437,-022.7420,
-051.708,052.9871,-036.462,-022.7685,
-052.014,056.1853,-036.474,-022.7829,
-052.262,058.3953,-036.446,-022.7554,
-052.613,061.0423,-036.412,-022.7272,
-052.998,063.6109,-036.411,-022.7456,
-053.318,065.5314,-036.400,-022.7261,
-053.808,067.8695,-036.372,-022.7021,
-054.332,070.0967,-036.359,-022.6902,
-054.818,071.9418,-036.329,-022.6650,
-055.562,074.5132,-036.311,-022.6436,
-056.206,076.6547,-036.312,-022.6570,
-056.872,078.7429,-036.291,-022.6358,
-057.819,081.7430,-036.300,-022.6454,
-058.598,084.1854,-036.296,-022.6358,
-059.494,086.8080,-036.298,-022.6653,
-060.643,090.3963,-036.286,-022.6429,
-061.496,092.6703,-036.284,-022.6647,
-062.597,095.7044,-036.288,-022.6570,
-064.030,098.8461,-036.251,-022.6387,
-065.157,100.7600,-036.254,-022.6289,
-066.860,102.8415,-036.245,-022.6447,
-068.962,103.2378,-036.235,-022.6158,
-070.902,102.4545,-036.221,-022.6215,
-074.511,097.4740,-036.225,-022.6181,
-079.390,077.0221,-036.216,-022.6000,
-081.591,037.8190,-036.210,-022.6013,
-077.225,-009.4816,-036.222,-022.6180,
-073.286,-021.5387,-036.234,-022.6181,
-070.982,-024.1909,-036.232,-022.6267,
-068.168,-025.3730,-036.230,-022.6310,
-066.678,-024.4098,-036.228,-022.6231,
-065.496,-023.8646,-036.211,-022.6063,
-063.991,-021.2364,-036.205,-022.5901,
-063.072,-019.2036,-036.199,-022.5769,
-062.248,-017.0863,-036.216,-022.6158,
-061.275,-013.4161,-036.236,-022.6180,
-060.718,-010.8825,-036.234,-022.6308,
-060.106,-008.1310,-036.233,-022.6144,
-059.430,-004.4887,-036.253,-022.6409,
-058.987,-001.8616,-036.250,-022.6281,
-058.485,001.5207,-036.241,-022.6090,
-057.989,005.2919,-036.266,-022.6385,
-057.661,007.6988,-036.274,-022.6466,
-057.254,010.9983,-036.275,-022.6359,
-056.874,014.3449,-036.272,-022.6355,
-056.595,016.7258,-036.284,-022.6423,
-056.276,020.2556,-036.284,-022.6352,
-055.986,023.2168,-036.284,-022.6296,
-055.774,025.4749,-036.275,-022.6271,
-055.496,028.9792,-036.306,-022.6612,
-055.295,031.6381,-036.298,-022.6623,
-055.141,034.0154,-036.298,-022.6262,
-054.938,037.3321,-036.299,-022.6432,
-054.819,039.6936,-036.305,-022.6376,
-054.690,042.1868,-036.326,-022.6594,
-054.590,045.4365,-036.333,-022.6744,
-054.535,047.7904,-036.337,-022.6791,
-054.487,050.7674,-036.334,-022.6671,
-054.443,054.2119,-036.337,-022.6618,
-054.433,056.6966,-036.333,-022.6609,
-054.440,059.9976,-036.312,-022.6408,
-054.473,063.5182,-036.314,-022.6393,
-054.511,066.3671,-036.320,-022.6444,
-054.571,070.0652,-036.318,-022.6581,
-054.646,073.5473,-036.306,-022.6171,
-054.709,076.4732,-036.296,-022.6207,
-054.794,080.6027,-036.296,-022.6512,
-054.873,084.2044,-036.297,-022.6218,
-054.937,087.5289,-036.283,-022.6093,
-055.015,092.2775,-036.260,-022.6005,
-055.060,095.8138,-036.264,-022.5916,
-055.078,099.3269,-036.241,-022.5806,
-055.084,104.0165,-036.236,-022.5791,
-055.054,107.4718,-036.234,-022.5782,
-055.000,111.3102,-036.232,-022.5718,
-054.898,115.6806,-036.226,-022.5663,
-054.811,118.8875,-036.230,-022.5458,
-054.694,122.8632,-036.234,-022.5680,
-054.560,127.0587,-036.268,-022.5983,
-054.470,130.0008,-036.266,-022.5898,
-054.310,134.1232,-036.260,-022.5768,
-054.153,138.0651,-036.237,-022.5667,
-054.032,140.7958,-036.228,-022.5509,
-053.863,144.5583,-036.213,-022.5404,
