FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AVVF08.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,8,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-075.021,105.0063,-040.942,070.8594,
-076.588,131.6733,-040.963,070.8592,
-076.778,167.1705,-040.965,070.8477,
-075.530,-166.1160,-040.974,070.8467,
-073.894,-144.5967,-040.968,070.8429,
-072.542,-129.2988,-040.977,070.8518,
-071.697,-120.3279,-040.939,070.8535,
-071.007,-112.5268,-040.928,070.8560,
-070.282,-107.5076,-040.930,070.8840,
-069.644,-105.2192,-040.921,070.8869,
-068.781,-102.3778,-040.905,070.8871,
-067.799,-098.9728,-040.903,070.8892,
-067.107,-096.1712,-040.908,070.9042,
-066.137,-091.8842,-040.908,070.8996,
-065.466,-087.3049,-040.896,070.9147,
-064.999,-083.8636,-040.893,070.9134,
-064.401,-078.0600,-040.887,070.9029,
-063.955,-073.4104,-040.884,070.9154,
-063.639,-069.8882,-040.875,070.9086,
-063.101,-063.5626,-040.868,070.9227,
-062.732,-058.7932,-040.856,070.9210,
-062.441,-055.4621,-040.859,070.9303,
-061.961,-050.4799,-040.845,070.9339,
-061.527,-046.9336,-040.854,070.9407,
-061.234,-044.3792,-040.841,070.9352,
-060.639,-039.6877,-040.868,070.9280,
-060.304,-036.2761,-040.878,070.9371,
-060.040,-033.4674,-040.884,070.9297,
-059.698,-028.2077,-040.888,070.9318,
-059.543,-025.0696,-040.889,070.9386,
-059.447,-022.1086,-040.860,070.9293,
-059.238,-017.4776,-040.856,070.9506,
-059.096,-014.3333,-040.846,070.9484,
-058.919,-011.0236,-040.839,070.9420,
-058.607,-005.3136,-040.845,070.9370,
-058.408,-001.4424,-040.864,070.9397,
-058.195,002.6181,-040.855,070.9359,
-057.855,009.6032,-040.887,070.9326,
-057.668,013.8558,-040.890,070.9369,
-057.469,018.2859,-040.881,070.9299,
-057.176,025.3634,-040.887,070.9419,
-056.999,029.7269,-040.882,070.9430,
-056.825,034.8919,-040.880,070.9579,
-056.619,041.7519,-040.879,070.9568,
-056.531,045.9929,-040.873,070.9549,
-056.445,051.6535,-040.874,070.9646,
-056.401,057.8932,-040.878,070.9545,
-056.413,062.6447,-040.887,070.9471,
-056.457,069.9251,-040.914,070.9298,
-056.541,076.1006,-040.926,070.9382,
-056.641,081.4985,-040.929,070.9326,
-056.832,089.7085,-040.936,070.9278,
-056.983,096.5315,-040.918,070.9269,
-057.137,103.6931,-040.916,070.9295,
-057.323,113.6912,-040.888,070.9189,
-057.454,121.5442,-040.888,070.9258,
-057.649,130.8303,-040.894,070.9218,
-057.862,141.6022,-040.919,070.9249,
-058.009,149.6409,-040.920,070.9191,
-058.202,159.4677,-040.934,070.9161,
-058.399,170.0365,-040.931,070.9103,
-058.589,178.2191,-040.916,070.8959,
-058.951,-170.6052,-040.911,070.9133,
-059.340,-159.3902,-040.914,070.9174,
-059.696,-150.2635,-040.903,070.9293,
-060.147,-136.7035,-040.885,070.9265,
-060.484,-123.6891,-040.883,070.9412,
-060.691,-112.5786,-040.899,070.9408,
-060.861,-096.0455,-040.891,070.9351,
-060.857,-083.8229,-040.885,070.9354,
-060.797,-072.7540,-040.903,070.9429,
-060.647,-058.0440,-040.906,070.9324,
-060.551,-047.4516,-040.919,070.9331,
-060.476,-036.2768,-040.918,070.9408,
-060.407,-021.8358,-040.898,070.9330,
-060.360,-011.2677,-040.898,070.9274,
-060.199,000.6430,-040.896,070.9451,
-060.025,014.9006,-040.888,070.9569,
-059.887,024.2407,-040.887,070.9610,
-059.789,035.0541,-040.873,070.9468,
-059.721,047.3942,-040.887,070.9453,
-059.751,055.6187,-040.901,070.9435,
-059.846,066.3637,-040.901,070.9339,
-060.021,078.3313,-040.922,070.9283,
-060.196,086.8527,-040.930,070.9314,
-060.507,099.9172,-040.925,070.9192,
-060.837,111.9657,-040.916,070.9120,
-061.099,121.8275,-040.911,070.9179,
-061.510,137.0219,-040.912,070.9156,
-061.793,149.3647,-040.902,070.9157,
-062.025,160.8308,-040.898,070.9138,
-062.327,177.7718,-040.909,070.9084,
-062.554,-170.0198,-040.906,070.8990,
-062.770,-157.5635,-040.922,070.9094,
-063.034,-140.4220,-040.928,070.9204,
-063.156,-128.4186,-040.925,070.9168,
-063.195,-114.3914,-040.906,070.9103,
-063.083,-095.8660,-040.905,070.9176,
-062.898,-083.4214,-040.897,070.9187,
-062.581,-068.6862,-040.897,070.9326,
-062.163,-052.1869,-040.884,070.9175,
-061.785,-041.4089,-040.879,070.9178,
-061.290,-027.1072,-040.877,070.9252,
-060.657,-012.1951,-040.887,070.9266,
-060.242,-002.6181,-040.883,070.9259,
-059.680,011.2433,-040.898,070.9267,
-059.196,022.9496,-040.894,070.9256,
-058.855,031.2918,-040.888,070.9250,
-058.342,044.2398,-040.893,070.9400,
-057.991,053.5089,-040.883,070.9429,
-057.742,061.2842,-040.872,070.9410,
-057.406,072.7874,-040.874,070.9576,
-057.179,081.2630,-040.873,070.9546,
-056.957,089.3441,-040.862,070.9446,
-056.629,100.5573,-040.884,070.9519,
-056.393,108.1038,-040.885,070.9449,
-056.153,116.2218,-040.910,070.9422,
-055.893,125.8610,-040.920,070.9446,
-055.735,132.5622,-040.902,070.9363,
-055.582,140.6446,-040.910,070.9458,
-055.419,149.3893,-040.896,070.9427,
-055.315,156.0177,-040.894,070.9395,
-055.252,164.3741,-040.882,070.9212,
-055.258,172.1557,-040.880,070.9216,
-055.300,178.4912,-040.886,070.9303,
-055.353,-172.7842,-040.887,070.9072,
-055.418,-165.6221,-040.925,070.9106,
-055.449,-158.6186,-040.944,070.9146,
-055.471,-149.8167,-040.940,070.9125,
-055.486,-143.2369,-040.935,070.9202,
-055.512,-136.6596,-040.922,070.9226,
-055.544,-128.2747,-040.910,070.9369,
-055.561,-122.1726,-040.893,070.9415,
-055.577,-115.2020,-040.874,070.9385,
-055.559,-107.5797,-040.892,070.9420,
-055.551,-102.2836,-040.908,070.9507,
-055.544,-096.0091,-040.905,070.9466,
-055.529,-089.1776,-040.911,070.9378,
-055.551,-084.4521,-040.923,070.9328,
-055.603,-078.7773,-040.934,070.9431,
-055.701,-073.1972,-040.935,070.9473,
-055.809,-069.6963,-040.944,070.9424,
-056.084,-064.2523,-040.932,070.9269,
-056.410,-058.5317,-040.941,070.9344,
-056.664,-054.1685,-040.953,070.9417,
-057.061,-046.7822,-040.926,070.9369,
-057.341,-040.5213,-040.937,070.9308,
-057.523,-035.7256,-040.936,070.9403,
