FILENAME,E:\T_23\23_USP\ACQUIREDDATA\1AHHF11.MDB,
STEP,1,-90,-90,0,FORWARD,
SCAN,360,-179,180,1,FORWARD,
FREQ,SINGLE,1,11,
BEAM,1,
AXIS,0,
BINS,2,
SELECTED SCAN,ALL,
SELECTED FREQ,ALL,
SELECTED BEAM,ALL,
SELECTED BINS,ALL,
DATA_START,
-069.449,-019.8143,-048.859,-115.2818,
-069.330,-015.3361,-048.854,-115.2917,
-069.336,-010.5525,-048.854,-115.2876,
-069.368,-007.2243,-048.877,-115.2986,
-069.387,-002.3485,-048.885,-115.3033,
-069.327,003.0816,-048.882,-115.2995,
-069.272,007.4930,-048.880,-115.2870,
-069.252,013.0545,-048.894,-115.2766,
-069.230,019.3029,-048.905,-115.2808,
-069.224,024.0223,-048.846,-115.2709,
-069.246,031.2584,-048.845,-115.2694,
-069.341,038.9115,-048.829,-115.2583,
-069.287,044.7239,-048.838,-115.2535,
-069.251,053.1995,-048.843,-115.2604,
-069.255,061.6870,-048.829,-115.2600,
-069.150,067.5178,-048.860,-115.2681,
-069.221,077.7325,-048.838,-115.2442,
-069.187,086.4074,-048.846,-115.2328,
-069.198,093.0115,-048.828,-115.2271,
-069.241,105.1404,-048.821,-115.2308,
-069.314,115.4604,-048.829,-115.2228,
-069.292,123.3819,-048.830,-115.2328,
-069.152,134.9965,-048.830,-115.2420,
-068.994,144.5884,-048.819,-115.2277,
-068.739,152.2810,-048.821,-115.2409,
-068.195,165.4983,-048.830,-115.2328,
-067.777,175.2804,-048.791,-115.2186,
-067.478,-176.8947,-048.849,-115.2291,
-067.064,-163.3697,-048.818,-115.2262,
-066.878,-154.4321,-048.811,-115.2475,
-066.695,-146.2992,-048.810,-115.2376,
-066.455,-132.8582,-048.818,-115.2405,
-066.320,-124.3803,-048.825,-115.2614,
-066.159,-115.7232,-048.815,-115.2444,
-065.984,-102.4561,-048.842,-115.2436,
-065.896,-093.9638,-048.840,-115.2447,
-065.861,-084.3070,-048.837,-115.2300,
-065.739,-070.8164,-048.843,-115.2410,
-065.629,-062.3618,-048.850,-115.2424,
-065.603,-052.5670,-048.857,-115.2489,
-065.735,-039.4461,-048.874,-115.2455,
-065.856,-031.6138,-048.873,-115.2372,
-066.075,-021.4130,-048.863,-115.2395,
-066.574,-007.9370,-048.867,-115.2331,
-066.896,000.5082,-048.864,-115.2266,
-067.471,014.0362,-048.857,-115.2210,
-067.981,025.7133,-048.861,-115.2280,
-068.406,034.3498,-048.862,-115.2321,
-069.425,047.7466,-048.869,-115.2387,
-070.524,058.5683,-048.877,-115.2400,
-071.503,068.2496,-048.890,-115.2558,
-073.293,085.1961,-048.892,-115.2607,
-074.893,101.0996,-048.875,-115.2479,
-076.311,121.7882,-048.867,-115.2584,
-077.416,157.1948,-048.864,-115.2420,
-076.920,-175.7443,-048.874,-115.2387,
-075.841,-153.1570,-048.863,-115.2379,
-074.454,-130.2521,-048.893,-115.2324,
-073.861,-115.5471,-048.888,-115.2264,
-073.199,-099.1802,-048.876,-115.2206,
-072.307,-081.0018,-048.871,-115.2163,
-071.485,-069.0027,-048.871,-115.2018,
-070.593,-055.9155,-048.882,-115.2138,
-069.850,-043.4349,-048.880,-115.2115,
-069.469,-033.9260,-048.886,-115.2064,
-069.115,-021.1285,-048.887,-115.1976,
-068.801,-010.2403,-048.888,-115.2077,
-068.674,-000.4942,-048.879,-115.2073,
-068.545,011.9197,-048.860,-115.1934,
-068.490,021.3897,-048.859,-115.2105,
-068.515,030.3048,-048.845,-115.2152,
-068.576,042.2782,-048.894,-115.2085,
-068.768,050.8955,-048.898,-115.2164,
-069.017,059.7328,-048.893,-115.2179,
-069.299,070.9397,-048.887,-115.2147,
-069.440,078.5783,-048.850,-115.2027,
-069.677,087.4095,-048.828,-115.1968,
-069.796,096.4581,-048.823,-115.1925,
-069.966,102.9077,-048.834,-115.1857,
-070.075,110.7001,-048.846,-115.1863,
-070.096,119.3032,-048.867,-115.1906,
-070.064,125.1480,-048.854,-115.1860,
-069.890,133.1598,-048.826,-115.1878,
-069.691,140.1657,-048.842,-115.1896,
-069.525,145.1741,-048.841,-115.2049,
-069.193,152.2949,-048.858,-115.2216,
-068.936,158.6891,-048.881,-115.2343,
-068.689,163.9043,-048.876,-115.2529,
-068.395,172.3001,-048.897,-115.2770,
-068.061,178.9577,-048.885,-115.2753,
-067.908,-174.3331,-048.867,-115.2670,
-067.507,-164.2027,-048.848,-115.2629,
-067.278,-156.1907,-048.856,-115.2661,
-067.092,-147.0535,-048.864,-115.2563,
-066.870,-135.1411,-048.880,-115.2403,
-066.755,-126.8721,-048.869,-115.2496,
-066.581,-115.5509,-048.699,-115.2161,
-066.436,-102.6594,-048.872,-115.2551,
-066.407,-093.2279,-048.870,-115.2758,
-066.325,-081.6571,-048.866,-115.2680,
-066.319,-068.4106,-048.874,-115.2829,
-066.316,-059.2208,-048.873,-115.2780,
-066.238,-045.4395,-048.865,-115.2604,
-066.080,-030.6984,-048.876,-115.2486,
-065.840,-021.6093,-048.853,-115.2539,
-065.498,-008.0121,-048.851,-115.2448,
-065.209,004.1122,-048.827,-115.2341,
-065.082,013.4519,-048.830,-115.2488,
-064.837,028.9327,-048.832,-115.2317,
-064.649,039.9969,-048.836,-115.2352,
-064.425,049.7289,-048.837,-115.2443,
-064.115,063.3209,-048.849,-115.2383,
-063.877,072.8198,-048.874,-115.2294,
-063.693,082.7739,-048.881,-115.2233,
-063.514,095.6804,-048.849,-115.2247,
-063.358,104.4551,-048.832,-115.2046,
-063.085,114.5287,-048.851,-115.1956,
-062.639,126.1433,-048.879,-115.2049,
-062.330,133.6988,-048.925,-115.2139,
-061.984,142.3907,-048.868,-115.2006,
-061.648,150.6839,-048.851,-115.1830,
-061.442,156.5260,-048.832,-115.1810,
-061.212,163.7677,-048.816,-115.1691,
-060.988,171.1781,-048.850,-115.1858,
-060.841,176.6250,-048.851,-115.1856,
-060.646,-176.9017,-048.853,-115.1860,
-060.541,-171.9609,-048.852,-115.1938,
-060.510,-167.7449,-048.857,-115.2210,
-060.544,-162.1736,-048.825,-115.2048,
-060.625,-158.2017,-048.840,-115.2126,
-060.755,-154.1488,-048.857,-115.2150,
-060.984,-149.1781,-048.923,-115.2381,
-061.134,-145.3612,-048.899,-115.2290,
-061.352,-141.0311,-048.875,-115.2353,
-061.629,-137.1429,-048.853,-115.2385,
-061.809,-134.1851,-048.848,-115.2283,
-062.055,-131.1116,-048.850,-115.2060,
-062.233,-128.2465,-048.909,-115.2002,
-062.380,-126.9440,-048.888,-115.2026,
-062.606,-123.9371,-048.867,-115.1974,
-062.909,-121.8994,-048.890,-115.2116,
-063.160,-120.7712,-048.879,-115.1879,
